,x,y,year,in_drugbank
CHEMBL64003,-25.6620593818,-7.72854099305,1999,False
CHEMBL64004,-25.0263532684,-16.3399189438,1999,False
CHEMBL641,-22.3384725515,7.60802037995,0,True
CHEMBL642,-9.13134225222,24.5750604965,0,True
CHEMBL643,4.12538003185,-9.89005843584,0,True
CHEMBL6437,22.281510238,1.31205499869,2002,True
CHEMBL644,4.24675677847,-7.84312881133,0,True
CHEMBL645,-9.2415457132,25.2903563667,0,True
CHEMBL64559,30.7121942376,-0.0482537103361,1996,False
CHEMBL646,9.68415365034,-5.57528807627,0,True
CHEMBL647,1.47380459614,2.56507300157,0,True
CHEMBL64727,33.8181189753,-0.156937948136,1996,False
CHEMBL648,-7.28661379604,5.5647773106,0,True
CHEMBL649,-8.77769205193,23.1255731512,0,True
CHEMBL64903,33.6087985214,-3.29237331193,1996,False
CHEMBL64948,31.6474611402,1.85091519384,1996,False
CHEMBL650,-2.42874993277,-38.0402973281,0,True
CHEMBL651,-15.1032591234,12.2950593765,0,True
CHEMBL65196,-34.6552949697,5.70358268323,1995,False
CHEMBL652,0.548371230852,8.77076226796,0,True
CHEMBL65212,30.9646294055,1.84388545945,1996,False
CHEMBL65215,-24.3088463109,-13.0399063099,1999,False
CHEMBL653,23.050024391,-5.55487831156,0,True
CHEMBL65321,-25.1658473544,-13.5787586701,1999,False
CHEMBL65367,-32.3558398123,-10.2518594053,1997,False
CHEMBL654,20.2050031311,0.718549401546,0,True
CHEMBL65413,33.4467200947,-1.95664254665,1996,False
CHEMBL655,9.50761839657,-4.97859784762,0,True
CHEMBL656,-30.511074712,13.2484897847,0,True
CHEMBL65669,32.121639321,-0.994990679177,1996,False
CHEMBL657,-8.21866424008,2.08676221526,0,True
CHEMBL65710,32.5777451138,-2.12402353991,1996,False
CHEMBL65736,31.6044945613,1.80577234441,1996,False
CHEMBL65765,-29.7542188263,-14.7318825394,1999,False
CHEMBL658,4.50359267939,18.9411460938,0,True
CHEMBL65824,-29.6109538318,-15.2221233784,1999,False
CHEMBL659,-30.0888757263,15.0900649127,0,True
CHEMBL65974,33.0463145703,-0.39308095491,1996,False
CHEMBL660,-13.8793011726,8.34484887342,0,True
CHEMBL66092,-3.44988174656,26.0110970103,0,True
CHEMBL661,11.1895765363,-3.02904788479,0,True
CHEMBL6621,-23.3323481195,14.4826351116,1995,False
CHEMBL66307,32.6347348624,0.391733483562,1996,False
CHEMBL66310,30.6229799358,0.673269398277,1996,False
CHEMBL6640,-2.96572450519,18.5533518664,1996,False
CHEMBL66408,32.3690833444,-1.78315217037,1996,False
CHEMBL66540,31.951646255,-2.13443002568,1996,False
CHEMBL666,5.11459229965,-11.6467310012,0,True
CHEMBL668,-23.7545386583,1.86285686063,0,True
CHEMBL669,-1.13988964705,-7.74042142941,0,True
CHEMBL671,-8.13320054611,-10.9264861135,0,True
CHEMBL672,1.97018109096,4.55891432107,0,True
CHEMBL673,-21.5875364375,4.0386928704,0,True
CHEMBL67367,-25.9609866805,-10.402892698,1999,False
CHEMBL67460,-29.4475977124,-15.4651933742,1999,False
CHEMBL67684,-30.0992439993,-14.201191331,1999,False
CHEMBL677,-25.1197118401,7.64064917304,0,True
CHEMBL679,-24.0896899738,9.95529552051,0,True
CHEMBL680,28.5190027894,-14.6074240635,0,True
CHEMBL68019,-25.3575284984,-14.5708701844,1999,False
CHEMBL681,-1.13623840539,-4.64172565131,0,True
CHEMBL68131,-2.37385771375,6.52087646736,1993,False
CHEMBL682,3.9460396603,5.88018677876,0,True
CHEMBL68390,30.4396203039,0.089479942972,1996,False
CHEMBL684,5.6076852201,13.3800227379,0,True
CHEMBL685,-18.4684172091,21.2207635981,0,True
CHEMBL686,7.5038185663,5.17998602604,0,True
CHEMBL689,15.5296110037,-25.3244688518,0,True
CHEMBL691,-10.2218524709,-29.989771652,0,True
CHEMBL69385,14.3129433417,7.83396204488,1998,False
CHEMBL695,-15.1192882575,-2.05376351291,0,True
CHEMBL69560,-37.5106847615,6.35170779081,1995,False
