,x,y,year,in_drugbank
CHEMBL1200853,44.6618457381,40.8271985527,0,True
CHEMBL1200862,4.27007417726,17.9111269346,0,True
CHEMBL1200889,-17.8894392929,-46.2130466946,0,True
CHEMBL1200907,37.0451428621,35.8967141628,0,True
CHEMBL1200934,39.8648992834,45.2715876967,0,True
CHEMBL1200937,46.3551790947,17.4067091112,0,True
CHEMBL1200946,37.1657625007,42.72791004,0,True
CHEMBL1200959,15.8781098348,-41.2529904352,0,True
CHEMBL1200963,34.2408539793,19.8334412153,0,True
CHEMBL1200969,35.4371978755,37.7570787933,0,True
CHEMBL1200971,-6.13142544112,52.563264145,0,True
CHEMBL1200978,-3.73204626207,-25.1843319732,0,True
CHEMBL1201,19.2595163844,-32.9803974128,0,True
CHEMBL1201012,48.5648010759,37.3189485675,0,True
CHEMBL1201039,-41.223933337,-24.7817216414,0,True
CHEMBL1201046,-2.35880320093,54.3502038683,0,True
CHEMBL1201056,0.752152483111,-30.3672487847,0,True
CHEMBL1201073,-29.8691337665,42.004143082,0,True
CHEMBL1201087,-21.5531667578,34.4464124436,0,True
CHEMBL1201109,50.2811580516,35.4961016589,0,True
CHEMBL1201112,-27.4885678826,-44.7911309173,0,True
CHEMBL1201116,-13.7197403356,49.7624077774,0,True
CHEMBL1201117,-12.5017746766,14.2973106081,0,True
CHEMBL1201129,-25.178281285,-44.1613384482,0,True
CHEMBL1201131,-31.159755627,1.34891426878,0,True
CHEMBL1201134,32.98411705,25.3667660714,0,True
CHEMBL1201139,43.4916147586,43.1020539359,0,True
CHEMBL1201151,26.7451515504,35.7194993264,0,True
CHEMBL1201165,26.9568811078,35.034030581,0,True
CHEMBL1201168,18.6310715643,-51.5409567872,0,True
CHEMBL1201173,43.0774044842,37.5585474563,0,True
CHEMBL1201182,46.9741473879,19.3211498647,0,True
CHEMBL1201185,-41.7380839563,25.371045579,0,True
CHEMBL1201187,21.5896331697,-15.5850286698,0,True
CHEMBL1201191,26.4271992331,-22.1601507845,0,True
CHEMBL1201192,-12.5469081207,-9.8849519886,0,True
CHEMBL1201193,-6.48781431695,-10.0425616644,0,True
CHEMBL1201194,-14.4072473681,-51.5294625395,0,True
CHEMBL1201195,0.75677458722,51.8050878553,0,True
CHEMBL1201196,34.9240541203,-18.7321433285,0,True
CHEMBL1201197,8.62474746617,44.6108842689,0,True
CHEMBL1201199,-50.1509976754,28.1917923703,0,True
CHEMBL1201201,-0.150792718129,6.39696335492,0,True
CHEMBL1201202,-18.4050771959,-51.0664736234,0,True
CHEMBL1201204,-0.637700799759,55.7580643587,0,True
CHEMBL1201210,15.6402778803,-40.0738185998,0,True
CHEMBL1201212,-15.0296248975,22.552725013,0,True
CHEMBL1201216,11.1248169781,-13.4473129883,0,True
CHEMBL1201219,32.2290157386,38.4874342985,0,True
CHEMBL1201221,-44.1511971665,19.1970065017,0,True
CHEMBL1201232,9.5235625502,-2.33992018852,0,True
CHEMBL1201235,9.72213134659,1.22003700021,0,True
CHEMBL1201236,1.31085188984,18.8160033895,0,True
CHEMBL1201237,-23.8834343226,12.5395464391,0,True
CHEMBL1201243,-25.3346087218,40.1519712879,0,True
CHEMBL1201244,33.4344590021,38.8511701269,0,True
CHEMBL1201247,-49.3980600806,25.6438726181,0,True
CHEMBL1201248,-19.7123793543,20.1720297328,0,True
CHEMBL1201250,-22.4557257714,19.1638450639,0,True
CHEMBL1201255,-49.4331394739,27.9320804309,0,True
CHEMBL1201260,-6.53207068323,-3.89268541719,0,True
CHEMBL1201262,-4.55812138777,25.7326789933,0,True
CHEMBL1201266,28.3657404844,-9.5361070863,0,True
CHEMBL1201271,24.3741220989,-22.0048938699,0,True
CHEMBL1201283,-42.2481188339,18.8388820119,0,True
CHEMBL1201284,1.77568632875,-2.98903946993,0,True
CHEMBL1201286,8.54090327734,-4.8126486772,0,True
CHEMBL1201288,-12.8797025352,-33.4215013857,0,True
CHEMBL1201291,-10.3701480744,-39.8469987158,0,True
CHEMBL1201293,-29.7293256841,13.2112768943,0,True
CHEMBL1201294,0.14422922559,-10.3560247084,0,True
CHEMBL1201303,-6.53111492585,-25.1891004459,0,True
CHEMBL1201309,-47.7933057087,26.0970832229,0,True
CHEMBL1201314,-41.5189912348,-42.0033188989,0,True
CHEMBL1201319,1.02052426178,12.444616933,0,True
CHEMBL1201320,-31.5031606911,-3.84344710636,0,True
CHEMBL1201321,4.58823457579,-8.5215151911,0,True
CHEMBL1201325,7.9565023547,-8.76522212695,0,True
CHEMBL1201327,13.86377324,18.5470407454,0,True
CHEMBL1201334,-51.0179154206,27.1090604854,0,True
CHEMBL1201335,8.24767513377,-5.71150640604,0,True
CHEMBL1201336,-13.6592718297,-13.7680035929,0,True
CHEMBL1201338,2.91268431235,-3.52962316833,0,True
CHEMBL1201340,-5.44809484363,-23.085682749,0,True
CHEMBL1201341,-38.0746402578,-11.8049976059,0,True
CHEMBL1201345,-16.4711730086,-25.4713586599,0,True
CHEMBL1201347,1.58161573766,-13.9131488274,0,True
CHEMBL1201355,-42.0241015888,26.5978776925,0,True
CHEMBL1201356,-17.239534517,37.8967158637,0,True
CHEMBL1201358,-4.25171900312,1.20222154085,0,True
CHEMBL1201360,55.931859815,31.1918164787,0,True
CHEMBL1201361,49.8850656655,29.9707958385,0,True
CHEMBL1201388,47.7174383304,38.3616702022,0,True
CHEMBL1201404,52.7990809372,29.6093993187,0,True
CHEMBL1201407,31.7352761228,21.8133606788,0,True
CHEMBL1201746,10.559201503,52.8622457105,0,True
CHEMBL1201747,-7.20878850303,-20.127099122,0,True
CHEMBL1201748,-20.1011394068,-31.2367933385,0,True
CHEMBL1201749,52.8031514376,35.0011898839,0,True
CHEMBL1201752,43.1836757064,25.2878333025,0,True
CHEMBL1201753,32.3702025387,10.4726472914,0,True
