,x,y,bac,bac_gtc,bac_murcko,bac_murcko_generic
CHEMBL2181166,-43.7517713672,24.6306830432,1,4,2,3
CHEMBL2181168,-44.2643917667,23.8468994696,1,4,2,3
CHEMBL2181169,-43.7370586496,22.7607334807,1,4,2,3
CHEMBL2181170,-44.167946596,24.3393977106,1,4,2,3
CHEMBL2181171,-44.4067684952,23.9846879155,1,4,2,3
CHEMBL2181187,-43.5766032837,22.3730973844,1,4,2,3
CHEMBL2181188,-43.6433386361,22.5748793107,1,4,2,3
CHEMBL2181189,-43.7245266679,22.8519256142,1,4,2,3
CHEMBL220566,-12.3554557886,20.1102242013,3,0,1,0
CHEMBL2205811,-10.4155689859,6.8444349317,2,2,2,2
CHEMBL2205816,-9.17655578732,-0.12691863484,2,0,2,2
CHEMBL2207367,-10.659917666,41.6291175578,4,0,1,1
CHEMBL2207371,-11.4832329486,39.7642296598,4,0,1,1
CHEMBL2207372,-11.0966109956,39.6996967126,4,0,1,1
CHEMBL2207373,-11.7359140479,40.9915549005,4,0,1,1
CHEMBL2207374,-11.8023676935,39.4675463882,4,0,1,1
CHEMBL2207375,-12.4084853903,39.3089741019,4,0,1,1
CHEMBL2207376,-13.8919120639,41.9228595465,4,0,1,1
CHEMBL2207377,-10.2082776851,43.8606561023,4,0,1,1
CHEMBL2207378,-13.9900797992,42.1900183267,4,0,1,1
CHEMBL2207379,-12.8602343887,42.3938386597,4,0,1,1
CHEMBL2207380,-13.4134030921,41.3120735768,4,0,1,1
CHEMBL2207381,-13.3032234887,41.5569174477,4,0,1,1
CHEMBL2207382,-10.6998126038,41.4799325607,4,0,1,1
CHEMBL2207383,-11.1830440877,41.774849623,4,0,1,1
CHEMBL2207384,-10.7288406433,40.9111754943,4,0,1,1
CHEMBL2207385,-10.5279534814,41.4302095321,4,0,1,1
CHEMBL2207386,-12.4389447647,39.5038417603,4,0,1,1
CHEMBL2207387,-11.3257653069,39.7362903667,4,0,1,1
CHEMBL2207388,-12.869220779,38.4562710836,4,0,1,1
CHEMBL2207389,-11.5786916974,39.4384553801,4,0,1,1
CHEMBL2207768,-13.2537176712,39.5461838907,4,0,1,1
CHEMBL223637,-12.8997210656,21.3548189975,3,0,1,0
CHEMBL223692,-24.8282259395,0.628676471847,2,4,3,3
CHEMBL229429,14.7165093906,4.03984290302,1,4,2,2
CHEMBL230069,-41.230256533,-26.3129415519,0,2,2,3
CHEMBL230070,-39.355671851,-24.7001250021,0,2,2,3
CHEMBL23038,10.0473217568,-26.640585719,2,3,2,3
CHEMBL230930,-40.2153345813,-24.3416800046,0,2,2,3
CHEMBL231249,-42.0510613506,-26.3629957968,0,2,2,3
CHEMBL2312637,42.5158212831,-2.37420496345,1,4,2,3
CHEMBL2312638,42.0638209595,-2.74996562875,1,4,2,3
CHEMBL2312639,41.8849395213,-1.9412062384,1,4,2,3
CHEMBL2312640,42.372348738,-2.06269562436,1,4,2,3
CHEMBL2312641,42.7856491524,-0.966588328016,1,4,2,3
CHEMBL2312642,40.6333465962,-2.85868290274,1,4,4,3
CHEMBL2312934,42.604799251,-3.31595209197,1,4,2,3
CHEMBL2312935,42.9952284097,-2.45034797332,1,4,2,3
CHEMBL2312936,42.5086561288,-4.46187035078,1,4,2,3
CHEMBL2312937,41.7504189324,-2.30183734605,1,4,2,3
CHEMBL231326,-39.9790619021,-21.7818461203,0,2,2,4
CHEMBL231334,-39.545807779,-22.5446002344,0,2,2,3
CHEMBL231349,-42.1086331872,-26.3343516094,0,2,2,3
CHEMBL231350,-40.777943627,-26.6856401299,0,2,2,3
CHEMBL231430,-41.5307791428,-28.3345193311,0,2,2,3
CHEMBL231431,-40.612782174,-24.7894683388,0,2,2,3
CHEMBL231546,-41.3716302241,-27.0111529793,0,2,2,3
CHEMBL231640,-40.1424102914,-24.535644993,0,2,2,3
CHEMBL231648,-41.3136017134,-26.9314026432,0,2,2,3
CHEMBL235070,-20.2579990882,-10.0418646072,0,1,0,0
CHEMBL235117,-17.8091628286,-7.4203310125,0,1,0,0
CHEMBL235118,-20.2778041444,-6.4544392266,0,1,2,2
CHEMBL235306,-19.7119372951,-10.6860240837,0,1,0,0
CHEMBL235734,-16.2320777947,-10.6357311118,0,1,0,0
CHEMBL23575,10.0086469254,-27.7976326721,2,3,2,3
CHEMBL235985,-14.4995557279,28.0322980613,3,0,1,0
CHEMBL235986,-15.525726128,26.0217307336,3,0,1,0
CHEMBL235987,-14.7298909736,27.2430919738,3,0,1,0
CHEMBL236103,-14.8622901841,-5.16816062319,0,1,2,2
CHEMBL236104,-15.2561077519,-5.12911644767,0,1,2,2
CHEMBL236313,-14.1991498594,-4.47069835317,0,1,2,2
CHEMBL236314,-14.4846711302,-4.17528859043,0,1,2,2
CHEMBL236334,-15.8941970914,-8.95879555828,0,1,0,2
CHEMBL236335,-16.4538061858,-7.69044883243,0,1,0,2
CHEMBL236336,-14.1780636558,-9.23902801705,0,1,0,2
CHEMBL236404,-19.715961463,-13.2339659622,0,1,0,2
CHEMBL236405,-20.5302105948,-11.9320658647,0,1,0,2
CHEMBL236540,-15.8551673311,-9.91361685509,0,1,0,2
CHEMBL236541,-17.9211377973,-7.56476720943,0,1,0,2
CHEMBL236571,-14.5971559258,-8.63446835132,0,1,0,0
CHEMBL236576,-20.4000399067,-11.8532269105,0,1,0,2
CHEMBL236577,-19.7115653561,-10.3876400295,0,1,0,2
CHEMBL236578,-15.1115255821,-11.0961169725,0,1,0,2
CHEMBL236579,-16.3155148117,-11.5703999369,0,1,0,2
CHEMBL236772,-20.6328605233,-9.68823127537,0,1,0,0
CHEMBL236812,-21.5086091231,-3.50769049501,0,1,2,2
CHEMBL236976,-21.2008669887,-9.71575004021,0,1,0,0
CHEMBL236986,-13.1664936556,22.3000473358,3,0,1,0
CHEMBL236987,-13.1365372171,27.4042050311,4,0,1,0
CHEMBL236988,-14.6506565842,25.1850542908,3,0,1,0
CHEMBL236989,-17.117517283,27.6947006222,3,0,1,2
CHEMBL236990,-18.6108193473,28.3387281043,3,0,1,2
CHEMBL237179,-18.2306208192,-8.47078750053,0,1,0,0
CHEMBL237389,-16.581252836,-7.86386441447,0,1,0,0
CHEMBL237593,-19.4060658271,-9.3888920085,0,1,0,0
CHEMBL237594,-16.5170576303,-9.05270341751,0,1,0,0
CHEMBL2377443,9.7210647757,-10.129379645,1,4,3,4
CHEMBL2377445,9.41756891677,-8.90976684691,1,4,3,4
CHEMBL2377590,10.6927165758,-9.63512415767,1,4,3,4
CHEMBL2377591,9.10666583298,-7.71115293505,1,4,3,4
CHEMBL238277,-14.701709591,26.5052467543,3,0,1,0
CHEMBL238519,-13.212943766,-24.4574365999,1,2,3,4
CHEMBL238520,-12.7305440562,-23.84525099,1,2,3,4
CHEMBL238730,-12.1778502426,-23.3094603234,1,2,3,4
CHEMBL238732,-17.6409431337,-26.4187093213,1,2,3,4
CHEMBL238770,-15.9517937643,25.7931385726,3,4,1,2
CHEMBL2391541,-1.82293546223,-16.6855097223,3,4,2,2
CHEMBL23965,-32.6401970723,-19.8763128157,3,3,2,4
CHEMBL240045,25.9282546251,17.4824987375,3,4,3,4
CHEMBL2401936,7.15299133166,17.1855447494,3,4,4,1
CHEMBL2401937,3.74937625833,16.4898307394,3,4,4,1
CHEMBL2401938,6.97490547897,17.362219928,3,4,4,1
CHEMBL240922,-19.076310895,-10.9155271908,0,1,0,2
CHEMBL241115,19.9598629668,14.2823443646,3,4,3,4
CHEMBL2413982,-42.4114978282,-4.22641925952,0,2,0,4
CHEMBL2413983,5.10568311707,-25.3014525787,2,1,2,3
CHEMBL2413984,3.91356561029,-23.6633607546,2,1,2,3
CHEMBL2413985,3.63660441599,-25.9353099007,2,1,2,3
CHEMBL2413986,3.63497743419,-26.2897143034,2,1,0,3
CHEMBL2413987,4.14493374018,-25.8887190106,2,1,0,3
CHEMBL2426072,-22.295419779,-27.4528686668,4,4,3,2
CHEMBL2426097,-22.5915385989,-26.610779138,4,4,3,2
CHEMBL2432046,-10.9951777856,4.21361583587,2,0,2,1
CHEMBL2432049,-9.22099976596,2.61290504083,2,0,2,2
CHEMBL2442272,-3.81566843167,-27.7725766964,1,4,4,4
CHEMBL2442274,-3.39730426313,-29.493587533,1,4,4,4
CHEMBL24474,9.91873519167,-28.2903579147,2,3,2,3
CHEMBL244946,-10.3948907284,-26.4400219493,1,2,3,4
CHEMBL245806,-15.1718335592,15.3007105091,3,4,2,2
CHEMBL246077,-42.3893539137,-3.48765775972,0,2,0,4
CHEMBL246078,-41.6877281839,-2.94421693463,0,2,0,4
CHEMBL246079,-42.1004736649,-3.99309834281,0,2,0,4
CHEMBL246080,-41.3006427169,-3.06593447168,0,2,0,4
CHEMBL246289,-42.4245317392,-3.19604312125,0,2,0,4
CHEMBL246290,-40.9186751996,-4.36300524487,0,2,0,4
CHEMBL246291,-39.8842644381,-4.51919532839,0,2,0,4
CHEMBL246484,43.4022824778,-21.6084846091,1,3,3,4
CHEMBL246498,-39.1328016332,-4.51645248744,0,2,0,4
CHEMBL246499,-40.3544677124,-2.62382639074,0,2,0,4
CHEMBL246500,-42.9053640371,-4.93158133752,0,2,0,4
CHEMBL246704,-40.5161776295,-2.7148677467,0,2,0,4
CHEMBL246705,-39.9158243846,-3.48700144049,0,2,0,4
CHEMBL246706,-41.2123752388,-2.87799939082,0,2,0,4
CHEMBL246916,-40.0749438107,-2.59504915673,0,2,0,4
CHEMBL246917,-41.8492044994,-2.65537643047,0,2,0,4
CHEMBL246918,-38.1880282833,-4.80474306081,0,2,0,4
CHEMBL247071,-5.06224167048,-7.90468959886,3,4,3,2
CHEMBL247119,-40.3022712904,-1.88673423964,0,2,0,0
CHEMBL247120,-42.2125013829,-5.54012040999,0,2,0,4
CHEMBL247121,-36.9373248904,-4.3043416766,0,2,0,4
CHEMBL247281,-7.62561303348,-5.15245837104,0,4,3,2
CHEMBL247325,-37.3897267617,-3.31304247096,0,2,0,0
CHEMBL247477,-9.91978706544,20.9981468858,3,0,1,0
CHEMBL247673,-11.2878359301,25.5799586066,3,0,1,0
CHEMBL247871,-16.1369460633,15.0582678762,3,4,2,2
CHEMBL247872,-14.7205053963,15.75283564,3,0,3,0
CHEMBL247885,-7.0197006836,-6.87623347434,3,4,3,2
CHEMBL247886,-6.76909726313,-6.90560421582,3,4,3,2
CHEMBL248071,-12.3663852069,25.4424217896,3,0,1,0
CHEMBL248085,-7.59915370159,-6.62882876382,3,4,3,2
CHEMBL248268,-14.7275108894,15.8569592174,3,4,2,2
CHEMBL248658,23.6912120172,-1.99488785117,3,2,4,1
CHEMBL248844,23.3412482324,-5.67965870394,3,2,4,1
CHEMBL248845,21.802399828,-1.69325476809,3,2,4,1
CHEMBL248846,21.5716433063,-2.84866808162,3,2,4,1
CHEMBL248985,24.6926243191,-7.13290185948,4,4,4,0
CHEMBL248994,24.4054299202,-7.82072499202,4,2,4,1
CHEMBL249032,21.3880004884,-4.09610177703,3,2,4,0
CHEMBL249034,19.8221309541,-5.0344494617,3,2,4,0
CHEMBL249188,25.0177715949,-6.79863502337,4,4,4,1
CHEMBL249196,25.9270301604,-7.07962088356,4,2,4,1
CHEMBL249628,22.0012495556,-1.10695609021,3,2,4,1
CHEMBL250401,23.8641640718,-7.23893383103,4,2,4,0
CHEMBL250661,22.8977642384,-4.64260794786,3,2,4,1
CHEMBL250663,19.5985489707,-4.25357238577,3,2,3,0
CHEMBL250677,23.5289246254,-4.9131150281,4,2,4,1
CHEMBL250804,26.1048121685,-6.70949048859,4,2,4,1
CHEMBL250840,20.1758153853,-8.48252341818,4,2,4,1
CHEMBL251005,23.0911473028,-7.31337648444,3,2,4,1
CHEMBL251201,22.2552129249,-5.51308456121,3,2,4,0
CHEMBL251857,0.738185874291,4.21899652287,2,3,4,4
CHEMBL251861,1.55495435761,1.92650126422,2,3,4,4
CHEMBL252496,3.0792657874,2.15257206118,2,3,4,4
CHEMBL252673,-0.352216040617,3.8394657712,2,3,4,4
CHEMBL252774,-31.9405909356,-23.3077073496,0,2,0,3
CHEMBL252902,2.61754100499,2.19420784122,2,3,4,4
CHEMBL253061,2.88041500496,3.06987855893,2,3,4,4
CHEMBL253095,3.60001219699,1.84749938683,2,3,4,4
CHEMBL253096,2.70075512536,5.25872864003,2,3,4,4
CHEMBL253097,4.08095720067,3.54837987737,2,3,4,4
CHEMBL253271,0.922202502243,2.91480910576,2,3,4,4
CHEMBL253281,0.979689243047,3.30167610291,2,3,4,4
CHEMBL253397,-6.05748220897,-6.31786443082,3,4,3,2
CHEMBL253502,2.23004637968,2.95915565775,2,3,4,4
CHEMBL253513,4.38351779875,3.64395601622,2,3,4,4
CHEMBL253708,3.03594661599,4.12225534058,2,3,4,4
CHEMBL253709,3.09199169034,2.9273375757,2,3,4,4
CHEMBL253718,3.87229931025,3.5413302111,2,3,4,4
CHEMBL253826,-33.5348239721,-25.3756731039,0,2,0,3
CHEMBL254298,2.20054771556,4.16402909684,2,3,4,4
CHEMBL254330,3.93515926215,4.01638091426,2,3,4,4
CHEMBL254331,2.87252844668,3.49302887087,2,3,4,4
CHEMBL255898,-1.19427755036,-24.8456758218,1,4,4,4
CHEMBL260994,31.3520662496,-7.74488282849,1,2,2,3
CHEMBL261917,15.7354389969,32.4359341228,4,4,4,3
CHEMBL263327,4.14730312888,-25.3763044924,2,1,2,3
CHEMBL263700,-1.63644949519,-5.08072134051,3,0,2,2
CHEMBL263881,18.1431871502,-40.325206697,3,4,4,4
CHEMBL266018,-39.2827311566,-19.5185734586,0,2,2,3
CHEMBL26655,-10.3062912607,9.52414312934,3,0,3,2
CHEMBL266591,-0.649919235854,-15.8047488425,1,4,2,2
CHEMBL267014,29.6961566755,-1.28119886929,4,4,4,1
CHEMBL267615,-1.90742811662,-11.3103116392,1,4,2,2
CHEMBL267930,14.1243646411,-2.82277452277,1,2,2,3
CHEMBL268800,-0.528067960916,-13.5390165621,1,4,2,2
CHEMBL269236,1.56670575518,-14.4663116525,1,4,2,2
CHEMBL269538,-2.67475111934,-14.3946546138,1,4,2,2
CHEMBL27,16.3247297501,5.49627270555,3,4,3,0
CHEMBL273921,10.1087422752,-1.16477930764,1,3,2,3
CHEMBL274384,19.5285792527,-40.0623630528,3,4,4,4
CHEMBL277120,4.79037843973,-11.1746977229,4,1,4,4
CHEMBL281408,-3.65167388765,-15.5395684854,3,4,2,2
CHEMBL281937,-11.0114093594,10.1426661344,3,0,3,4
CHEMBL282199,29.7284319024,2.73065187702,4,4,2,3
CHEMBL282424,30.4645771909,-0.985859622208,4,4,4,1
CHEMBL282829,29.0353184849,-1.53780529573,4,4,4,1
CHEMBL282971,33.0457755427,20.2439800926,4,4,3,2
CHEMBL283036,29.1858345848,-1.33335343494,4,4,4,1
CHEMBL28607,30.0579937295,-2.28714518063,4,4,4,1
CHEMBL28651,29.4472948884,-0.881918043162,4,4,4,1
CHEMBL287671,29.8692165857,-1.12532379682,4,4,4,1
CHEMBL28833,28.9365265784,-1.59256482089,4,4,4,1
CHEMBL28997,30.0273954325,-1.18718070334,4,4,4,1
CHEMBL291618,-34.4986157877,19.4051661613,4,4,0,0
CHEMBL292759,-34.5213075099,18.663539245,4,4,0,0
CHEMBL29410,33.39150706,21.2077776075,4,4,3,2
CHEMBL29433,33.198110625,20.9569588384,4,4,3,2
CHEMBL295234,2.59288998422,-15.5313128191,1,4,2,2
CHEMBL296419,-7.05656668569,4.60096955361,1,4,3,4
CHEMBL29808,29.5672008937,-1.81817352432,4,4,4,1
CHEMBL298274,-22.2728211614,14.9008505802,4,0,1,1
CHEMBL29846,32.8792045705,20.4643041237,4,4,3,2
CHEMBL299569,-22.6202715783,17.2973554052,4,0,1,1
CHEMBL299822,-17.9556276107,20.4899361013,4,0,1,1
CHEMBL302845,-35.8595772362,18.9793068306,4,4,0,0
CHEMBL304039,-34.1592449619,18.599451047,4,4,0,0
CHEMBL305660,16.0045260828,-1.77654376889,1,2,2,3
CHEMBL306478,12.9246021777,0.102649604158,1,2,3,4
CHEMBL306569,-14.012624665,19.0289260171,3,0,1,0
CHEMBL30713,-0.378153113868,-19.129848084,1,4,2,2
CHEMBL3093186,-44.1005723194,24.7769595815,1,4,2,3
CHEMBL3093187,-44.1096046482,24.7699688403,1,4,2,3
CHEMBL309750,-28.0992203669,1.59798495958,4,2,2,4
CHEMBL3104091,20.3949965287,40.155760249,0,4,3,4
CHEMBL3104092,19.9164991651,40.3591285684,0,4,3,4
CHEMBL3104093,20.3105313325,40.3566372097,0,4,3,4
CHEMBL313631,24.5611108242,25.7768603451,1,4,3,2
CHEMBL314055,5.04777433139,-3.2068152101,2,4,3,4
CHEMBL316081,34.1098477294,24.2993433441,4,4,3,2
CHEMBL316643,32.8845277342,23.2194599951,4,4,3,2
CHEMBL316855,-32.8706407007,-18.9355621265,3,3,2,4
CHEMBL316881,-0.828250928806,-8.18590499854,3,0,2,2
CHEMBL317535,2.20575327995,-13.0209606478,1,4,2,2
CHEMBL318018,17.5759645931,32.754832438,4,4,4,3
CHEMBL318262,17.4975160119,30.9829158476,4,4,4,2
CHEMBL319322,-11.365388636,33.7904324199,4,0,1,1
CHEMBL319956,-11.8377336986,33.7941799155,4,0,1,1
CHEMBL32029,-3.94584774872,-15.1367835126,3,4,2,2
CHEMBL322980,-8.58642783192,23.8627440472,3,0,1,0
CHEMBL3233401,34.8338840143,-8.30892053094,1,4,2,3
CHEMBL3235744,34.2121298685,-4.4189666717,1,4,2,3
CHEMBL324766,-8.167705514,25.9551451269,3,0,1,0
CHEMBL325428,-6.94016772509,25.3253622342,3,0,1,0
CHEMBL3260784,19.2580173524,13.2516322547,2,4,3,4
CHEMBL3260785,18.1042965463,17.1295935909,2,4,3,2
CHEMBL3260786,16.4883076616,18.3369435059,2,4,3,2
CHEMBL3260787,17.0327187495,21.0792031506,0,4,3,3
CHEMBL3260788,17.9311518189,16.8792074327,2,4,3,2
CHEMBL3260789,16.8595792122,17.4052373353,2,4,3,2
CHEMBL3260790,15.8700324009,17.4286818409,2,4,3,4
CHEMBL3260791,15.0740478891,18.0683470429,2,4,3,4
CHEMBL3260792,14.655861996,17.725078993,2,4,3,4
CHEMBL3260793,14.7382097649,17.3165080144,2,4,3,4
CHEMBL3260794,15.422386745,16.3112638027,2,4,3,1
CHEMBL3260795,12.6496625795,19.158369569,4,4,4,4
CHEMBL3260796,14.0188711533,17.7844435638,2,4,3,4
CHEMBL3260797,14.139943503,15.9823614226,4,2,4,4
CHEMBL3260798,14.9173037467,14.6101543005,4,4,4,4
CHEMBL3260799,20.1307322746,19.3350979408,2,4,3,2
CHEMBL3260800,20.2146866217,18.3154083625,2,4,3,2
CHEMBL3260801,19.7945753637,20.0213380304,2,4,3,2
CHEMBL3260802,20.3267321314,18.8199630044,2,4,3,2
CHEMBL3260803,20.0762292182,18.5771626943,2,4,3,2
CHEMBL3260804,21.2394144975,20.9393296771,2,3,3,2
CHEMBL3260805,20.1129564691,19.6772208518,2,4,3,4
CHEMBL3260806,22.5024723397,20.991085384,2,4,3,2
CHEMBL3260807,20.1453621424,19.713250876,2,4,3,2
CHEMBL3260808,19.6743033568,20.9418438531,2,4,3,2
CHEMBL326937,-9.60019081565,23.0577113563,3,0,1,0
CHEMBL3286399,7.91244285676,33.983817175,4,2,1,1
CHEMBL3286432,46.8485465943,-6.57813185421,1,3,3,4
CHEMBL3286580,-4.08001314379,-16.2061710929,1,2,2,2
CHEMBL3286581,6.51391707799,35.1101298922,4,0,1,1
CHEMBL3286582,7.61011603663,34.4616917443,4,0,1,1
CHEMBL3286583,6.29909593473,34.3865042606,4,0,1,1
CHEMBL3286585,6.75560234195,35.017833677,4,0,1,1
CHEMBL3286586,5.97997325802,35.7703384127,4,0,1,1
CHEMBL3286588,8.03553212302,34.829734789,4,2,1,1
CHEMBL3286589,7.25310697607,34.7069496049,4,0,1,1
CHEMBL3286590,7.37363083711,35.4214647659,4,2,1,1
CHEMBL3286591,7.73304051941,35.5637169667,4,0,1,1
CHEMBL3286592,7.19811663507,35.0467708269,4,0,1,1
CHEMBL328816,-12.451797973,29.6650234519,4,0,1,0
CHEMBL3289708,45.4209277088,-4.06125993112,1,3,3,4
CHEMBL3289709,45.9600102886,-5.93676366953,1,3,3,4
CHEMBL3289944,45.7670991258,-1.30743643921,1,3,3,4
CHEMBL3289945,46.5419929119,-6.97598393008,1,3,3,4
CHEMBL3289946,45.9880138944,-5.22740315393,1,3,3,4
CHEMBL3289947,47.1179350706,-3.47440306354,1,3,3,4
CHEMBL3289948,47.426837652,-5.02175629179,1,3,3,4
CHEMBL3289949,47.7105762362,-7.50260593321,1,3,3,4
CHEMBL3289950,48.163939076,-8.70875518819,1,3,3,4
CHEMBL3289951,48.6936099933,-8.65201478386,1,3,3,4
CHEMBL3289952,45.1216634613,-6.10796877053,1,3,3,4
CHEMBL3289953,45.1713603456,-6.02306451901,1,3,3,4
CHEMBL3289954,45.9837162989,-4.77106424566,1,3,3,4
CHEMBL3289955,45.4250735323,-6.18140486268,1,3,3,4
CHEMBL3289956,45.8538733338,-6.84863466152,1,3,3,4
CHEMBL3289957,48.6600452714,-9.16801347192,1,3,3,4
CHEMBL3289958,49.486836334,-9.0336007828,1,3,3,4
CHEMBL3289959,50.5567135619,-9.95255026951,1,3,3,4
CHEMBL3289960,49.9200368213,-6.54293924154,1,3,3,4
CHEMBL3289961,47.6296686367,-10.4995388413,1,3,3,4
CHEMBL3289962,49.7900520321,-11.7880389319,1,3,3,4
CHEMBL3289963,48.8213661732,-5.72949566911,1,3,2,4
CHEMBL3289964,47.8348619286,-6.48562522776,1,3,2,4
CHEMBL3289965,45.5407298389,-8.38715139622,1,3,3,4
CHEMBL3289966,47.0896132855,-7.05031716731,1,3,3,4
CHEMBL3289967,41.0567369191,-10.932624307,1,3,2,4
CHEMBL3289968,42.3141278875,-10.8574456728,1,3,2,4
CHEMBL3289969,41.8668164746,-9.82399717921,1,3,2,4
CHEMBL3289970,41.6312678209,-10.5395005331,1,3,2,4
CHEMBL3289971,40.7972644266,-9.24557865554,1,3,2,4
CHEMBL3289972,41.9310930293,-8.32037184923,1,3,2,4
CHEMBL3289973,42.283539733,-8.66966655976,1,3,2,4
CHEMBL3289974,42.2504157443,-6.53649819918,1,3,2,4
CHEMBL3289975,43.7336427749,-10.7510869962,1,3,2,4
CHEMBL3289976,45.052111868,-11.3739600593,1,3,2,4
CHEMBL3289977,42.4161339298,-10.0265180993,1,3,2,4
CHEMBL3289978,42.4636070539,-9.77991285575,1,3,2,4
CHEMBL3289979,42.8099602392,-9.4766523727,1,3,2,4
CHEMBL3289980,42.6861558298,-10.0208022719,1,3,2,4
CHEMBL3289981,45.7634032974,-9.80957936104,1,3,2,4
CHEMBL3289982,45.2609688324,-12.7784265657,1,3,2,4
CHEMBL3289983,45.3325688114,-9.94910399951,1,3,2,4
CHEMBL3289984,45.0950854929,-12.6701068893,1,3,2,4
CHEMBL3289985,46.0797639089,-12.9176737686,1,3,2,4
CHEMBL3289986,47.3992961287,-10.2578080682,1,3,2,4
CHEMBL3289987,42.8503137376,-11.2873758397,1,3,2,4
CHEMBL3289988,44.7712411399,-10.113488093,1,3,2,4
CHEMBL3289989,46.0119285184,-9.10007384365,1,3,2,4
CHEMBL3289990,41.9912071559,-16.8678572793,1,3,3,4
CHEMBL3289991,42.7846543313,-17.1777938214,1,3,3,4
CHEMBL3289992,41.2707061811,-16.7234785557,1,3,3,4
CHEMBL3289993,44.1804806708,-19.9982141774,1,3,3,4
CHEMBL3289994,44.2957896485,-19.6080824998,1,3,3,4
CHEMBL3289995,44.5244756271,-19.0672430104,1,3,3,4
CHEMBL3289996,44.207268277,-18.385525721,1,3,3,4
CHEMBL3289997,42.7080200087,-16.3649956616,1,3,3,4
CHEMBL3289998,42.0722188298,-17.7665814712,1,3,3,4
CHEMBL3289999,45.5137187663,-18.0776344964,1,3,3,4
CHEMBL3290000,45.1016419706,-18.6798789687,1,3,3,4
CHEMBL3290001,42.9609819795,-19.1333787061,1,3,3,4
CHEMBL3290002,41.9904235502,-18.5944264161,1,3,3,4
CHEMBL3290003,42.664745169,-19.1046825543,1,3,3,4
CHEMBL3290004,42.3779693928,-17.6735847036,1,3,3,4
CHEMBL3290005,43.4029182816,-17.3698572861,1,3,3,4
CHEMBL3290006,43.4841280518,-17.686220629,1,3,3,4
CHEMBL3290007,43.7586353426,-18.5711727046,1,3,3,4
CHEMBL3290008,44.0380373638,-18.3154295011,1,3,3,4
CHEMBL3290009,45.8877582232,-19.9317405694,1,3,3,4
CHEMBL3290010,47.0890141649,-17.7976126539,1,3,3,4
CHEMBL3290011,47.6028605339,-17.5228524253,1,3,3,4
CHEMBL3290012,46.8293632081,-15.0023940519,1,3,3,4
CHEMBL3290013,46.8513513722,-16.3930432749,1,3,3,4
CHEMBL3290014,46.6013544484,-16.3029371985,1,3,3,4
CHEMBL3290015,47.6382266321,-18.8723339508,1,3,3,4
CHEMBL3290016,47.4779734506,-16.7944275157,1,3,3,4
CHEMBL3290017,47.2196128483,-16.235836278,1,3,3,4
CHEMBL3290018,43.7728314543,-14.2194790556,1,3,3,4
CHEMBL3290019,44.013474771,-15.0334010811,1,3,3,4
CHEMBL3290020,43.6706844824,-17.3508480346,1,3,3,4
CHEMBL3290021,43.0588710085,-14.3170446607,1,3,3,4
CHEMBL329046,-7.61905246991,-11.3838722171,0,4,2,2
CHEMBL329075,-30.6211315287,-20.7873281645,3,4,4,4
CHEMBL329329,-4.21141226656,-12.7145586108,1,0,2,1
CHEMBL329383,-37.8741035142,26.9312061908,4,4,0,2
CHEMBL329482,15.1888005686,32.5726856611,4,4,4,3
CHEMBL329739,-13.638913492,30.4126322196,4,0,1,0
CHEMBL3323289,17.2452669191,14.3836300269,2,4,3,4
CHEMBL3326982,36.920297992,-1.62069776301,1,4,4,3
CHEMBL3326993,36.0319639021,-1.65331013873,1,4,4,3
CHEMBL332701,26.7138154187,3.38591983316,4,4,2,3
CHEMBL3329424,-41.3364500356,-21.5302240303,0,4,2,3
CHEMBL3329425,-32.3125376419,26.4730940613,0,4,0,3
CHEMBL3329426,-10.7308719922,11.0632020833,3,3,3,4
CHEMBL3329427,-9.78591512534,10.791603705,3,3,3,4
CHEMBL3329428,-8.19908136261,11.0504695844,3,3,3,4
CHEMBL3329429,-0.0394899223712,-31.40225625,2,1,4,0
CHEMBL3329430,-0.881345022455,-32.3717203344,2,1,4,2
CHEMBL3329431,-14.6126840205,-16.205136803,2,1,0,3
CHEMBL3329432,23.3929438295,24.6471962891,1,4,3,4
CHEMBL3329433,2.58796805979,-32.6827831779,2,4,0,3
CHEMBL3329434,12.3207120734,-14.009886222,2,1,0,0
CHEMBL3329435,2.60577296612,30.8496323319,4,1,4,0
CHEMBL3329436,-9.81669483271,26.1770674447,3,0,1,1
CHEMBL3329437,0.0880121102485,40.9680808684,4,4,1,1
CHEMBL3329438,-34.7187107206,32.0278364589,4,2,4,0
CHEMBL3329439,-34.5038399584,21.3856882861,3,4,4,1
CHEMBL3329440,-35.5173788205,-17.8120976879,0,2,0,3
CHEMBL3329441,5.4566094837,-23.1664867923,2,1,0,0
CHEMBL3329442,3.70694494175,-23.9100420645,2,1,0,3
CHEMBL3329443,7.67157629628,-24.485387731,2,1,0,3
CHEMBL3329444,-10.7843769813,-36.3653879892,2,3,0,3
CHEMBL3329445,-32.0930496642,25.1897847103,4,4,4,0
CHEMBL3329446,-2.43837602656,-18.5092637654,1,4,4,4
CHEMBL3329447,10.8575811734,5.03775672166,3,4,3,4
CHEMBL3329448,24.5975740596,29.1448184563,2,2,4,4
CHEMBL3329449,-31.0283504791,23.6021662453,4,2,4,4
CHEMBL3329450,-30.5229524025,23.2891602358,4,4,4,4
CHEMBL3329451,8.71391433999,3.6696812729,1,2,4,4
