,x,y,bac,bac_gtc,bac_murcko,bac_murcko_generic
CHEMBL265465,-3.99425754659,24.3556700859,3,4,3,0
CHEMBL265587,16.1745968191,17.0719755806,4,3,4,4
CHEMBL265695,-8.21229227025,24.6203601076,1,4,3,2
CHEMBL265696,-6.77884206692,25.1714076076,1,4,3,2
CHEMBL265937,-6.38333465383,25.0340554066,1,4,3,2
CHEMBL266094,3.47219819007,-26.1408229525,3,3,4,4
CHEMBL267200,-19.5976752666,-3.52772215336,1,1,2,0
CHEMBL267421,-20.6702182222,7.20629883718,4,3,4,4
CHEMBL269112,6.13964962162,-0.331428833374,3,4,3,2
CHEMBL270136,19.1855948149,0.7643106905,1,0,3,2
CHEMBL270300,0.0935440442935,-6.12032446091,1,3,1,3
CHEMBL270314,22.2133155217,0.955535442341,1,0,3,1
CHEMBL270355,21.8205862402,2.93216549786,1,0,3,1
CHEMBL27041,15.0547348736,5.34870314988,0,2,0,3
CHEMBL27043,15.3945995013,7.7424825076,0,2,0,3
CHEMBL270467,21.4916551929,4.65468915208,1,0,3,1
CHEMBL270654,21.3764623296,4.25419548947,1,0,3,2
CHEMBL270655,22.6378864519,4.88920649388,1,0,3,2
CHEMBL270715,19.8387301696,0.00603574562564,1,0,1,1
CHEMBL270761,-28.365731836,-5.79059009511,1,0,1,1
CHEMBL270880,22.2394930898,3.58815268331,1,0,3,1
CHEMBL271055,22.145162502,3.15344629251,1,0,3,1
CHEMBL271106,6.546866604,11.1066457673,1,3,3,2
CHEMBL271202,20.3121035203,0.970961799801,1,0,1,1
CHEMBL271377,19.9536651906,0.463733618938,1,0,1,1
CHEMBL271606,21.7767093017,1.96181589151,1,0,3,1
CHEMBL271753,6.55202035752,11.1016439777,1,3,3,2
CHEMBL271786,21.7101863866,1.64689333747,1,0,3,1
CHEMBL272174,6.5440847411,11.1072620165,1,3,3,2
CHEMBL272185,2.595172224,-12.772013141,1,4,1,2
CHEMBL272637,21.7878952721,-0.185025207158,1,0,3,1
CHEMBL272669,18.9153940024,1.94094301826,1,0,3,1
CHEMBL272679,22.0329491702,1.84586658792,1,0,3,1
CHEMBL272825,20.8695323846,0.915682439958,1,0,3,1
CHEMBL272889,-28.3675625362,-5.82189225758,1,0,1,1
CHEMBL272924,21.6535771097,3.0488121233,1,0,3,1
CHEMBL273094,16.6429390471,10.8425926867,0,2,0,3
CHEMBL273578,-18.8928846724,-7.86501540005,3,1,3,2
CHEMBL27376,18.7162974097,-13.9614888684,4,3,4,4
CHEMBL273807,16.6493550525,11.0013490838,0,2,0,3
CHEMBL274199,12.786982029,9.60352362359,0,2,0,3
CHEMBL274267,-18.3378995156,-7.3809301784,3,1,3,0
CHEMBL274274,-18.9780502594,-7.88690117104,3,1,3,0
CHEMBL27508,8.29285547263,2.77476867341,1,2,0,3
CHEMBL275149,15.2273210612,8.0967965449,0,2,0,3
CHEMBL275360,16.2587088657,8.25225843426,0,2,0,3
CHEMBL275427,16.1377284816,8.12304314583,0,2,0,3
CHEMBL275605,15.2240125552,8.11908910218,0,2,0,3
CHEMBL276738,-1.2727127449,9.22097656679,1,0,2,1
CHEMBL277386,16.1706353704,8.13461997493,0,2,0,3
CHEMBL278039,16.0601036417,8.1002860902,0,2,0,3
CHEMBL27809,17.1151158362,-12.7660795641,4,3,4,4
CHEMBL278197,-18.8798318941,-7.82988511771,3,1,3,2
CHEMBL278331,-4.99968313708,-12.0443128892,3,0,1,1
CHEMBL278541,-4.01440771984,-11.178013207,3,0,1,2
CHEMBL278605,-4.28788448831,-14.8324967309,2,0,1,1
CHEMBL278805,-6.73416196941,-13.9078833079,2,0,1,1
CHEMBL278812,-4.63744526048,-14.623968447,2,0,1,1
CHEMBL278996,-2.92616010143,-14.9325208166,2,0,1,1
CHEMBL279062,-2.42629104737,-14.9010457545,2,0,1,1
CHEMBL279254,-3.54652102102,-14.5887627641,2,0,1,1
CHEMBL279391,-14.7330654273,1.35185247055,4,3,4,4
CHEMBL279870,-18.3320150091,-7.41973140304,3,1,3,0
CHEMBL279898,20.0634094719,11.9728243509,0,2,0,3
CHEMBL279975,-4.18000424575,-11.014178226,3,0,1,2
CHEMBL280411,-5.49616368478,-10.8016224454,3,0,1,2
CHEMBL280580,18.2581576886,-13.8891410188,4,3,4,4
CHEMBL280888,0.119825943225,9.2015425461,1,0,2,1
CHEMBL281129,-2.1834525852,8.993431621,1,0,2,1
CHEMBL281372,-3.05720376671,9.00434243026,1,4,1,1
CHEMBL281601,-3.54332392345,-14.5572956073,2,0,1,1
CHEMBL281805,-3.53040452577,-13.8882619097,2,0,1,1
CHEMBL282888,-3.05467705577,-14.8967079058,2,0,1,1
CHEMBL283319,-6.21402032252,-19.1577580722,2,0,2,1
CHEMBL283572,-3.33462137537,10.8803073381,1,0,1,1
CHEMBL284615,21.682690435,-7.91820876546,0,2,0,3
CHEMBL284789,19.7476522563,-6.82797926983,0,2,0,3
CHEMBL284969,-13.9560841282,-0.937489122808,4,3,4,4
CHEMBL285151,24.653515795,-10.8776281157,0,2,0,3
CHEMBL285251,-14.7091094789,2.76226345244,4,3,4,4
CHEMBL285819,-15.9865447456,-0.0782681241602,4,3,4,4
CHEMBL285900,24.7328027228,-10.7229398688,0,2,0,3
CHEMBL286102,24.3642075393,-9.39538313757,0,2,0,3
CHEMBL286212,24.7275336768,-11.9418895374,0,2,0,3
CHEMBL286420,21.5944287604,-8.02614011704,0,2,0,3
CHEMBL286838,22.1209188517,-8.61696189186,0,2,0,3
CHEMBL287321,16.9748032644,-12.9273152679,3,3,4,4
CHEMBL287493,24.6755087813,-11.2701648257,0,2,0,3
CHEMBL287529,21.5159899302,-7.91971749998,0,2,0,3
CHEMBL288258,-14.7482024219,2.31989841853,4,3,4,4
CHEMBL289002,19.6782014293,-6.80771592202,0,2,0,3
CHEMBL289413,10.6679732846,-21.3610291733,0,2,0,3
CHEMBL289903,21.4816076252,-7.89526712568,0,2,0,3
CHEMBL289982,-14.6674532276,2.77388077979,4,3,4,4
CHEMBL290105,24.3862666818,-9.40038280495,0,2,0,3
CHEMBL290106,7.31511223403,-3.17705029167,3,4,1,2
CHEMBL291536,-6.65872854889,-22.067111834,1,4,1,0
CHEMBL294223,11.369679535,-16.7152248466,0,2,0,3
CHEMBL294590,4.78846677209,-26.2142313207,3,3,4,4
CHEMBL296389,-0.00705908946151,-24.3450248067,1,3,4,0
CHEMBL297685,-0.00705899865619,-24.3450244647,1,3,4,0
CHEMBL300624,0.017799001714,-24.3418555602,1,3,4,2
CHEMBL301512,-0.0645943575232,-24.3487720043,1,3,4,0
CHEMBL302376,-14.4492326238,0.155636876443,4,3,4,4
CHEMBL302765,-6.34166329338,-18.6885495491,2,0,2,1
CHEMBL304009,2.57256619008,-26.160339727,3,3,4,2
CHEMBL304726,-6.7249036235,-19.1685422232,2,0,2,1
CHEMBL307199,1.44810506128,-1.22319701809,4,3,4,4
CHEMBL307748,-2.86797677435,-14.6502861264,2,0,1,1
CHEMBL3087706,2.2347650249,-24.6952445581,2,0,2,2
CHEMBL3087707,2.25939421923,-24.6989372882,2,3,2,2
CHEMBL3087708,1.64225734606,-23.3452827777,2,0,2,1
CHEMBL3087709,1.63286145521,-23.3930145568,2,0,2,1
CHEMBL3087710,1.63079813265,-23.3627201938,2,0,2,1
CHEMBL3087711,1.65097664408,-23.3255198977,2,0,2,1
CHEMBL3087712,1.65017598471,-23.3196515445,2,0,2,1
CHEMBL3087713,1.49709253903,-23.3260142854,2,0,2,1
CHEMBL3087714,1.4817268132,-23.3139881354,2,0,2,1
CHEMBL3087715,2.2291328971,-24.6937022733,2,0,2,2
CHEMBL3087716,2.1601005613,-24.6187626622,2,0,2,2
CHEMBL3087717,2.24392605668,-24.6920222916,2,3,2,2
CHEMBL3091482,8.3380327701,8.41770627867,0,2,0,3
CHEMBL3093227,9.62964091367,9.27617887106,0,2,0,3
CHEMBL3093235,9.49833006604,8.03427410532,0,2,0,3
CHEMBL3093237,8.63073937724,8.47054710861,0,2,0,3
CHEMBL3093238,8.84796080618,7.99393639192,0,2,0,3
CHEMBL3093239,9.4444353449,8.61177971574,0,2,0,3
CHEMBL3093310,7.34670862914,8.95824645799,0,2,0,3
CHEMBL3093311,8.5633233667,9.13592986123,0,2,0,3
CHEMBL3093312,9.02188843059,8.98323684042,0,2,0,3
CHEMBL3093315,8.8668469885,9.04664309165,0,2,0,3
CHEMBL3093316,9.80534825572,7.64415248146,0,2,0,3
CHEMBL3093317,8.51489755926,10.2572559104,0,2,0,3
CHEMBL3093318,8.01314933275,9.60532984114,0,2,0,3
CHEMBL3093320,8.63599842106,9.03489043904,0,2,0,3
CHEMBL3093321,8.33803449706,8.41770761336,0,2,0,3
CHEMBL3093322,8.58362918766,8.8647769136,0,2,0,3
CHEMBL3093323,8.43570739524,8.64995629533,0,2,0,3
CHEMBL3093324,8.42918432768,8.86999083326,0,2,0,3
CHEMBL3093327,7.06744237993,5.78662387466,0,2,0,3
CHEMBL3093328,9.64376277009,8.0437160828,0,2,0,3
CHEMBL3093329,9.68459491269,8.16403378074,0,2,0,3
CHEMBL3093331,9.64673986829,8.26694971932,0,2,0,3
CHEMBL309490,9.21216808178,-4.60488882191,1,4,3,2
CHEMBL309618,-1.70347956719,-4.88613613028,3,3,3,4
CHEMBL3098224,-24.5852580788,-5.90554370846,1,4,1,2
CHEMBL3098225,-24.6699551251,-5.84278976798,1,4,1,1
CHEMBL3098227,-24.6731717917,-5.83137059562,1,4,1,1
CHEMBL3098228,-24.6323675415,-5.86110773039,1,4,1,1
CHEMBL3100159,-26.0768844548,-5.77019943615,1,4,1,1
CHEMBL3100161,-26.0835656817,-5.75181310525,1,4,1,1
CHEMBL3100162,-26.0719540886,-5.81595145658,1,4,1,1
CHEMBL3100163,-26.1578714426,-4.86853642269,1,4,1,2
CHEMBL3100164,-26.1498262608,-4.90694043605,1,4,1,1
CHEMBL3100166,-26.1494954031,-4.90404985117,1,4,1,1
CHEMBL3104093,0.587503705864,-3.97305061397,3,4,3,0
CHEMBL3114139,-4.635281675,17.6584648285,3,4,3,2
CHEMBL3114140,-4.64809942666,17.6904660319,3,4,3,2
CHEMBL3114141,-4.65720343506,17.7128619818,3,4,3,2
CHEMBL3114142,-4.68726298435,17.7388942175,3,4,3,2
CHEMBL3114143,-6.44216681076,18.7142357966,3,4,3,0
CHEMBL3114144,-6.49561923916,18.8215336507,3,4,3,0
CHEMBL3114145,-6.48202417413,18.8291095273,3,4,3,0
CHEMBL3114146,-6.47694905929,18.7976368304,3,4,3,0
CHEMBL3114147,-6.42515298767,18.7337630124,3,4,3,0
CHEMBL3114148,-6.47912354622,18.8400216377,3,4,3,0
CHEMBL3114149,-6.47050109621,18.8474642274,3,4,3,0
CHEMBL3114150,-6.46507862328,18.8173355549,3,4,3,0
CHEMBL3114151,-6.35020957931,18.6638605829,3,4,3,0
CHEMBL3114152,-6.40728791734,18.7788167368,3,4,3,0
CHEMBL3114153,-6.40310449699,18.7880166561,3,4,3,0
CHEMBL3114154,-6.39190635348,18.7543430906,3,4,3,0
CHEMBL3114155,-6.24753029404,18.5695736191,3,4,3,0
CHEMBL3114156,-6.27554947695,18.6227286066,3,4,3,0
CHEMBL3114157,-6.28530180863,18.6445339676,3,4,3,0
CHEMBL3114158,-6.26767357782,18.6045913195,3,4,3,0
CHEMBL3114159,-6.09075523059,18.2515869722,3,4,3,0
CHEMBL3114160,-6.09015803297,18.2788772437,3,4,3,0
CHEMBL3114161,-6.08456250961,18.2742539795,3,4,3,0
CHEMBL3114162,-6.05340871014,18.2689337278,3,4,3,0
CHEMBL3114163,-6.22246722734,17.1770055693,3,4,3,0
CHEMBL3114164,-6.2124003017,17.2035536137,3,4,3,0
CHEMBL3114165,-6.20690550944,17.2173203713,3,4,3,0
CHEMBL3114166,-6.19305090017,17.2221338305,3,4,3,0
CHEMBL3114167,-5.20626651571,20.4144156077,3,4,3,0
CHEMBL3114168,-5.17812270579,20.4182712187,3,4,3,0
CHEMBL3121720,5.9398933532,4.20818903851,0,2,0,3
CHEMBL3121721,5.91956766961,4.18843717911,0,2,0,3
CHEMBL3121722,6.11595725758,4.45182081576,0,2,0,3
CHEMBL3121723,5.92459089683,4.19396029767,0,2,0,3
CHEMBL3121724,5.91454521648,4.18401258087,0,2,0,3
CHEMBL3121725,6.11917048382,4.50676205581,0,2,0,3
CHEMBL3121726,6.13604562757,4.40860906148,0,2,0,3
CHEMBL3121727,6.19201858563,4.7557392701,0,2,0,3
CHEMBL3121728,6.08077829967,4.38844696952,0,2,0,3
CHEMBL3121729,6.39973511605,5.43868755727,0,2,0,3
CHEMBL3121730,6.35411309026,5.42328883585,0,2,0,3
CHEMBL3121731,6.36948105395,5.37937480517,0,2,0,3
CHEMBL3121732,6.36189506105,5.45222351819,0,2,0,3
CHEMBL3122212,9.85769908139,21.7852881794,1,4,1,0
CHEMBL312503,17.5627382177,4.89892582148,4,1,3,2
CHEMBL3125711,16.4307944398,-10.3383487976,1,3,4,4
CHEMBL3125712,16.5112978849,-10.3861738556,1,3,4,4
CHEMBL3125713,16.5064569914,-10.3717217645,1,3,4,4
CHEMBL3125714,16.5376224024,-10.3785180495,1,3,4,4
CHEMBL3125715,16.5430926738,-10.3730304435,1,3,4,4
CHEMBL3125716,16.5294485781,-10.7362520141,1,3,4,4
CHEMBL3125717,16.5163169833,-10.6576678016,1,3,4,4
CHEMBL3125718,16.5443367849,-10.7173355913,1,3,4,4
CHEMBL313864,6.92457655194,-8.14275156748,3,1,3,2
CHEMBL315150,-1.30741565474,9.16223727341,1,0,2,1
CHEMBL316630,5.50357274141,-7.98575731092,3,1,3,2
CHEMBL316729,-10.3027251138,7.80825213961,4,3,4,4
CHEMBL316824,7.76864110184,15.5885633717,2,0,2,1
CHEMBL317052,-19.1082981757,-0.174872386903,4,3,4,4
CHEMBL317053,-17.7960813357,2.03952708164,4,3,4,4
CHEMBL317270,-11.5932418765,-17.5790314433,3,1,3,2
CHEMBL317411,5.97806420294,-7.94565239794,3,1,3,2
CHEMBL318264,-10.4274662401,7.77647292738,4,3,4,4
CHEMBL318483,-19.0297217032,1.16705031026,4,3,4,4
CHEMBL318732,-19.1378157896,1.12846892217,4,3,4,4
CHEMBL318928,-19.0870991074,1.67622220862,4,3,4,4
CHEMBL319387,-11.6984525212,2.54636335679,1,3,4,4
CHEMBL319534,8.72115051724,5.43629568168,0,2,0,3
CHEMBL319555,9.09536722501,5.41068244076,0,2,0,3
CHEMBL319580,6.76505924736,-7.53863941065,3,1,3,2
CHEMBL319608,-10.4553074982,7.73283139657,4,3,4,4
CHEMBL319949,-10.3933928475,7.78516038059,4,3,4,4
CHEMBL320349,1.62330716193,17.9552700049,1,4,1,0
CHEMBL320741,-10.5543947387,-17.1964852366,3,1,3,2
CHEMBL320805,-11.2807050779,-18.3686618182,3,1,3,2
CHEMBL32098,24.1970065437,-7.85001111231,0,2,0,3
CHEMBL32112,23.9808343735,-10.9257547354,0,2,0,3
CHEMBL32118,21.5518206729,-8.01003055635,0,2,0,3
CHEMBL321330,4.44714183261,-5.94750006778,4,1,3,2
CHEMBL321441,-11.3527757752,-18.3155112222,3,1,3,2
CHEMBL32150,24.7690202154,-12.3205022095,0,2,0,3
CHEMBL321769,6.53041555014,-6.46320658825,3,1,3,2
CHEMBL32205,24.11508647,-7.86971158751,0,2,0,3
CHEMBL3222055,5.74682681828,27.9799882651,1,1,1,4
CHEMBL3222061,5.73835290317,27.9755446446,1,1,1,4
CHEMBL3222062,5.74421928409,27.9794512884,1,1,1,4
CHEMBL32225,24.649720912,-10.719577364,0,2,0,3
CHEMBL322250,25.9478745086,4.49156858531,0,2,0,3
CHEMBL322263,-11.3489223659,-18.4138531909,3,1,3,2
CHEMBL32229,24.725199194,-11.8191066318,0,2,0,3
CHEMBL32281,24.7911993272,-11.1893171893,0,2,0,3
CHEMBL32288,21.6879524981,-7.90749418951,0,2,0,3
CHEMBL32289,24.6499635077,-11.9620259881,0,2,0,3
CHEMBL323074,9.78734357767,4.73515284886,0,2,0,3
CHEMBL32311,24.3668033564,-9.39165001239,0,2,0,3
CHEMBL323288,7.33261633092,-8.74828868991,3,1,3,2
CHEMBL323303,5.80108231452,-7.74464121986,3,1,3,2
CHEMBL32359,19.669182063,-6.79381909224,0,2,0,3
CHEMBL323621,1.75211888159,18.0313558216,2,4,1,0
CHEMBL323754,2.71309906559,18.2643718191,1,4,1,0
CHEMBL32388,22.1544301414,-8.67867649855,0,2,0,3
CHEMBL323945,1.52082469416,17.942118845,1,4,1,0
CHEMBL324077,-0.512376488429,18.9950446041,1,4,1,0
CHEMBL324100,7.8219435596,-0.872472986244,3,4,3,0
CHEMBL32425,24.6423405083,-11.6665197047,0,2,0,3
CHEMBL32447,16.3369106647,7.86440047934,0,2,0,3
CHEMBL324512,-1.0430283201,-19.0197538055,2,0,2,1
CHEMBL324591,1.19855423801,17.0345012614,1,4,1,0
CHEMBL324735,-2.45124046769,-19.6761926671,2,0,2,1
CHEMBL32478,24.6861089396,-10.5157642784,0,2,0,3
CHEMBL32481,24.2076332294,-5.08577062041,0,2,0,3
CHEMBL32507,21.9655633659,-6.51037217644,0,2,0,3
CHEMBL325237,1.46509599389,17.8808963193,1,4,1,0
CHEMBL32534,21.2436172839,-7.59949256029,0,2,0,3
CHEMBL325350,1.15175000088,19.1496146181,1,4,1,0
CHEMBL32552,24.3708459897,-9.37749456655,0,2,0,3
CHEMBL325646,1.30670796848,16.5506954403,1,4,1,0
CHEMBL32581,15.7270149038,6.56062631174,0,2,0,3
CHEMBL32582,19.6811021548,-6.81729050489,0,2,0,3
CHEMBL32591,24.7976651465,-11.1296518517,0,2,0,3
CHEMBL32598,14.8481871125,6.95544667144,0,2,0,3
CHEMBL325993,3.7479001691,18.152287495,1,4,1,0
CHEMBL3260724,-10.8209596108,-0.749975677105,4,3,4,4
CHEMBL3260725,-18.8828912162,-11.4560128428,1,4,1,1
CHEMBL3260726,-18.931734439,-11.8720197877,1,4,1,2
CHEMBL3260727,6.89751984616,-13.0168771213,1,4,2,2
CHEMBL3260728,6.89165826509,-13.0168809553,1,4,2,2
CHEMBL3260729,13.6119107813,21.2628302011,1,4,1,0
CHEMBL3260730,14.5194690576,21.4961575029,1,4,1,0
CHEMBL3260731,13.6388216571,21.264747565,1,4,1,0
CHEMBL326319,25.8896179408,-2.51759933761,0,2,0,3
CHEMBL326752,7.35863890592,-1.39016880446,3,4,3,0
CHEMBL32697,21.2327395157,-7.59761848574,0,2,0,3
CHEMBL32750,24.5674270544,-11.2517510061,0,2,0,3
CHEMBL32751,15.7004887611,6.56726556142,0,2,0,3
CHEMBL32755,24.8504171989,-11.0105224987,0,2,0,3
CHEMBL32757,24.7258044025,-9.96430299376,0,2,0,3
CHEMBL32770,24.6433815267,-10.7337259528,0,2,0,3
CHEMBL32801,23.9808353868,-10.9257566151,0,2,0,3
CHEMBL32802,21.536916818,-7.98637847696,0,2,0,3
CHEMBL32814,15.0797073808,6.65067040199,0,2,0,3
CHEMBL328214,7.22342463578,-8.37329417737,3,1,3,2
CHEMBL328334,7.47902005836,-6.03011297908,4,1,3,2
CHEMBL328642,-10.4431225896,7.75812630668,4,3,4,4
CHEMBL328812,9.26976469881,4.60471759846,3,2,3,3
CHEMBL3291301,3.38164642856,-22.280532866,1,3,4,2
CHEMBL329293,7.47194635746,-5.3979670591,4,1,3,2
CHEMBL329294,6.69467258933,-8.09229865177,3,1,3,2
CHEMBL32950,24.6432304213,-11.0892490042,0,2,0,3
CHEMBL32952,24.2596978929,-10.7567114629,0,2,0,3
CHEMBL329712,-19.1149564421,1.24365028442,4,3,4,4
CHEMBL329791,-3.73110026641,-19.9194088691,2,0,2,1
CHEMBL330286,-3.17234939571,-18.6461985517,2,0,2,1
CHEMBL330399,9.2474542794,14.9683418893,2,0,2,1
CHEMBL331111,10.301681903,11.1859265653,1,4,3,2
CHEMBL3311282,-12.2534359335,1.85813542932,4,3,4,4
CHEMBL3311284,20.4194363977,-14.1939708471,4,3,4,4
CHEMBL331372,-16.7366396256,-21.9798514332,4,3,4,4
CHEMBL331382,-13.1279889458,-0.229151830435,4,3,4,4
CHEMBL3313941,3.32801126095,19.8913689062,2,0,2,1
CHEMBL3314870,3.39741130989,22.5689742442,2,0,2,2
CHEMBL3314871,3.64087490155,21.344934199,2,0,2,1
CHEMBL3314872,5.57360258545,20.3099986329,2,0,2,1
CHEMBL3314873,4.18387886081,20.0248859612,2,0,2,1
CHEMBL3314874,4.13019870322,19.9428699687,2,0,2,1
CHEMBL3314875,3.37504097642,19.9539398945,2,0,2,2
CHEMBL3314876,3.58642403588,22.4108423675,2,0,2,2
CHEMBL3314877,0.997734888655,20.2298341097,2,0,2,1
CHEMBL3314878,0.610012887519,19.9385228423,2,0,2,1
CHEMBL3314879,1.25618304194,20.3081025564,2,0,2,1
CHEMBL3314880,0.994964659366,20.1627150638,2,0,2,1
CHEMBL3314881,0.742039232956,19.9872214555,2,0,2,1
CHEMBL3314882,1.2410910973,20.2420691553,2,0,2,1
CHEMBL3314883,1.42712832603,20.7012956215,2,0,2,1
CHEMBL3314884,0.421407652042,19.8476460629,2,0,2,1
CHEMBL3314885,1.55067195704,20.7316340749,2,0,2,1
CHEMBL3314886,0.482717820274,19.8670891174,2,0,2,1
CHEMBL3314887,2.77237252168,22.2964988044,2,0,2,2
CHEMBL3314888,3.60121068171,22.3172030914,2,0,2,2
CHEMBL3314889,3.72277647459,22.3365700553,2,0,2,2
CHEMBL3314890,3.66173446739,22.2753890401,2,0,2,2
CHEMBL3314891,3.64578372326,22.3190171461,2,0,2,2
CHEMBL3314892,3.69991305992,22.2676270394,2,0,2,1
CHEMBL3314893,2.65604736077,22.2865882274,2,0,2,1
CHEMBL3314894,4.30568058208,22.3075404811,2,0,2,1
CHEMBL3314895,5.69780900955,21.5787988708,2,0,2,1
CHEMBL3314896,3.16927800205,21.6713905079,2,0,2,1
CHEMBL3314897,3.98653515372,21.4118231309,2,0,2,1
CHEMBL3314898,3.85881070259,21.5688769341,2,0,2,1
CHEMBL3314899,3.73510176068,21.5681814358,2,0,2,1
CHEMBL3314900,3.77137832556,21.5624834704,2,0,2,1
CHEMBL3314901,2.68429657146,21.8835147006,2,0,2,1
CHEMBL3314902,3.58611327405,21.9732626405,2,0,2,1
CHEMBL3314903,3.21930894123,22.2822755947,2,0,2,1
CHEMBL3314904,4.51259756501,22.2703160332,2,0,2,1
CHEMBL3314905,-2.16006050322,0.0439237281367,1,4,1,0
CHEMBL3314906,4.28686194441,22.5527941394,2,0,2,1
CHEMBL3314907,2.91716017918,22.5810192332,2,0,2,1
CHEMBL3314908,3.6621589362,22.3350289057,2,0,2,2
CHEMBL3314909,3.51923435313,22.4417448479,2,0,2,2
CHEMBL3314910,3.55476531097,22.5289646144,2,0,2,1
CHEMBL3314911,3.93794265269,22.2833721097,2,0,2,1
CHEMBL3314912,3.59365000242,22.5127021587,2,0,2,1
CHEMBL3314913,3.57327737034,22.32827797,2,0,2,2
CHEMBL3314914,3.36981645075,22.6063098633,2,0,2,2
CHEMBL3314915,5.48552270063,20.5733138496,2,0,2,2
CHEMBL3314916,5.60123751913,20.583429758,2,0,2,2
CHEMBL3314917,5.12559246982,20.6749204659,2,0,2,2
CHEMBL3314918,4.63728676528,20.5748252723,2,0,2,2
CHEMBL3314919,6.26019231586,20.7139373184,2,0,2,2
CHEMBL3314920,5.64799014808,20.6563726672,2,0,2,1
CHEMBL3314921,5.46950160102,20.6413418645,2,0,2,1
CHEMBL3314922,4.5613274322,20.7094350064,2,0,2,1
CHEMBL3314923,4.7444040068,21.3599184639,2,0,2,1
CHEMBL3314924,4.84235928886,20.4366962142,2,0,2,1
CHEMBL3314925,4.54016555163,20.3394374415,2,0,2,1
CHEMBL3314926,4.75761460288,20.342179357,2,0,2,1
CHEMBL3314927,4.76249725096,20.3415029859,2,0,2,1
CHEMBL3314928,4.92588587932,20.3400731495,2,0,2,1
CHEMBL3314929,5.74883011635,20.144275537,2,0,2,1
CHEMBL3314930,5.23097570305,20.5019537627,2,0,2,1
CHEMBL3317554,-11.4059397971,-20.697330889,3,3,3,2
CHEMBL3317555,-11.5571980111,-20.5716187718,3,3,3,2
CHEMBL3317560,-11.4028127525,-20.7063331435,3,3,3,2
CHEMBL3317565,-11.4601403046,-20.6585158371,3,3,3,2
CHEMBL3317568,-11.393042491,-20.7035806866,3,3,3,2
CHEMBL3317574,-11.2080205473,-20.8022403457,3,3,3,2
CHEMBL3317575,-11.2052243744,-20.8233627741,3,3,3,2
CHEMBL3317576,-11.1794085281,-20.836460025,3,3,3,2
CHEMBL3317577,-11.1862237226,-20.8307619756,3,3,3,2
CHEMBL3317578,-11.1893159681,-20.8220357328,3,3,3,2
CHEMBL3317579,-11.0577307737,-20.8646875596,3,3,3,2
CHEMBL3317580,-11.0847566486,-20.8535199012,3,3,3,2
CHEMBL331946,-18.9728451729,-7.8412035524,3,1,3,2
CHEMBL332091,1.00219141909,-21.4627887453,2,0,2,1
CHEMBL332718,1.58996884308,17.6017117099,2,4,1,0
CHEMBL332969,-17.6244728232,-7.50359579594,3,1,3,2
CHEMBL33305,21.3664184223,-8.02792582896,0,2,0,3
CHEMBL3335523,-16.5325495248,-23.3304654228,4,3,4,4
CHEMBL3335524,-16.5268459644,-23.3727927068,4,3,4,4
CHEMBL3335525,-16.5232283819,-23.4086140461,4,3,4,4
CHEMBL3335526,-16.5388032532,-23.2941980521,4,3,4,4
CHEMBL333860,10.3008408898,11.1846723294,1,4,3,2
CHEMBL334224,-18.9912155117,-7.88302065794,3,1,3,2
CHEMBL3342770,3.35723461775,-13.3693502749,3,4,1,0
CHEMBL3342771,3.35723452378,-13.3693495431,3,4,1,0
CHEMBL3342773,3.36156071935,-13.3693686018,3,4,1,0
CHEMBL3342774,3.36699314545,-13.3627374085,3,4,1,0
CHEMBL3342775,3.36699288357,-13.3627379554,3,4,1,0
CHEMBL334336,-15.7951248554,-1.65726074371,4,3,4,4
CHEMBL33455,22.1000088101,-8.87224838795,0,2,0,3
CHEMBL33491,21.5743796623,-8.0147127684,0,2,0,3
CHEMBL3350496,-13.6714567249,1.39001989724,4,3,4,4
CHEMBL3350497,-13.4448260147,0.680776629766,4,3,4,4
CHEMBL3350613,-12.3029705883,-3.75002008055,3,4,3,0
CHEMBL3356373,-2.01598744167,4.33664816748,4,1,3,2
CHEMBL33591,21.0783979295,-7.19226481448,0,2,0,3
CHEMBL3359401,-3.41433085784,-24.2370966569,3,1,3,0
CHEMBL3359402,-3.49958034598,-24.225282633,3,1,3,0
CHEMBL3359404,-3.36849691639,-24.2439944648,3,1,3,0
CHEMBL3359410,-3.39545665386,-24.2407109589,3,1,3,0
CHEMBL3359411,-3.45441904765,-24.230269657,3,1,3,0
CHEMBL335950,-15.4155969986,10.9053563547,2,0,2,1
CHEMBL33602,24.0993180938,-8.00423626955,0,2,0,3
CHEMBL336217,-15.9126974563,11.1399110924,2,0,2,1
CHEMBL33653,21.0673051187,-7.19547548767,0,2,0,3
CHEMBL336608,-16.8097990853,-20.5128953593,4,3,4,4
CHEMBL33695,21.5809775594,-8.00848387282,0,2,0,3
CHEMBL33709,24.1375401767,-7.89498538247,0,2,0,3
CHEMBL33930,22.101203171,-8.83501389559,0,2,0,3
CHEMBL339522,-15.4249905292,2.34148993889,4,3,4,4
CHEMBL3400161,-21.9018494151,-13.8410104286,3,4,1,0
CHEMBL3401294,-22.8863975795,-15.2426836733,1,4,1,0
CHEMBL3401295,-22.4967245797,-13.5246890165,3,4,1,0
CHEMBL3401296,-22.6542239511,-14.9230770943,1,4,1,0
CHEMBL3401298,-22.1428999118,-14.1019984894,3,4,1,0
CHEMBL3401300,-22.0819177003,-13.6262432544,3,4,1,0
