,x,y,year
CHEMBL316081,31.3680265358,-27.3500766955,2001
CHEMBL316643,30.6511766217,-27.0815704994,2001
CHEMBL316855,28.6419541931,-14.9331730389,2003
CHEMBL316881,-24.7985654623,22.5359497066,2001
CHEMBL317535,5.98631049819,-4.31652314131,2001
CHEMBL318018,33.2057554546,-29.5089784793,2001
CHEMBL318262,32.4141651824,-30.3857231412,2001
CHEMBL319322,-43.080090391,15.6664480653,2003
CHEMBL319956,-42.0180443222,14.7370648105,2003
CHEMBL32029,3.53940072302,-7.0026907679,2003
CHEMBL322980,-35.6971444662,16.6437730246,2003
CHEMBL3235744,0.689003546194,-28.2712257361,2014
CHEMBL324766,-35.2315377023,16.7448598536,2003
CHEMBL325428,-34.3919702046,18.8146184282,2003
CHEMBL3260785,0.26057284249,11.1677866914,2013
CHEMBL3260786,-0.753930010269,9.96599485655,2013
CHEMBL3260787,-4.65430362021,11.2821475606,2013
CHEMBL3260789,-0.961222372821,10.097510953,2013
CHEMBL3260790,-0.0882669933854,10.6884613387,2013
CHEMBL3260791,1.01106871481,11.717544576,2013
CHEMBL3260792,1.41270424246,11.7603187186,2013
CHEMBL3260795,-0.226878127411,15.4596515852,2013
CHEMBL3260796,1.48290292955,11.3183657324,2013
CHEMBL3260798,1.3335855037,10.3553466619,2013
CHEMBL3260799,-4.28758812829,8.28451758797,2013
CHEMBL3260800,-3.65407549772,8.90789183099,2013
CHEMBL3260801,-3.8722376034,8.0044936246,2013
CHEMBL3260802,-4.09639403606,8.44172330046,2013
CHEMBL3260803,-4.68707423798,8.29378835698,2013
CHEMBL3260804,-2.73759511667,7.87864293656,2013
CHEMBL3260805,-2.5706365813,8.31000757694,2013
CHEMBL3260807,-3.21584108473,8.7154887848,2013
CHEMBL3260808,-1.98738769289,9.23999727556,2013
CHEMBL326937,-32.0800334261,14.2894525609,2003
CHEMBL3286399,4.68793615514,-22.427560482,2014
CHEMBL3286432,-11.061464954,-40.3593547749,2014
CHEMBL3286556,-45.2097768615,-12.3249050111,2014
CHEMBL3286580,5.13837678263,-7.49581061624,2014
CHEMBL3286581,4.08808747848,-22.8298806269,2014
CHEMBL3286582,7.16888162681,-22.279648135,2014
CHEMBL3286583,2.63955135202,-23.1361780776,2014
CHEMBL3286585,4.74060214798,-23.5523413749,2014
CHEMBL3286586,3.52108799329,-22.0947261245,2014
CHEMBL3286588,4.76829437821,-21.4272639488,2014
CHEMBL3286589,5.71361570298,-23.1868561666,2014
CHEMBL3286590,3.76115188478,-23.563105736,2014
CHEMBL3286591,2.77326965392,-22.0533083562,2014
CHEMBL3286592,3.69872305574,-25.2588568437,2014
CHEMBL328816,-31.117530646,7.91139362219,2003
CHEMBL3289708,-11.780862864,-41.9922295178,2014
CHEMBL3289709,-12.0380079998,-42.4080354499,2014
CHEMBL3289944,-11.7237629953,-42.2511958377,2014
CHEMBL3289945,-9.91919880391,-40.7737967594,2014
CHEMBL3289946,-12.3710814586,-39.5918643423,2014
CHEMBL3289947,-10.2912700057,-40.1657538716,2014
CHEMBL3289948,-9.25102175225,-41.4427760597,2014
CHEMBL3289949,-10.5548819833,-41.7807552815,2014
CHEMBL3289950,-13.7856241329,-44.5325354306,2014
CHEMBL3289951,-12.8322368691,-39.5812872054,2014
CHEMBL3289952,-10.8586210259,-41.6349317975,2014
CHEMBL3289953,-10.6286904381,-41.3706532365,2014
CHEMBL3289954,-10.6080744813,-40.9954489183,2014
CHEMBL3289955,-10.2341879321,-40.4611514611,2014
CHEMBL3289956,-11.287361077,-40.735067603,2014
CHEMBL3289957,-13.3672948694,-40.6332432464,2014
CHEMBL3289958,-14.205599944,-41.1817562937,2014
CHEMBL3289959,-14.694455717,-38.1598248957,2014
CHEMBL3289960,-14.0917874892,-42.3677192965,2014
CHEMBL3289961,-14.3871827852,-42.0524337395,2014
CHEMBL3289962,-14.9270127594,-37.6673366817,2014
CHEMBL3289963,-11.4307837469,-38.9834845286,2014
CHEMBL3289964,-9.83681806923,-37.654639501,2014
CHEMBL3289965,-11.0261206907,-43.4918497829,2014
CHEMBL3289966,-10.5963997082,-42.9465875135,2014
CHEMBL3289968,-11.1966218539,-36.2045693651,2014
CHEMBL3289970,-10.9772083941,-35.8358645532,2014
CHEMBL3289971,-9.18295774754,-33.9633136304,2014
CHEMBL3289972,-13.7924355836,-38.2028166465,2014
CHEMBL3289978,-8.63251837173,-36.210049266,2014
CHEMBL3289980,-11.1750742567,-36.2543306902,2014
CHEMBL3289981,-12.9053971735,-37.746437852,2014
CHEMBL3289983,-13.1045439279,-39.6714647368,2014
CHEMBL3289984,-13.2145443031,-35.8468006957,2014
CHEMBL3289986,-14.5233940795,-37.1474355572,2014
CHEMBL3289987,-10.9664472539,-37.3054165378,2014
CHEMBL3289990,-12.213267851,-30.6581137201,2014
CHEMBL3289991,-12.2841063754,-31.1568131044,2014
CHEMBL3289992,-14.034046971,-30.2357892205,2014
CHEMBL3289993,-14.7434931196,-33.3092812993,2014
CHEMBL3289994,-14.4056331424,-33.1829437704,2014
CHEMBL3289995,-14.5828744509,-32.9648679873,2014
CHEMBL3289996,-14.3376646136,-33.1976375493,2014
CHEMBL3289997,-13.8222156691,-32.9066195923,2014
CHEMBL3289998,-12.5206880879,-33.6744610695,2014
CHEMBL3289999,-16.0713036499,-32.8156455841,2014
CHEMBL3290000,-14.8913697298,-33.6216452015,2014
CHEMBL3290001,-13.6091010066,-30.6603320415,2014
CHEMBL3290002,-14.1469173244,-31.2096215812,2014
CHEMBL3290003,-13.6281033324,-30.5175598204,2014
CHEMBL3290004,-13.609734295,-30.5890604496,2014
CHEMBL3290005,-14.6818478183,-32.4619741815,2014
CHEMBL3290006,-12.5935267772,-30.899387279,2014
CHEMBL3290007,-13.2808031511,-34.1194172174,2014
CHEMBL3290008,-11.8665500603,-33.0918859627,2014
CHEMBL3290009,-16.8822595108,-31.4470201615,2014
CHEMBL3290010,-17.1072461685,-32.9525080407,2014
CHEMBL3290011,-15.8546278703,-34.1047805895,2014
CHEMBL3290012,-17.0438989534,-33.7967775772,2014
CHEMBL3290013,-16.1959672796,-34.4356966024,2014
CHEMBL3290014,-16.0523198519,-34.5698307883,2014
CHEMBL3290015,-17.392149936,-34.7160463353,2014
CHEMBL3290016,-17.355515292,-34.4568606332,2014
CHEMBL3290017,-16.9331855886,-33.7586483267,2014
CHEMBL3290018,-10.3054625087,-33.5278416143,2014
CHEMBL3290019,-11.9580710774,-32.911228478,2014
CHEMBL3290020,-14.5250407412,-28.9547864241,2014
CHEMBL3290021,-16.8413557653,-32.0414613732,2014
CHEMBL329046,29.133660625,20.4530584815,2003
CHEMBL329075,23.037242765,-11.7537446961,2003
CHEMBL329329,2.75393301518,-5.44763650182,2001
CHEMBL329383,40.8858540311,-17.6231657074,2001
CHEMBL329482,34.9136165824,-31.9682438438,2001
CHEMBL329739,-31.278188989,4.84407568732,2003
CHEMBL3304183,-3.59376746279,-29.2659332,2013
CHEMBL3304304,-3.56340718756,-29.7194158299,2013
CHEMBL3323289,2.34394645465,8.27288226724,2014
CHEMBL3329424,28.0587411408,-7.24482472395,2014
CHEMBL3329425,37.4884150716,-10.4857298335,2014
CHEMBL3329426,21.6994540462,27.2161108665,2014
CHEMBL3329427,21.5661708532,26.4891469422,2014
CHEMBL3329428,21.5880742521,26.4185889452,2014
CHEMBL3329429,-0.0422625966598,29.1888350377,2014
CHEMBL3329430,0.905812045629,33.6570056875,2014
CHEMBL3329431,-16.3141101216,-13.607033614,2014
CHEMBL3329432,-9.93816221446,-3.70602520123,2014
CHEMBL3329433,-1.12340506014,28.218650761,2014
CHEMBL3329434,7.68306920833,28.7908689001,2014
CHEMBL3329435,9.2962114867,-22.5157948371,2014
