,x,y,year
CHEMBL1222362,9.20665580556,56.2503203105,2010
CHEMBL1222363,9.59945937712,60.4169967399,2010
CHEMBL1222364,9.32931434703,56.9970872981,2010
CHEMBL1222552,36.4348229715,-4.21262223142,2010
CHEMBL1222553,38.9258836413,-2.93307370997,2010
CHEMBL1222554,40.0314681991,-5.31060239228,2010
CHEMBL1222623,38.0276216924,-4.64078430881,2010
CHEMBL1222624,38.7506623228,-3.77926326664,2010
CHEMBL1222625,37.6820081565,-5.30040807876,2010
CHEMBL1222626,36.6842213896,-4.1549230933,2010
CHEMBL1222692,37.2830290693,-7.68617955967,2010
CHEMBL1222693,33.6780067799,-3.47289072797,2010
CHEMBL1222694,35.8113572138,-3.9475900711,2010
CHEMBL1222695,38.5696979873,-4.292519598,2010
CHEMBL1222762,37.4216036424,-1.72802115743,2010
CHEMBL1222763,38.6012400083,-1.62093613028,2010
CHEMBL1222764,39.089051756,-3.94666566617,2010
CHEMBL1224031,3.90297222385,18.2561074402,2010
CHEMBL1224032,5.38635734783,19.0798317095,2010
CHEMBL1224033,7.78257881431,12.6945458388,2010
CHEMBL1224034,3.64675292219,17.5003059517,2010
CHEMBL1224035,6.14771926777,18.9330986868,2010
CHEMBL1224036,-82.123260588,0.2675568067,2010
CHEMBL1224101,-84.5654147291,-2.20152480628,2010
CHEMBL1224102,-83.7944656537,0.777250839531,2010
CHEMBL1224103,-84.4961107583,0.725547656604,2010
CHEMBL1224104,-84.5325357932,-2.063053342,2010
CHEMBL1224105,-84.9846589534,1.80019828524,2010
CHEMBL1224106,-84.5690922513,0.621061695864,2010
CHEMBL12264,-25.1192895388,45.4878526684,1998
CHEMBL122761,20.2786147025,14.0904885062,2002
CHEMBL122860,34.5206465949,-45.1444057346,1992
CHEMBL1229022,63.9495152698,50.1885915033,2010
CHEMBL1229031,62.894976475,63.0380789443,2010
CHEMBL1229038,60.271437149,59.9539510735,2010
CHEMBL1229056,57.1344896526,60.7929251556,2010
CHEMBL1229274,64.4493348054,52.7617688092,2010
CHEMBL1229286,69.0608258449,50.5095488744,2010
CHEMBL1229287,68.255425815,53.3303156681,2010
CHEMBL1229288,67.4771567471,54.3726998276,2010
CHEMBL1229289,68.0770602109,50.2373321712,2010
CHEMBL1229293,52.8397764519,54.7882015872,2010
CHEMBL1229294,55.1935180813,59.5456697605,2010
CHEMBL1229295,56.9569306848,56.3606824919,2010
CHEMBL1229296,54.5253344694,59.2168160298,2010
CHEMBL1229297,64.1332814807,53.0405620833,2010
CHEMBL1229298,61.1925825587,56.0858719666,2010
CHEMBL1229299,60.6830807913,58.9466495118,2010
CHEMBL1229300,62.7300336833,49.7796702822,2010
CHEMBL1229301,60.1511351877,55.2568388181,2010
CHEMBL1229302,61.587745682,54.2490822079,2010
CHEMBL1229304,65.1170403371,48.447947328,2010
CHEMBL12314,-4.96163695096,-17.4969266133,1987
CHEMBL12420,39.9578420685,-46.9879472543,1999
CHEMBL1242923,-8.39353840184,-25.4633182229,2010
CHEMBL1242950,28.1241464594,29.826058313,2010
CHEMBL125361,-70.2695809298,-13.6129470258,2003
CHEMBL125417,-71.8402069369,-10.2115941712,2003
CHEMBL1258223,29.4749036957,5.6591685084,2010
CHEMBL1258452,33.0978088411,8.46849504028,2010
CHEMBL1258671,34.2760520517,8.150080579,2010
CHEMBL1259172,53.2140619906,1.90081020919,2010
CHEMBL1259173,25.3312983473,-25.3801752364,2010
CHEMBL1259174,25.5527744573,-29.1186191249,2010
CHEMBL1259187,56.1095232955,3.20739823465,2010
CHEMBL1259189,25.8486112906,-27.0809052744,2010
CHEMBL1259190,26.0746635765,-25.8551266878,2010
CHEMBL126138,-64.543438254,-21.3893077532,2003
CHEMBL126188,-73.3274726165,-20.4066699809,2003
CHEMBL12624,-25.6382837866,44.7404499637,2000
CHEMBL126438,-71.8408710436,-23.0548096654,2003
CHEMBL126737,-73.8333709479,-22.3557421201,2003
CHEMBL126823,-71.8783028216,-24.2456328236,2003
CHEMBL126994,-70.0699836343,-18.7029287232,2003
CHEMBL12713,61.1262398702,3.08017870497,2003
CHEMBL127307,-80.3228111491,17.130658425,2014
CHEMBL1275630,45.5476444158,43.6120565453,2010
CHEMBL1275709,36.1146393113,-37.5381202518,2010
CHEMBL1276859,70.7897870247,34.3364173572,2010
CHEMBL1276860,72.9271580265,33.143582747,2010
CHEMBL1276947,73.5363404942,32.7619467863,2010
CHEMBL1276948,70.1016271616,29.3681116466,2010
CHEMBL1277034,73.8303637012,34.1257024181,2010
CHEMBL1277035,73.1101643833,37.8752940571,2010
CHEMBL1277104,50.0100446585,42.4034241673,2010
CHEMBL1277105,45.0888251725,41.4159275863,2010
CHEMBL1277125,68.1397861884,32.9909364992,2010
CHEMBL1277126,69.4969778804,35.8323646282,2010
CHEMBL1277217,70.7022924856,30.8996310894,2010
CHEMBL1277312,71.4770619171,31.0095535255,2010
CHEMBL1277400,66.1488547005,33.7550074267,2010
CHEMBL1277491,66.8282154584,29.0264715998,2010
CHEMBL1277565,46.3773248751,42.5861759741,2010
CHEMBL1277584,73.3711401446,32.1068111948,2010
CHEMBL1277585,69.6301421184,31.022843636,2010
CHEMBL1277678,71.6235575181,33.6496482479,2010
CHEMBL1277679,73.3450643393,31.6398189483,2010
CHEMBL1277769,72.6956441338,34.4162872619,2010
CHEMBL1277770,73.0379928262,33.9996896641,2010
CHEMBL1277837,47.0316798643,43.3874260443,2010
CHEMBL1277854,67.6788155719,35.6117701625,2010
CHEMBL1277855,64.8512756758,33.6467392022,2010
CHEMBL1277917,46.8727451195,41.4297844086,2010
CHEMBL1277935,69.7454854537,34.6583965413,2010
CHEMBL1278001,47.1288764007,43.7460936956,2010
CHEMBL1278019,71.0295968205,34.3653330816,2010
CHEMBL1278020,67.732199683,34.2353107403,2010
CHEMBL1278021,68.2130029814,34.8217696343,2010
CHEMBL1278112,73.3738688413,30.1898996513,2010
CHEMBL1278113,75.1475413609,34.3944853142,2010
CHEMBL1278114,76.1244584956,35.1101308158,2010
CHEMBL1278115,76.6293056643,32.7392606127,2010
CHEMBL1278116,71.1006378416,33.3544661082,2010
CHEMBL1278201,70.6302623191,32.120119509,2010
CHEMBL1278202,72.660044933,33.3283755058,2010
CHEMBL128,40.9354180567,-43.4525943663,1994
CHEMBL128099,-73.0070358884,-22.2156999225,2003
CHEMBL128184,-72.6592896872,-21.4056781411,2003
CHEMBL128185,-75.1004683136,-17.8271531129,2003
CHEMBL128848,-72.9254432096,-18.7294928526,2003
CHEMBL128945,-71.1545621418,-13.3788574204,2003
CHEMBL129163,-68.0665148587,-23.8612374166,2003
CHEMBL129230,-70.2957522632,-18.0726046452,2003
CHEMBL130585,-73.9206170806,-17.7525554534,2003
CHEMBL130586,-74.1272641522,-21.8550544588,2003
CHEMBL13086,38.4481049497,-46.9450331332,1999
CHEMBL13147,38.3977946899,-47.2917212134,1999
CHEMBL131495,57.2667640345,-16.74983657,2007
CHEMBL131736,30.9162064199,-46.7762998051,2003
CHEMBL13325,-48.318676031,25.7275843941,2000
CHEMBL133455,32.1269308467,-43.7041249018,2003
CHEMBL1336,14.4234057261,79.2684754735,2012
