,x,y,year
CHEMBL1181680,-23.2474319727,-0.778459570406,2005
CHEMBL1181693,15.5001192762,1.07244282928,2005
CHEMBL1181770,-24.9837297345,-0.942915427941,2005
CHEMBL1184633,10.5422020883,13.3815827655,2004
CHEMBL1184645,-31.2367472225,-14.3291701412,2005
CHEMBL1185807,-31.4367402671,-14.2220791275,2005
CHEMBL1187925,11.6624677051,16.4849279624,2004
CHEMBL1187981,12.2526276163,13.8201495344,2004
CHEMBL1187985,-3.14766080172,-34.1726686182,2005
CHEMBL1188501,-2.51257135417,0.148195104987,2013
CHEMBL1189727,-6.05225739391,-31.6746405107,2005
CHEMBL1189862,-30.4157707727,-14.1516724358,2005
CHEMBL1189863,-4.00320209024,-33.4485468851,2005
CHEMBL1189868,25.3864256012,7.35297844499,2004
CHEMBL1195348,-7.65683731199,-32.2169438759,2005
CHEMBL1195611,-30.383180948,-15.2259012079,2005
CHEMBL1196366,11.1616677554,14.039154262,2004
CHEMBL1196367,15.473528513,21.1952227079,2004
CHEMBL1197475,4.25054792696,32.3460531768,2009
CHEMBL1197489,-6.86671529705,-16.7669880842,2009
CHEMBL1197505,3.80107340546,32.5053886415,2009
CHEMBL1197511,-4.6402153077,-16.3933522101,2009
CHEMBL1197521,4.23165061003,32.3352344942,2009
CHEMBL1197581,7.10540590608,30.3092523354,2009
CHEMBL1197618,3.41619435571,32.7867384935,2009
CHEMBL1199078,-22.6749508979,2.07009230834,2009
CHEMBL1199079,-22.0746779593,3.87351824682,2009
CHEMBL1199141,-22.930998997,4.96108245151,2009
CHEMBL1199172,-22.5889840473,0.942662614428,2009
CHEMBL1199305,28.5327160715,4.04355450872,2009
CHEMBL1201756,10.6389323937,-5.25530654184,2014
CHEMBL1210154,-37.6453174831,18.4919428529,2010
CHEMBL1210710,-0.685940017934,-12.2249230244,2011
CHEMBL1210711,-4.39450732724,-9.79495839484,2010
CHEMBL1221449,-5.9356012185,6.07861525039,2010
CHEMBL1221452,-6.02614853712,5.53037867058,2010
CHEMBL1221497,-6.69748221538,4.81310412218,2010
CHEMBL1222028,-5.28927379975,5.84725483405,2010
CHEMBL1222134,-5.5960350848,4.81675134837,2010
CHEMBL1222135,-5.49577277178,5.02012379183,2010
CHEMBL1222136,-4.09070521125,5.86525895061,2010
CHEMBL1222137,-3.97136302917,5.37356834981,2010
CHEMBL1222138,-5.41824763976,5.62447488205,2010
CHEMBL1222234,-5.27971146757,5.7658052417,2010
CHEMBL1222362,-6.11913415081,5.91065723431,2010
CHEMBL1222363,-6.42069553428,6.62498912218,2010
CHEMBL1222364,-6.20821165007,7.75953338692,2010
CHEMBL12264,-10.0420000042,37.0712004683,1998
CHEMBL12314,-3.22492707777,-31.2117498553,2014
CHEMBL1242425,22.4193320417,22.0772062964,2010
CHEMBL1242517,22.4766468913,22.2812690564,2010
CHEMBL1242518,20.4134892995,22.3521099713,2010
CHEMBL1242614,25.4236595067,26.0054200594,2010
CHEMBL1242615,20.6995998645,22.3432516999,2010
CHEMBL1242702,20.659209209,21.9998396457,2010
CHEMBL1242703,20.5896023707,22.187174358,2010
CHEMBL1242791,21.9753146251,22.2640896269,2010
CHEMBL124382,-9.33745845688,22.8235675426,2001
CHEMBL124971,-27.2684421556,-10.7650199611,2001
CHEMBL1256172,-19.7536338143,-23.7638103664,2010
CHEMBL1256249,-7.63911599341,-13.7572395293,2010
CHEMBL1256250,-9.39213848559,-13.6272060981,2010
CHEMBL1256251,-7.07356422928,-13.7176841483,2010
CHEMBL1256252,-7.12925624892,-13.5364072181,2010
CHEMBL1256253,-11.6491479535,-13.9119242804,2010
CHEMBL1256254,-7.30251659979,-14.3478241,2010
CHEMBL1256255,-8.10313884815,-13.5719954219,2010
CHEMBL1256256,-7.04222078665,-11.9350827724,2010
CHEMBL1256257,-7.7064104293,-12.1303530325,2010
CHEMBL1256258,-8.65186245724,-10.3689536794,2010
CHEMBL1256259,-7.51182527375,-12.3282426341,2010
CHEMBL125745,18.0653003832,6.47325770024,2001
CHEMBL1258223,-10.015666448,17.6324491924,2010
CHEMBL1258452,-9.29638752498,16.9547056328,2010
CHEMBL1258607,-5.69526852964,-11.8982198103,2010
CHEMBL1258671,-7.23504326554,19.6563219109,2010
CHEMBL1258714,-5.19323977452,-11.4338070669,2010
CHEMBL1259203,-10.7006743046,-11.1034881045,2012
CHEMBL126263,-9.95524530861,33.8311987897,2001
CHEMBL126340,-9.26955855902,22.8987631557,2001
CHEMBL126374,-9.71669753408,27.3803490609,2001
CHEMBL126420,-13.2278953639,28.1111015605,2001
CHEMBL127089,-8.30098717952,30.6968245841,2001
CHEMBL12713,-10.9313814534,-11.2576997912,2010
CHEMBL127232,-15.8030149082,27.3237948244,2001
CHEMBL127411,16.5651330193,3.47350702928,2001
CHEMBL1275630,26.9303398009,17.5553992558,2010
CHEMBL1275709,-5.57791335035,-31.7946541216,2010
CHEMBL127636,-10.2934741853,31.1985223415,2001
CHEMBL1276838,29.0757081703,23.8248692847,2010
CHEMBL1276839,29.1039999727,23.8164041463,2010
CHEMBL1276925,30.06432753,23.2835016243,2010
CHEMBL1276926,30.0052829719,23.3204032566,2010
CHEMBL1277010,29.8440871773,24.9800726723,2010
CHEMBL1277011,30.6019506242,24.038172214,2010
CHEMBL1277104,30.550736238,20.2404095048,2010
CHEMBL1277105,32.3972106631,20.0388201885,2010
CHEMBL1277192,28.5794775646,22.501725846,2010
CHEMBL1277193,28.8554845831,21.845816685,2010
CHEMBL1277286,25.7166184749,20.1693261579,2010
CHEMBL1277287,28.6125758373,22.8558919346,2010
CHEMBL127732,-10.1726256679,32.1445557058,2001
CHEMBL1277375,27.9435624386,20.8590799707,2010
CHEMBL1277376,29.3534675322,21.1473846567,2010
CHEMBL1277466,30.9753698481,20.2385191276,2010
CHEMBL1277467,25.7934051691,17.8003506714,2010
CHEMBL1277564,27.6365657275,18.3894279037,2010
CHEMBL1277565,26.6042842114,17.8112105712,2010
CHEMBL1277656,27.6052662031,18.2676768523,2010
CHEMBL1277657,26.5720887046,17.7619586934,2010
CHEMBL1277749,27.7319601888,22.3277875059,2010
CHEMBL1277750,27.6929921777,22.1311630587,2010
CHEMBL1277751,27.6214517794,18.2333707953,2010
CHEMBL1277752,26.7960863914,17.7005136092,2010
CHEMBL1277834,27.6354689068,21.700552665,2010
CHEMBL1277835,27.7286196872,22.4383685297,2010
CHEMBL1277836,27.761727817,18.2542776771,2010
CHEMBL1277837,26.8806090217,17.638791632,2010
CHEMBL1277916,29.8053341107,20.5904955951,2010
CHEMBL1277917,29.8253033396,23.8727727993,2010
CHEMBL1277918,27.7938036388,18.0755069106,2010
CHEMBL1277998,29.8774465005,24.2836213532,2010
CHEMBL1277999,29.7806615314,24.1492247873,2010
CHEMBL1278000,27.3641598694,18.6087255179,2010
CHEMBL1278001,26.7209620507,18.3058246341,2010
CHEMBL1278088,-31.3260472336,3.04921746215,2010
CHEMBL1278090,29.8038906376,24.1995620354,2010
CHEMBL1278091,30.5559653788,23.9582618024,2010
CHEMBL1278092,25.7690466919,17.8175563582,2010
CHEMBL1278179,30.5895293798,23.6347348904,2010
CHEMBL1278180,30.5245430694,23.7027786811,2010
CHEMBL127975,-10.8571174805,33.6029266373,2001
CHEMBL129614,-10.6485595875,31.7916318761,2001
CHEMBL131495,26.8645758777,-20.0012514434,2007
CHEMBL1319488,-17.4792707013,-19.3418075949,2015
CHEMBL1323386,17.9919408318,16.2155962351,2015
CHEMBL133455,-10.1625582052,2.70863296603,2003
CHEMBL1336,5.41539932246,22.7331619473,2012
CHEMBL133868,-10.1613263743,2.71066612324,2003
CHEMBL137781,-21.3028072128,11.2644390926,2002
CHEMBL13816,-5.407394688,-31.9704781218,2003
CHEMBL138989,-21.3027743033,11.2643505886,2002
CHEMBL141549,12.8332148975,-13.2379444644,2003
CHEMBL1423,-11.433607612,12.8110256587,2003
CHEMBL142783,36.9783083157,-7.16720857023,2003
CHEMBL142936,-7.05994241548,-25.7795123598,2006
CHEMBL1429795,-19.5327803754,-1.72384145198,2010
CHEMBL144265,14.2807325662,-11.4307883986,2003
CHEMBL14460,5.19701183589,23.424752988,2008
CHEMBL145304,12.2225329368,-12.9229417138,2003
CHEMBL146942,-26.7923901122,-3.71555879358,2003
CHEMBL151295,0.903933075939,-9.2105989104,2001
CHEMBL151998,0.493400860163,-10.0531636648,2001
CHEMBL152806,1.6668694322,-13.1605332205,2001
CHEMBL153918,-0.926090896245,-10.9277236848,2001
CHEMBL154089,-3.31794170403,-9.81792563642,2001
CHEMBL154186,-3.45431721536,-10.0692381877,2001
CHEMBL154273,0.0564854348034,-9.15166337829,2001
CHEMBL154274,-2.32447612118,-11.3215391937,2001
CHEMBL154367,-2.71722685427,-11.4861793362,2001
CHEMBL154525,-1.37753636356,-9.75059544015,2001
CHEMBL154534,-1.11355806676,-11.8496579205,2001
CHEMBL154641,-2.26246378034,-13.0754438888,2001
CHEMBL154675,-3.0867329878,-10.0488445249,2001
CHEMBL154720,-0.888237287292,-11.5104016308,2001
CHEMBL1548,-3.05487305762,0.988845148109,2007
