,,extra_tooltip,which,x,y
352,CHEMBL126424,CHEMBL126424,chembl,-204.91027832,212.620407104
353,CHEMBL126484,CHEMBL126484,chembl,-399.173309326,-576.447387695
354,CHEMBL126536,CHEMBL126536,chembl,-143.252227783,135.070114136
355,CHEMBL1269289,CHEMBL1269289,chembl,312.709594727,557.761535645
356,CHEMBL1271151,CHEMBL1271151,chembl,6.32816267014,583.835327148
357,CHEMBL12713,CHEMBL12713,chembl,259.321868896,-1071.32324219
358,CHEMBL127171,CHEMBL127171,chembl,849.140136719,-597.866149902
359,CHEMBL1276140,CHEMBL1276140,chembl,-2259.66235352,1390.94006348
360,CHEMBL1276218,CHEMBL1276218,chembl,-632.791320801,26.625421524
361,CHEMBL1276220,CHEMBL1276220,chembl,-502.036956787,196.77671814
362,CHEMBL1276832,CHEMBL1276832,chembl,898.236328125,-305.231170654
363,CHEMBL1276833,CHEMBL1276833,chembl,-374.762084961,-268.438293457
364,CHEMBL1276834,CHEMBL1276834,chembl,-478.245422363,-510.151641846
365,CHEMBL1276835,CHEMBL1276835,chembl,135.799972534,9.66543579102
366,CHEMBL1276919,CHEMBL1276919,chembl,70.1649169922,-439.692352295
367,CHEMBL1276920,CHEMBL1276920,chembl,504.348358154,-717.204101562
368,CHEMBL1276921,CHEMBL1276921,chembl,430.839996338,1872.71508789
369,CHEMBL1276922,CHEMBL1276922,chembl,859.140991211,854.18963623
370,CHEMBL1277005,CHEMBL1277005,chembl,-987.1953125,-924.675415039
371,CHEMBL1277006,CHEMBL1277006,chembl,204.442550659,520.932556152
372,CHEMBL1277007,CHEMBL1277007,chembl,92.3547744751,-253.550460815
373,CHEMBL1277098,CHEMBL1277098,chembl,148.818313599,1041.29931641
374,CHEMBL1277099,CHEMBL1277099,chembl,-339.520874023,655.609619141
375,CHEMBL1277100,CHEMBL1277100,chembl,-66.7797012329,-142.020721436
376,CHEMBL1277101,CHEMBL1277101,chembl,-125.743629456,1412.4765625
377,CHEMBL1277186,CHEMBL1277186,chembl,546.73236084,-732.89251709
378,CHEMBL1277187,CHEMBL1277187,chembl,939.701293945,3697.56835938
379,CHEMBL1277188,CHEMBL1277188,chembl,462.827178955,221.519058228
380,CHEMBL1277189,CHEMBL1277189,chembl,-5311.4296875,41.2221908569
381,CHEMBL1277280,CHEMBL1277280,chembl,129.45161438,114.670135498
382,CHEMBL1277281,CHEMBL1277281,chembl,314.692230225,108.134536743
383,CHEMBL1277282,CHEMBL1277282,chembl,-108.795967102,140.948242188
384,CHEMBL1277283,CHEMBL1277283,chembl,862.303039551,766.753112793
385,CHEMBL1277371,CHEMBL1277371,chembl,562.218261719,999.24017334
386,CHEMBL1277372,CHEMBL1277372,chembl,322.957061768,226.145233154
387,CHEMBL1277373,CHEMBL1277373,chembl,-599.802612305,173.076019287
388,CHEMBL1277374,CHEMBL1277374,chembl,968.517089844,147.234024048
389,CHEMBL1277462,CHEMBL1277462,chembl,-8.40535640717,-700.354492188
390,CHEMBL1277463,CHEMBL1277463,chembl,184.13961792,-590.083068848
391,CHEMBL1277464,CHEMBL1277464,chembl,837.400512695,2087.14038086
392,CHEMBL1277465,CHEMBL1277465,chembl,1502.8536377,-859.675537109
393,CHEMBL1277558,CHEMBL1277558,chembl,154.366546631,-1255.29077148
394,CHEMBL1277559,CHEMBL1277559,chembl,587.527709961,-728.436462402
395,CHEMBL1277560,CHEMBL1277560,chembl,-599.839904785,-546.658996582
396,CHEMBL1277651,CHEMBL1277651,chembl,559.323303223,-689.582336426
397,CHEMBL1277652,CHEMBL1277652,chembl,610.346496582,-50.3780059814
398,CHEMBL1277745,CHEMBL1277745,chembl,-750.679504395,-320.642486572
399,CHEMBL1277746,CHEMBL1277746,chembl,1120.92346191,-77.6281051636
400,CHEMBL1277832,CHEMBL1277832,chembl,-4866.703125,-1061.17272949
401,CHEMBL1277833,CHEMBL1277833,chembl,-178.805740356,518.458618164
402,CHEMBL1277913,CHEMBL1277913,chembl,136.058532715,638.454345703
403,CHEMBL1277914,CHEMBL1277914,chembl,-807.424072266,769.609008789
404,CHEMBL1277995,CHEMBL1277995,chembl,533.815185547,-672.239318848
405,CHEMBL1277996,CHEMBL1277996,chembl,842.717895508,689.994995117
406,CHEMBL1278,CHEMBL1278,chembl,4215.0859375,1419.97143555
407,CHEMBL1278087,CHEMBL1278087,chembl,-623.256286621,-629.028564453
408,CHEMBL1278088,CHEMBL1278088,chembl,266.190246582,-217.985427856
409,CHEMBL1278088,CHEMBL1278088,chembl,-1150.47485352,446.454986572
410,CHEMBL1278088,CHEMBL1278088,chembl,623.318481445,-594.753662109
411,CHEMBL1278174,CHEMBL1278174,chembl,-687.066589355,-185.965835571
412,CHEMBL1278175,CHEMBL1278175,chembl,573.220703125,-595.116760254
413,CHEMBL1278176,CHEMBL1278176,chembl,72.4324874878,-230.546920776
414,CHEMBL1279,CHEMBL1279,chembl,447.939575195,976.588378906
415,CHEMBL1287827,CHEMBL1287827,chembl,-431.53427124,-557.084289551
416,CHEMBL128866,CHEMBL128866,chembl,11.6179857254,1005.17944336
417,CHEMBL1289047,CHEMBL1289047,chembl,-11203.1220703,-14750.2021484
418,CHEMBL1289048,CHEMBL1289048,chembl,270.498840332,755.585510254
419,CHEMBL1289163,CHEMBL1289163,chembl,286.433685303,-178.340805054
420,CHEMBL1289164,CHEMBL1289164,chembl,562.717224121,495.470367432
421,CHEMBL1289276,CHEMBL1289276,chembl,162.210723877,-934.847839355
422,CHEMBL1289277,CHEMBL1289277,chembl,46.9802856445,-3411.12768555
423,CHEMBL1289394,CHEMBL1289394,chembl,1085.07275391,-189.3722229
424,CHEMBL1289509,CHEMBL1289509,chembl,-444.405792236,115.339561462
425,CHEMBL1289510,CHEMBL1289510,chembl,-182.402954102,-153.121337891
426,CHEMBL1289617,CHEMBL1289617,chembl,836.497497559,3.11369085312
427,CHEMBL1289618,CHEMBL1289618,chembl,204.799133301,943.74621582
428,CHEMBL1289721,CHEMBL1289721,chembl,-187.214553833,253.300201416
429,CHEMBL1290486,CHEMBL1290486,chembl,-767.029968262,160.539199829
430,CHEMBL1290487,CHEMBL1290487,chembl,-469.858886719,-910.440490723
431,CHEMBL129053,CHEMBL129053,chembl,38.1543197632,979.759155273
432,CHEMBL1290596,CHEMBL1290596,chembl,-779.318725586,150.076660156
433,CHEMBL1290597,CHEMBL1290597,chembl,337.885467529,791.210083008
434,CHEMBL1290715,CHEMBL1290715,chembl,6759.47119141,15914.6992188
435,CHEMBL129082,CHEMBL129082,chembl,931.487060547,-206.612792969
436,CHEMBL129233,CHEMBL129233,chembl,961.823669434,603.453979492
437,CHEMBL129238,CHEMBL129238,chembl,-0.88675904274,336.441711426
438,CHEMBL129433,CHEMBL129433,chembl,-292.21206665,405.179779053
439,CHEMBL129453,CHEMBL129453,chembl,-185.229568481,-215.082427979
440,CHEMBL129477,CHEMBL129477,chembl,-227.420471191,244.733459473
441,CHEMBL129650,CHEMBL129650,chembl,-2545.70288086,2321.81762695
442,CHEMBL129661,CHEMBL129661,chembl,-908.719238281,-7.52021121979
443,CHEMBL129682,CHEMBL129682,chembl,1234.76623535,-258.763458252
444,CHEMBL129813,CHEMBL129813,chembl,600.048339844,409.982727051
445,CHEMBL130238,CHEMBL130238,chembl,-279.23815918,1077.63293457
446,CHEMBL130327,CHEMBL130327,chembl,518.345092773,-585.111877441
447,CHEMBL131370,CHEMBL131370,chembl,-27.8304710388,336.931549072
448,CHEMBL131495,CHEMBL131495,chembl,-625.161315918,819.88458252
449,CHEMBL132378,CHEMBL132378,chembl,447.55645752,-81.1083908081
450,CHEMBL132541,CHEMBL132541,chembl,681.051086426,-65.2948455811
451,CHEMBL132764,CHEMBL132764,chembl,168.178619385,751.45703125
452,CHEMBL132916,CHEMBL132916,chembl,-436.377288818,-445.665435791
453,CHEMBL132916,CHEMBL132916,chembl,-953.573547363,471.870758057
454,CHEMBL133207,CHEMBL133207,chembl,-221.469268799,431.443237305
455,CHEMBL133335,CHEMBL133335,chembl,-4801.54345703,552.238586426
456,CHEMBL133814,CHEMBL133814,chembl,477.093933105,-926.217102051
457,CHEMBL133939,CHEMBL133939,chembl,-942.907531738,837.716064453
458,CHEMBL134428,CHEMBL134428,chembl,464.749816895,-94.6217956543
459,CHEMBL134519,CHEMBL134519,chembl,234.596603394,505.721313477
460,CHEMBL134519,CHEMBL134519,chembl,-683.785766602,-800.40625
461,CHEMBL134595,CHEMBL134595,chembl,345.914611816,529.975952148
462,CHEMBL134676,CHEMBL134676,chembl,304.741546631,422.323577881
463,CHEMBL135023,CHEMBL135023,chembl,326.269378662,412.589294434
464,CHEMBL135293,CHEMBL135293,chembl,506.719421387,-550.662963867
465,CHEMBL135295,CHEMBL135295,chembl,-856.160827637,-763.084411621
466,CHEMBL135669,CHEMBL135669,chembl,948.225952148,488.474151611
467,CHEMBL135730,CHEMBL135730,chembl,-937.290710449,-58.9969673157
468,CHEMBL135878,CHEMBL135878,chembl,-1478.99389648,-2793.55102539
469,CHEMBL135887,CHEMBL135887,chembl,333.644042969,517.647033691
470,CHEMBL135890,CHEMBL135890,chembl,1137.32373047,293.146942139
471,CHEMBL135939,CHEMBL135939,chembl,977.083068848,375.360687256
472,CHEMBL135961,CHEMBL135961,chembl,416.121276855,-930.06048584
473,CHEMBL135973,CHEMBL135973,chembl,59.4676017761,1245.8359375
474,CHEMBL135974,CHEMBL135974,chembl,-659.819091797,133.895690918
475,CHEMBL13647,CHEMBL13647,chembl,680.644592285,-165.058776855
476,CHEMBL13647,CHEMBL13647,chembl,-451.934417725,-150.50062561
477,CHEMBL13647,CHEMBL13647,chembl,-336.201416016,387.781433105
478,CHEMBL13647,CHEMBL13647,chembl,267.755371094,-544.540100098
479,CHEMBL13647,CHEMBL13647,chembl,-211.372634888,-880.747924805
480,CHEMBL13647,CHEMBL13647,chembl,-99.6796798706,-474.034301758
481,CHEMBL13647,CHEMBL13647,chembl,-614.786499023,519.726623535
482,CHEMBL136936,CHEMBL136936,chembl,1160.01623535,279.402069092
483,CHEMBL137485,CHEMBL137485,chembl,-118.205062866,-14.2359437943
484,CHEMBL137591,CHEMBL137591,chembl,354.370941162,-2340.03564453
485,CHEMBL137781,CHEMBL137781,chembl,508.18548584,-1804.97741699
486,CHEMBL138109,CHEMBL138109,chembl,725.31072998,677.885070801
487,CHEMBL13852,CHEMBL13852,chembl,176.154571533,-1007.13348389
488,CHEMBL138989,CHEMBL138989,chembl,261.460632324,858.801452637
489,CHEMBL13917,CHEMBL13917,chembl,1284.28796387,113.285949707
490,CHEMBL139505,CHEMBL139505,chembl,-81.7568054199,1246.13989258
491,CHEMBL139505,CHEMBL139505,chembl,-425.490783691,-366.404602051
492,CHEMBL140406,CHEMBL140406,chembl,-574.272094727,-298.434417725
493,CHEMBL140872,CHEMBL140872,chembl,696.564208984,320.672332764
494,CHEMBL14107,CHEMBL14107,chembl,293.723876953,652.369995117
495,CHEMBL141419,CHEMBL141419,chembl,-321.588531494,44.3042488098
496,CHEMBL142020,CHEMBL142020,chembl,668.011535645,-642.85534668
497,CHEMBL142862,CHEMBL142862,chembl,-356.528808594,-57.1038131714
498,CHEMBL142936,CHEMBL142936,chembl,-170.238464355,213.872070312
499,CHEMBL143202,CHEMBL143202,chembl,114.11995697,-64.8170928955
500,CHEMBL143352,CHEMBL143352,chembl,646.807128906,-659.883911133
501,CHEMBL14349,CHEMBL14349,chembl,385.743041992,553.997558594
502,CHEMBL143510,CHEMBL143510,chembl,513.887756348,208.935058594
503,CHEMBL143512,CHEMBL143512,chembl,-864.694885254,-236.601699829
504,CHEMBL143767,CHEMBL143767,chembl,430.534698486,72.1862487793
505,CHEMBL143967,CHEMBL143967,chembl,-42.8474769592,21.7258090973
506,CHEMBL144030,CHEMBL144030,chembl,-913.792114258,-520.639404297
507,CHEMBL144128,CHEMBL144128,chembl,250.149703979,-398.150695801
508,CHEMBL144397,CHEMBL144397,chembl,528.911682129,-149.478149414
509,CHEMBL146720,CHEMBL146720,chembl,-306.023345947,772.83972168
510,CHEMBL146751,CHEMBL146751,chembl,-464.498138428,791.902282715
511,CHEMBL146751,CHEMBL146751,chembl,-65.2978286743,611.245666504
512,CHEMBL146751,CHEMBL146751,chembl,-647.474975586,-185.96786499
513,CHEMBL146942,CHEMBL146942,chembl,2223.94848633,977.619567871
514,CHEMBL147477,CHEMBL147477,chembl,-277.066986084,740.55657959
515,CHEMBL147677,CHEMBL147677,chembl,873.666137695,-86.1790924072
516,CHEMBL147851,CHEMBL147851,chembl,226.9480896,-397.126739502
517,CHEMBL147901,CHEMBL147901,chembl,282.899993896,-794.085693359
518,CHEMBL148022,CHEMBL148022,chembl,-97.0798568726,380.92098999
519,CHEMBL148314,CHEMBL148314,chembl,103.846359253,-590.190246582
520,CHEMBL14867,CHEMBL14867,chembl,-40.4962615967,75.5990524292
521,CHEMBL148860,CHEMBL148860,chembl,-53.8204421997,1022.90679932
522,CHEMBL148860,CHEMBL148860,chembl,-654.946289062,330.636962891
523,CHEMBL148860,CHEMBL148860,chembl,-958.475646973,137.72869873
524,CHEMBL149888,CHEMBL149888,chembl,535.64251709,528.526000977
525,CHEMBL151266,CHEMBL151266,chembl,1294.16748047,25.7523593903
526,CHEMBL151266,CHEMBL151266,chembl,326.872344971,1647.22924805
527,CHEMBL151266,CHEMBL151266,chembl,-341.064758301,-459.199645996
528,CHEMBL151786,CHEMBL151786,chembl,11.8519763947,143.664764404
529,CHEMBL153174,CHEMBL153174,chembl,-1500.88928223,11.0988311768
530,CHEMBL153174,CHEMBL153174,chembl,-1434.24462891,-250.359268188
531,CHEMBL153174,CHEMBL153174,chembl,375.51864624,673.115112305
532,CHEMBL153174,CHEMBL153174,chembl,4124.19580078,10115.1757812
533,CHEMBL155615,CHEMBL155615,chembl,883.699645996,-720.799072266
534,CHEMBL155615,CHEMBL155615,chembl,-86.8149642944,347.668914795
535,CHEMBL155615,CHEMBL155615,chembl,-405.037231445,111.092941284
536,CHEMBL155615,CHEMBL155615,chembl,375.098327637,404.202423096
537,CHEMBL157138,CHEMBL157138,chembl,997.600708008,2044.46276855
538,CHEMBL158210,CHEMBL158210,chembl,84.9965591431,736.371032715
539,CHEMBL158283,CHEMBL158283,chembl,-777.682739258,-1120.49121094
540,CHEMBL158285,CHEMBL158285,chembl,26.2210407257,-543.282043457
541,CHEMBL158402,CHEMBL158402,chembl,582.901977539,1222.48583984
542,CHEMBL158482,CHEMBL158482,chembl,802.01361084,-42.751789093
543,CHEMBL158508,CHEMBL158508,chembl,-324.162445068,1604.30432129
544,CHEMBL158582,CHEMBL158582,chembl,-170.439041138,-1030.6763916
545,CHEMBL158623,CHEMBL158623,chembl,-155.620849609,-988.750854492
546,CHEMBL158749,CHEMBL158749,chembl,596.078186035,833.347167969
547,CHEMBL158791,CHEMBL158791,chembl,-110.057769775,-81.943397522
548,CHEMBL158941,CHEMBL158941,chembl,198.894439697,349.82244873
549,CHEMBL158973,CHEMBL158973,chembl,-688.078735352,165.333862305
550,CHEMBL159143,CHEMBL159143,chembl,-1599.02832031,-1071.4720459
551,CHEMBL159160,CHEMBL159160,chembl,-843.918701172,979.874206543
552,CHEMBL15928,CHEMBL15928,chembl,-303.764312744,365.533050537
553,CHEMBL15928,CHEMBL15928,chembl,0.384983837605,172.074325562
554,CHEMBL15928,CHEMBL15928,chembl,1133.79101562,-397.756378174
555,CHEMBL159483,CHEMBL159483,chembl,-238.045379639,1635.3145752
556,CHEMBL159561,CHEMBL159561,chembl,-137.995254517,-958.49621582
557,CHEMBL159566,CHEMBL159566,chembl,-434.121276855,5.15171909332
558,CHEMBL160070,CHEMBL160070,chembl,-1100.88098145,53.05884552
559,CHEMBL160096,CHEMBL160096,chembl,-551.899414062,-3412.33251953
560,CHEMBL160581,CHEMBL160581,chembl,-536.545227051,606.669250488
561,CHEMBL161095,CHEMBL161095,chembl,15.9215459824,440.041137695
562,CHEMBL161153,CHEMBL161153,chembl,-66.9556732178,973.62878418
563,CHEMBL161561,CHEMBL161561,chembl,929.546264648,540.651855469
564,CHEMBL161617,CHEMBL161617,chembl,-5631.52197266,266.74005127
565,CHEMBL161765,CHEMBL161765,chembl,-564.821411133,-880.545898438
566,CHEMBL161780,CHEMBL161780,chembl,232.015151978,-269.362365723
567,CHEMBL1617980,CHEMBL1617980,chembl,234.505477905,48.1604690552
568,CHEMBL1617997,CHEMBL1617997,chembl,356.229431152,1053.99304199
569,CHEMBL162189,CHEMBL162189,chembl,87.7867126465,501.20526123
570,CHEMBL1627321,CHEMBL1627321,chembl,-868.312561035,441.692901611
571,CHEMBL1631532,CHEMBL1631532,chembl,-1223.63525391,600.044006348
572,CHEMBL1631533,CHEMBL1631533,chembl,-584.717346191,574.496948242
573,CHEMBL1631534,CHEMBL1631534,chembl,410.797515869,1194.68554688
574,CHEMBL1631535,CHEMBL1631535,chembl,-538.804077148,3.98218631744
575,CHEMBL1631536,CHEMBL1631536,chembl,-149.746261597,-334.544586182
576,CHEMBL1631537,CHEMBL1631537,chembl,-137.135955811,-320.154632568
577,CHEMBL1631538,CHEMBL1631538,chembl,-275.733978271,-19.0921783447
578,CHEMBL1631539,CHEMBL1631539,chembl,-1205.42529297,324.299438477
579,CHEMBL1631540,CHEMBL1631540,chembl,-298.235870361,460.603210449
580,CHEMBL1631541,CHEMBL1631541,chembl,-606.536804199,1257.40026855
581,CHEMBL1631542,CHEMBL1631542,chembl,-604.804016113,-1879.74365234
582,CHEMBL1631543,CHEMBL1631543,chembl,419.071350098,-150.299758911
583,CHEMBL1631544,CHEMBL1631544,chembl,-225.291122437,-368.813171387
584,CHEMBL1631545,CHEMBL1631545,chembl,-182.366989136,-379.006774902
585,CHEMBL1631548,CHEMBL1631548,chembl,125.745140076,-684.678100586
586,CHEMBL1632206,CHEMBL1632206,chembl,-271.64654541,-62.27759552
587,CHEMBL1632207,CHEMBL1632207,chembl,-535.246643066,-1392.23608398
588,CHEMBL1632208,CHEMBL1632208,chembl,-704.26550293,-372.866027832
589,CHEMBL1632209,CHEMBL1632209,chembl,-704.521057129,-333.491668701
590,CHEMBL1632210,CHEMBL1632210,chembl,-391.460174561,734.14831543
591,CHEMBL1632211,CHEMBL1632211,chembl,692.254943848,838.382629395
592,CHEMBL1632212,CHEMBL1632212,chembl,-650.182434082,72.3681106567
593,CHEMBL1632213,CHEMBL1632213,chembl,197.425827026,-1182.29443359
594,CHEMBL1632214,CHEMBL1632214,chembl,-41.290271759,-824.073913574
595,CHEMBL1632215,CHEMBL1632215,chembl,-1041.01855469,596.210205078
596,CHEMBL1632216,CHEMBL1632216,chembl,165.551986694,284.093292236
597,CHEMBL1632217,CHEMBL1632217,chembl,-381.677185059,764.130126953
598,CHEMBL1632218,CHEMBL1632218,chembl,-255.380325317,-1115.40930176
599,CHEMBL1632219,CHEMBL1632219,chembl,396.044281006,-624.811279297
600,CHEMBL1632220,CHEMBL1632220,chembl,-247.59967041,-116.329299927
601,CHEMBL1632221,CHEMBL1632221,chembl,-1255.12121582,-1892.4777832
602,CHEMBL1632222,CHEMBL1632222,chembl,-234.151885986,193.097061157
603,CHEMBL1632223,CHEMBL1632223,chembl,-129.193252563,-340.514434814
604,CHEMBL163884,CHEMBL163884,chembl,-517.409484863,-470.262268066
605,CHEMBL164330,CHEMBL164330,chembl,-4301.93505859,5253.23779297
606,CHEMBL1645596,CHEMBL1645596,chembl,-199.829208374,-476.124053955
607,CHEMBL1645597,CHEMBL1645597,chembl,290.835144043,-967.479370117
608,CHEMBL1645598,CHEMBL1645598,chembl,269.47052002,-959.375793457
609,CHEMBL1645599,CHEMBL1645599,chembl,55.9192581177,321.534057617
610,CHEMBL1645600,CHEMBL1645600,chembl,535.57220459,1413.6763916
611,CHEMBL1645601,CHEMBL1645601,chembl,-570.765441895,-830.577209473
612,CHEMBL1645602,CHEMBL1645602,chembl,-468.035430908,1022.53466797
613,CHEMBL1645603,CHEMBL1645603,chembl,668.078796387,-599.607543945
614,CHEMBL1645604,CHEMBL1645604,chembl,-230.847900391,359.416687012
615,CHEMBL1645605,CHEMBL1645605,chembl,-366.409637451,560.664611816
616,CHEMBL1645607,CHEMBL1645607,chembl,-537.534545898,77.9163665771
617,CHEMBL1645608,CHEMBL1645608,chembl,4186.40039062,-27.1761417389
618,CHEMBL1645609,CHEMBL1645609,chembl,-18.1781635284,-616.019897461
619,CHEMBL1645610,CHEMBL1645610,chembl,19.4330921173,229.808059692
620,CHEMBL1645612,CHEMBL1645612,chembl,245.698104858,683.602233887
621,CHEMBL1645613,CHEMBL1645613,chembl,-76.1592941284,654.523803711
622,CHEMBL1645614,CHEMBL1645614,chembl,538.350158691,-277.740356445
623,CHEMBL1645615,CHEMBL1645615,chembl,-169.358001709,-764.73223877
624,CHEMBL1645616,CHEMBL1645616,chembl,451.480834961,324.824005127
625,CHEMBL1645617,CHEMBL1645617,chembl,343.632080078,304.554199219
626,CHEMBL1645619,CHEMBL1645619,chembl,676.115722656,-710.267272949
627,CHEMBL165364,CHEMBL165364,chembl,-116.666023254,339.49420166
628,CHEMBL165718,CHEMBL165718,chembl,56.8886604309,3147.08422852
629,CHEMBL1684028,CHEMBL1684028,chembl,684.567321777,-370.937042236
630,CHEMBL1684125,CHEMBL1684125,chembl,-68.4571914673,1133.55151367
631,CHEMBL1684128,CHEMBL1684128,chembl,-624.123962402,-439.064178467
632,CHEMBL1688990,CHEMBL1688990,chembl,-472.429138184,-553.922912598
633,CHEMBL1688991,CHEMBL1688991,chembl,-1071.77600098,216.133605957
634,CHEMBL1744035,CHEMBL1744035,chembl,1120.59387207,-259.015716553
635,CHEMBL1744036,CHEMBL1744036,chembl,654.070739746,-864.569946289
636,CHEMBL1744037,CHEMBL1744037,chembl,107.585411072,63.9504737854
637,CHEMBL1744038,CHEMBL1744038,chembl,-239.300979614,-260.245330811
638,CHEMBL1744088,CHEMBL1744088,chembl,847.454650879,-318.580627441
639,CHEMBL1744089,CHEMBL1744089,chembl,-218.790283203,124.432731628
640,CHEMBL177064,CHEMBL177064,chembl,-47.4797515869,406.691070557
641,CHEMBL1774062,CHEMBL1774062,chembl,-31.0645503998,1416.85925293
642,CHEMBL1774063,CHEMBL1774063,chembl,715.084289551,-303.964111328
643,CHEMBL1774064,CHEMBL1774064,chembl,489.240875244,-653.434387207
644,CHEMBL1774065,CHEMBL1774065,chembl,904.381225586,170.571426392
645,CHEMBL1774066,CHEMBL1774066,chembl,204.134490967,-1400.29467773
646,CHEMBL1774067,CHEMBL1774067,chembl,-1432.81396484,-636.280151367
647,CHEMBL1774068,CHEMBL1774068,chembl,-347.567199707,596.693603516
648,CHEMBL1774069,CHEMBL1774069,chembl,631.072387695,-805.325317383
649,CHEMBL1774070,CHEMBL1774070,chembl,583.46685791,143.161697388
650,CHEMBL1774071,CHEMBL1774071,chembl,-188.334960938,-798.68951416
651,CHEMBL1774072,CHEMBL1774072,chembl,-469.190795898,1313.53735352
652,CHEMBL1774073,CHEMBL1774073,chembl,-24.9671897888,-279.167938232
653,CHEMBL1774074,CHEMBL1774074,chembl,-52.2999687195,-289.54019165
654,CHEMBL1774075,CHEMBL1774075,chembl,-508.394165039,788.041687012
655,CHEMBL1774076,CHEMBL1774076,chembl,79.5462646484,600.618774414
656,CHEMBL1774077,CHEMBL1774077,chembl,-854.126281738,15.7705173492
657,CHEMBL1774078,CHEMBL1774078,chembl,-700.319030762,-64.9232559204
658,CHEMBL1774079,CHEMBL1774079,chembl,484.60345459,-410.622497559
659,CHEMBL1774080,CHEMBL1774080,chembl,-69.8530426025,-1026.28015137
660,CHEMBL1774081,CHEMBL1774081,chembl,-816.064880371,19.855222702
661,CHEMBL1774082,CHEMBL1774082,chembl,135.339141846,-1520.82666016
662,CHEMBL1774083,CHEMBL1774083,chembl,516.400146484,788.518066406
663,CHEMBL1774084,CHEMBL1774084,chembl,-831.091918945,-12.7633018494
664,CHEMBL1774085,CHEMBL1774085,chembl,-478.032012939,-964.946472168
665,CHEMBL1774086,CHEMBL1774086,chembl,-530.727294922,-1135.96630859
666,CHEMBL1774087,CHEMBL1774087,chembl,-267.329345703,-452.211578369
667,CHEMBL1774383,CHEMBL1774383,chembl,825.457946777,-752.260925293
668,CHEMBL1774385,CHEMBL1774385,chembl,1199.16247559,-624.002380371
669,CHEMBL1774532,CHEMBL1774532,chembl,602.569641113,-416.184143066
670,CHEMBL1774990,CHEMBL1774990,chembl,-208.59979248,-292.072509766
671,CHEMBL1774990,CHEMBL1774990,chembl,-122.287879944,-241.191055298
672,CHEMBL1774991,CHEMBL1774991,chembl,-297.534973145,-429.83013916
673,CHEMBL1774991,CHEMBL1774991,chembl,1031.50427246,-393.946777344
674,CHEMBL1774991,CHEMBL1774991,chembl,-267.584564209,-273.572113037
675,CHEMBL1774992,CHEMBL1774992,chembl,452.068206787,-884.368591309
676,CHEMBL1774992,CHEMBL1774992,chembl,-1122.41809082,-576.550537109
677,CHEMBL1774993,CHEMBL1774993,chembl,556.603820801,48.1061935425
678,CHEMBL1774993,CHEMBL1774993,chembl,24.0940113068,-675.620361328
679,CHEMBL1774994,CHEMBL1774994,chembl,410.670928955,-737.587402344
680,CHEMBL1774994,CHEMBL1774994,chembl,676.703369141,-814.982727051
681,CHEMBL1774995,CHEMBL1774995,chembl,-379.468963623,-930.380126953
682,CHEMBL1774995,CHEMBL1774995,chembl,-116.949691772,853.019897461
683,CHEMBL1774995,CHEMBL1774995,chembl,329.609558105,696.390258789
684,CHEMBL1774996,CHEMBL1774996,chembl,319.054748535,-1067.87927246
685,CHEMBL1774996,CHEMBL1774996,chembl,375.654937744,-703.614685059
686,CHEMBL1774997,CHEMBL1774997,chembl,51.433681488,-577.72869873
687,CHEMBL1774997,CHEMBL1774997,chembl,69.2565994263,-568.298400879
688,CHEMBL178267,CHEMBL178267,chembl,226.143920898,10.1947956085
689,CHEMBL1782804,CHEMBL1782804,chembl,-1127.10437012,162.877212524
690,CHEMBL1784930,CHEMBL1784930,chembl,-76.6722412109,81.7848129272
691,CHEMBL1784931,CHEMBL1784931,chembl,48.7795715332,-382.798187256
692,CHEMBL1784931,CHEMBL1784931,chembl,335.947998047,17.4482460022
693,CHEMBL1784932,CHEMBL1784932,chembl,-704.145446777,-143.804229736
694,CHEMBL1784933,CHEMBL1784933,chembl,-326.573730469,942.021911621
695,CHEMBL1784934,CHEMBL1784934,chembl,-1041.36865234,43.7552871704
696,CHEMBL1784935,CHEMBL1784935,chembl,1312.93322754,-2410.41845703
697,CHEMBL1784938,CHEMBL1784938,chembl,-479.859375,-2473.64331055
698,CHEMBL1784939,CHEMBL1784939,chembl,-325.467437744,425.909759521
699,CHEMBL178650,CHEMBL178650,chembl,-150.617202759,-254.469192505
700,CHEMBL178680,CHEMBL178680,chembl,1417.51318359,2791.31591797
701,CHEMBL178700,CHEMBL178700,chembl,-928.987121582,595.268066406
702,CHEMBL1788190,CHEMBL1788190,chembl,786.039306641,25.7493171692
703,CHEMBL1788192,CHEMBL1788192,chembl,487.569641113,-987.479980469
704,CHEMBL1788324,CHEMBL1788324,chembl,841.495483398,-333.600952148
705,CHEMBL179371,CHEMBL179371,chembl,-64.8004608154,-945.79296875
706,CHEMBL179648,CHEMBL179648,chembl,-156.072662354,-232.325561523
707,CHEMBL180010,CHEMBL180010,chembl,-692.690856934,-484.450744629
708,CHEMBL180182,CHEMBL180182,chembl,841.668945312,-663.542419434
709,CHEMBL180405,CHEMBL180405,chembl,-352.953277588,987.78894043
710,CHEMBL180445,CHEMBL180445,chembl,-107.636932373,940.430480957
711,CHEMBL180557,CHEMBL180557,chembl,-721.876464844,-1554.33239746
712,CHEMBL1806814,CHEMBL1806814,chembl,372.774261475,-183.91418457
713,CHEMBL1806864,CHEMBL1806864,chembl,1185.01306152,375.987182617
