,,extra_tooltip,which,x,y
689,CHEMBL1782804,CHEMBL1782804,chembl,-18.5986213684,39.1956443787
690,CHEMBL1784930,CHEMBL1784930,chembl,8.87561511993,18.3395118713
691,CHEMBL1784931,CHEMBL1784931,chembl,7.98310661316,18.1364345551
692,CHEMBL1784931,CHEMBL1784931,chembl,7.98311042786,18.1364307404
693,CHEMBL1784932,CHEMBL1784932,chembl,8.90794372559,18.308889389
694,CHEMBL1784933,CHEMBL1784933,chembl,8.19895553589,17.909324646
695,CHEMBL1784934,CHEMBL1784934,chembl,8.84537982941,19.1753482819
696,CHEMBL1784935,CHEMBL1784935,chembl,8.80499362946,18.9390029907
697,CHEMBL1784938,CHEMBL1784938,chembl,8.86315441132,13.2822961807
698,CHEMBL1784939,CHEMBL1784939,chembl,8.66395950317,13.4865980148
699,CHEMBL178650,CHEMBL178650,chembl,43.2355308533,-19.4536132812
700,CHEMBL178680,CHEMBL178680,chembl,6.32465648651,37.4441604614
701,CHEMBL178700,CHEMBL178700,chembl,43.1708908081,-19.4440841675
702,CHEMBL1788190,CHEMBL1788190,chembl,-14.2266254425,-81.1286239624
703,CHEMBL1788192,CHEMBL1788192,chembl,-13.863617897,-81.324005127
704,CHEMBL1788324,CHEMBL1788324,chembl,-13.475479126,-77.993019104
705,CHEMBL179371,CHEMBL179371,chembl,41.4270515442,-16.7895946503
706,CHEMBL179648,CHEMBL179648,chembl,44.643119812,-19.867898941
707,CHEMBL180010,CHEMBL180010,chembl,-8.63613986969,20.5065593719
708,CHEMBL180182,CHEMBL180182,chembl,51.8321342468,-17.1525268555
709,CHEMBL180405,CHEMBL180405,chembl,51.7709121704,-8.28037643433
710,CHEMBL180445,CHEMBL180445,chembl,52.4314079285,-9.10644817352
711,CHEMBL180557,CHEMBL180557,chembl,60.0609855652,-11.9139862061
712,CHEMBL1806814,CHEMBL1806814,chembl,42.8032035828,-47.5659408569
713,CHEMBL1806864,CHEMBL1806864,chembl,42.6577758789,-47.4897537231
714,CHEMBL1806866,CHEMBL1806866,chembl,17.6321640015,-36.3125457764
715,CHEMBL1806868,CHEMBL1806868,chembl,43.52085495,-47.1736946106
716,CHEMBL1806871,CHEMBL1806871,chembl,43.331413269,-47.8448410034
717,CHEMBL1806874,CHEMBL1806874,chembl,40.9595298767,-49.4967536926
718,CHEMBL1806875,CHEMBL1806875,chembl,8.48280334473,39.3793869019
719,CHEMBL1806876,CHEMBL1806876,chembl,40.6008758545,-49.7929801941
720,CHEMBL180700,CHEMBL180700,chembl,-58.7856483459,-7.70760154724
721,CHEMBL180874,CHEMBL180874,chembl,11.730506897,26.6432762146
722,CHEMBL181066,CHEMBL181066,chembl,-25.7522163391,32.1758460999
723,CHEMBL181186,CHEMBL181186,chembl,52.5597000122,-9.06928920746
724,CHEMBL181373,CHEMBL181373,chembl,8.25467777252,57.778339386
725,CHEMBL181506,CHEMBL181506,chembl,-37.6686477661,-7.67239332199
726,CHEMBL181898,CHEMBL181898,chembl,31.9279174805,20.8172206879
727,CHEMBL182150,CHEMBL182150,chembl,-29.9841823578,40.4992408752
728,CHEMBL182379,CHEMBL182379,chembl,-8.43313407898,37.1038208008
729,CHEMBL182652,CHEMBL182652,chembl,-10.2023630142,16.6813850403
730,CHEMBL183034,CHEMBL183034,chembl,56.1481781006,-8.86921691895
731,CHEMBL183332,CHEMBL183332,chembl,52.3692016602,-9.73845291138
732,CHEMBL183460,CHEMBL183460,chembl,60.5397529602,-13.035695076
733,CHEMBL183460,CHEMBL183460,chembl,60.6071395874,-13.0795545578
734,CHEMBL183551,CHEMBL183551,chembl,52.7369689941,-9.8321056366
735,CHEMBL1836857,CHEMBL1836857,chembl,6.30743312836,54.8954925537
736,CHEMBL183776,CHEMBL183776,chembl,25.7058792114,38.7892684937
737,CHEMBL183871,CHEMBL183871,chembl,-8.20534229279,14.4980726242
738,CHEMBL183901,CHEMBL183901,chembl,51.5571022034,-11.8457918167
739,CHEMBL183921,CHEMBL183921,chembl,-59.1651916504,-6.24392795563
740,CHEMBL183921,CHEMBL183921,chembl,-59.4549598694,-5.88691282272
741,CHEMBL183921,CHEMBL183921,chembl,-59.6867980957,-6.1709189415
742,CHEMBL183921,CHEMBL183921,chembl,-59.5529251099,-6.36075639725
743,CHEMBL183921,CHEMBL183921,chembl,-59.1450500488,-5.98993635178
744,CHEMBL184770,CHEMBL184770,chembl,25.7717552185,38.7909584045
745,CHEMBL184993,CHEMBL184993,chembl,-7.94205236435,14.3982992172
746,CHEMBL1852341,CHEMBL1852341,chembl,-15.2072248459,17.2941627502
747,CHEMBL1852516,CHEMBL1852516,chembl,-12.2205495834,15.5790348053
748,CHEMBL18710,CHEMBL18710,chembl,-29.3392314911,-36.468788147
749,CHEMBL18840,CHEMBL18840,chembl,16.5457229614,-45.7719421387
750,CHEMBL18840,CHEMBL18840,chembl,16.6080646515,-45.8039093018
751,CHEMBL18840,CHEMBL18840,chembl,16.6128635406,-45.7802085876
752,CHEMBL18928,CHEMBL18928,chembl,4.63972330093,-47.7292938232
753,CHEMBL1908879,CHEMBL1908879,chembl,-4.67496776581,27.3196239471
754,CHEMBL1908985,CHEMBL1908985,chembl,7.85653686523,23.2106666565
755,CHEMBL1910138,CHEMBL1910138,chembl,78.0719909668,46.7878227234
756,CHEMBL1910138,CHEMBL1910138,chembl,78.0744400024,46.7868537903
757,CHEMBL1910139,CHEMBL1910139,chembl,75.0251235962,42.2521896362
758,CHEMBL1910139,CHEMBL1910139,chembl,75.0298995972,42.2496185303
759,CHEMBL1910139,CHEMBL1910139,chembl,75.0264358521,42.2466201782
760,CHEMBL1910140,CHEMBL1910140,chembl,75.6261367798,47.9827804565
761,CHEMBL1910140,CHEMBL1910140,chembl,75.670211792,48.1773452759
762,CHEMBL1910140,CHEMBL1910140,chembl,75.5893707275,48.0488891602
763,CHEMBL1910141,CHEMBL1910141,chembl,76.8207092285,47.888256073
764,CHEMBL1910141,CHEMBL1910141,chembl,76.7266311646,47.6372146606
765,CHEMBL1910141,CHEMBL1910141,chembl,76.754776001,47.6408004761
766,CHEMBL1910142,CHEMBL1910142,chembl,77.6739578247,45.8596916199
767,CHEMBL1910142,CHEMBL1910142,chembl,77.6724700928,45.866065979
768,CHEMBL1910143,CHEMBL1910143,chembl,74.7080001831,43.1485443115
769,CHEMBL1910143,CHEMBL1910143,chembl,74.7261962891,43.145980835
770,CHEMBL1910144,CHEMBL1910144,chembl,75.2628173828,46.7131538391
771,CHEMBL1910144,CHEMBL1910144,chembl,75.2820892334,46.6428146362
772,CHEMBL1910145,CHEMBL1910145,chembl,76.2944030762,46.3536872864
773,CHEMBL1910145,CHEMBL1910145,chembl,76.2864379883,46.3190040588
774,CHEMBL19114,CHEMBL19114,chembl,-29.351984024,-36.4290924072
775,CHEMBL191605,CHEMBL191605,chembl,48.9812011719,-21.3600025177
776,CHEMBL1916744,CHEMBL1916744,chembl,13.481174469,13.7358961105
777,CHEMBL1916745,CHEMBL1916745,chembl,13.2494049072,14.0655994415
778,CHEMBL191971,CHEMBL191971,chembl,25.7521419525,10.2950391769
779,CHEMBL191971,CHEMBL191971,chembl,25.0633335114,10.4572477341
780,CHEMBL192020,CHEMBL192020,chembl,65.4219207764,59.5843582153
781,CHEMBL192092,CHEMBL192092,chembl,66.5413665771,57.6704139709
782,CHEMBL192099,CHEMBL192099,chembl,28.2348136902,61.0935173035
783,CHEMBL19215,CHEMBL19215,chembl,-1.41662704945,-102.798286438
784,CHEMBL19215,CHEMBL19215,chembl,-1.43626952171,-102.792411804
785,CHEMBL19215,CHEMBL19215,chembl,-1.46046626568,-102.798049927
786,CHEMBL192176,CHEMBL192176,chembl,50.0168190002,-22.844745636
787,CHEMBL193206,CHEMBL193206,chembl,68.5693283081,57.7085342407
788,CHEMBL193206,CHEMBL193206,chembl,68.6656417847,57.6244049072
789,CHEMBL193206,CHEMBL193206,chembl,68.2824554443,57.4821815491
790,CHEMBL1940411,CHEMBL1940411,chembl,5.29649400711,52.1380882263
791,CHEMBL1940412,CHEMBL1940412,chembl,-24.5073738098,33.1673698425
792,CHEMBL1940414,CHEMBL1940414,chembl,-24.7866687775,34.7409095764
793,CHEMBL1940415,CHEMBL1940415,chembl,16.0349407196,55.7146339417
794,CHEMBL1940416,CHEMBL1940416,chembl,15.5173749924,56.3335075378
795,CHEMBL1940417,CHEMBL1940417,chembl,16.0793476105,55.7840652466
796,CHEMBL1940418,CHEMBL1940418,chembl,-20.2870788574,52.4098205566
797,CHEMBL1940419,CHEMBL1940419,chembl,-19.4513015747,52.0117340088
798,CHEMBL1940420,CHEMBL1940420,chembl,-20.2436103821,52.3329353333
799,CHEMBL1945686,CHEMBL1945686,chembl,-23.4193534851,61.7179222107
800,CHEMBL1946126,CHEMBL1946126,chembl,4.57654666901,52.6731300354
801,CHEMBL1946253,CHEMBL1946253,chembl,4.72312688828,52.4515342712
802,CHEMBL194647,CHEMBL194647,chembl,-15.5875406265,-0.820698559284
803,CHEMBL194701,CHEMBL194701,chembl,-13.5176382065,0.419549703598
804,CHEMBL194727,CHEMBL194727,chembl,-3.53661322594,23.597070694
805,CHEMBL194755,CHEMBL194755,chembl,15.564535141,21.4194908142
806,CHEMBL194809,CHEMBL194809,chembl,-12.8380308151,0.213229864836
807,CHEMBL195114,CHEMBL195114,chembl,43.0865287781,3.40719938278
808,CHEMBL195425,CHEMBL195425,chembl,68.3680801392,57.2861671448
809,CHEMBL195432,CHEMBL195432,chembl,22.778339386,12.1840839386
810,CHEMBL1956195,CHEMBL1956195,chembl,34.0068206787,-22.4833068848
811,CHEMBL1956197,CHEMBL1956197,chembl,34.8373756409,-22.2996273041
812,CHEMBL195927,CHEMBL195927,chembl,21.1365280151,12.055814743
813,CHEMBL196140,CHEMBL196140,chembl,-14.2343273163,-0.667507052422
814,CHEMBL1962753,CHEMBL1962753,chembl,-42.5379829407,-22.2904949188
815,CHEMBL1962754,CHEMBL1962754,chembl,-46.619140625,-22.2704563141
816,CHEMBL1962755,CHEMBL1962755,chembl,-46.8020248413,-21.449420929
817,CHEMBL1962756,CHEMBL1962756,chembl,-44.2559394836,-36.1381568909
818,CHEMBL1962757,CHEMBL1962757,chembl,12.1996107101,-3.71041274071
819,CHEMBL1962769,CHEMBL1962769,chembl,-42.8807792664,-22.0930995941
820,CHEMBL1962770,CHEMBL1962770,chembl,12.2257661819,-3.72981405258
821,CHEMBL1962870,CHEMBL1962870,chembl,-42.3850746155,-21.6487693787
822,CHEMBL1962871,CHEMBL1962871,chembl,-47.0040473938,-22.1730117798
823,CHEMBL1962872,CHEMBL1962872,chembl,-44.2383499146,-36.242389679
824,CHEMBL1962965,CHEMBL1962965,chembl,-44.245059967,-36.2535209656
825,CHEMBL1963046,CHEMBL1963046,chembl,-58.6627159119,-35.2862358093
826,CHEMBL196514,CHEMBL196514,chembl,-3.1667470932,-33.4050369263
827,CHEMBL196744,CHEMBL196744,chembl,-10.7611732483,22.635137558
828,CHEMBL196817,CHEMBL196817,chembl,-46.5054244995,-29.0853996277
829,CHEMBL196862,CHEMBL196862,chembl,10.5241708755,96.2702102661
830,CHEMBL196907,CHEMBL196907,chembl,14.6712646484,93.7180175781
831,CHEMBL196914,CHEMBL196914,chembl,13.2879600525,93.3278503418
832,CHEMBL196958,CHEMBL196958,chembl,10.9937782288,94.123260498
833,CHEMBL196962,CHEMBL196962,chembl,12.6448955536,92.9438018799
834,CHEMBL197007,CHEMBL197007,chembl,13.138999939,95.0918655396
835,CHEMBL197011,CHEMBL197011,chembl,11.7526655197,93.3406143188
836,CHEMBL197064,CHEMBL197064,chembl,12.2518196106,93.865814209
837,CHEMBL197078,CHEMBL197078,chembl,12.2849826813,95.3819656372
838,CHEMBL197162,CHEMBL197162,chembl,-6.37750673294,28.0948295593
839,CHEMBL197169,CHEMBL197169,chembl,-12.8519563675,-0.99518185854
840,CHEMBL197195,CHEMBL197195,chembl,-5.60824728012,30.2101211548
841,CHEMBL197214,CHEMBL197214,chembl,-5.48002481461,30.3367290497
842,CHEMBL197240,CHEMBL197240,chembl,14.0997781754,95.4479217529
843,CHEMBL197338,CHEMBL197338,chembl,11.8898620605,92.2823486328
844,CHEMBL197344,CHEMBL197344,chembl,11.5566110611,97.2747268677
845,CHEMBL197442,CHEMBL197442,chembl,-46.5497016907,-29.0872497559
846,CHEMBL197445,CHEMBL197445,chembl,13.3753614426,91.9505615234
847,CHEMBL197947,CHEMBL197947,chembl,-16.5743141174,-2.19715118408
848,CHEMBL198045,CHEMBL198045,chembl,-33.2042427063,-28.7695484161
849,CHEMBL198072,CHEMBL198072,chembl,-60.5299911499,-0.357689917088
850,CHEMBL198431,CHEMBL198431,chembl,-44.9070205688,-27.9291610718
851,CHEMBL198462,CHEMBL198462,chembl,12.6769418716,92.3735122681
852,CHEMBL198463,CHEMBL198463,chembl,14.9218301773,95.5285873413
853,CHEMBL198463,CHEMBL198463,chembl,14.8987436295,95.5259857178
854,CHEMBL198488,CHEMBL198488,chembl,-15.5248661041,-2.7446808815
855,CHEMBL198696,CHEMBL198696,chembl,11.858581543,96.0031433105
856,CHEMBL198792,CHEMBL198792,chembl,10.4652643204,94.8811035156
857,CHEMBL198836,CHEMBL198836,chembl,13.1433725357,95.0740966797
858,CHEMBL198860,CHEMBL198860,chembl,-43.4041099548,-28.4507369995
859,CHEMBL198975,CHEMBL198975,chembl,-14.1823120117,-1.47195661068
860,CHEMBL198993,CHEMBL198993,chembl,-6.02473640442,27.8104114532
861,CHEMBL198999,CHEMBL198999,chembl,11.9020299911,94.5065536499
862,CHEMBL199049,CHEMBL199049,chembl,12.1815576553,94.0436477661
863,CHEMBL199080,CHEMBL199080,chembl,-45.5542221069,-29.9981098175
864,CHEMBL199088,CHEMBL199088,chembl,-14.3037061691,0.0545800253749
865,CHEMBL199144,CHEMBL199144,chembl,-16.6752510071,-2.99113440514
866,CHEMBL199175,CHEMBL199175,chembl,-13.7756757736,1.18934166431
867,CHEMBL199269,CHEMBL199269,chembl,13.6694698334,96.8406448364
868,CHEMBL199443,CHEMBL199443,chembl,13.2793931961,95.8077468872
869,CHEMBL200136,CHEMBL200136,chembl,-46.2241897583,-28.0309829712
870,CHEMBL200315,CHEMBL200315,chembl,11.4027671814,95.1351089478
871,CHEMBL200366,CHEMBL200366,chembl,-45.1778068542,-29.6194953918
872,CHEMBL200446,CHEMBL200446,chembl,-43.2155570984,-28.3143787384
873,CHEMBL200580,CHEMBL200580,chembl,-45.1448554993,-28.6133098602
874,CHEMBL200839,CHEMBL200839,chembl,-44.0192260742,-27.7769813538
875,CHEMBL200950,CHEMBL200950,chembl,13.3187961578,94.1727218628
876,CHEMBL200951,CHEMBL200951,chembl,15.7264862061,95.057434082
877,CHEMBL2022272,CHEMBL2022272,chembl,3.56477332115,54.8489494324
878,CHEMBL2029916,CHEMBL2029916,chembl,42.6402626038,13.452126503
879,CHEMBL2029923,CHEMBL2029923,chembl,43.2726631165,15.1594419479
880,CHEMBL2029924,CHEMBL2029924,chembl,42.617805481,13.402551651
881,CHEMBL2029925,CHEMBL2029925,chembl,43.8474807739,14.8459444046
882,CHEMBL2029926,CHEMBL2029926,chembl,43.6364440918,14.9909505844
883,CHEMBL2029927,CHEMBL2029927,chembl,47.7232818604,12.2315263748
884,CHEMBL2029928,CHEMBL2029928,chembl,47.204246521,12.2055425644
885,CHEMBL2029929,CHEMBL2029929,chembl,47.0645027161,13.0467290878
886,CHEMBL2029930,CHEMBL2029930,chembl,47.1332359314,12.7471904755
887,CHEMBL2029931,CHEMBL2029931,chembl,16.6168556213,27.1988582611
888,CHEMBL203067,CHEMBL203067,chembl,-12.6054058075,-36.2079544067
889,CHEMBL203121,CHEMBL203121,chembl,-11.2149000168,-33.1319618225
890,CHEMBL203128,CHEMBL203128,chembl,-11.2394218445,-33.1979751587
891,CHEMBL203282,CHEMBL203282,chembl,-14.0528354645,-36.2367362976
892,CHEMBL203687,CHEMBL203687,chembl,-11.002322197,-33.0199508667
893,CHEMBL2037431,CHEMBL2037431,chembl,9.45361042023,52.9848365784
894,CHEMBL2037518,CHEMBL2037518,chembl,13.182849884,50.0301704407
895,CHEMBL2037519,CHEMBL2037519,chembl,14.8070344925,52.0366706848
896,CHEMBL2037521,CHEMBL2037521,chembl,12.9029989243,54.4237213135
897,CHEMBL2037522,CHEMBL2037522,chembl,10.9212627411,53.8205184937
898,CHEMBL2037528,CHEMBL2037528,chembl,14.3373537064,50.2815513611
899,CHEMBL2037529,CHEMBL2037529,chembl,15.1219158173,52.147567749
900,CHEMBL2037530,CHEMBL2037530,chembl,14.245716095,50.2799224854
901,CHEMBL2037531,CHEMBL2037531,chembl,13.2027635574,50.0806655884
902,CHEMBL204331,CHEMBL204331,chembl,-14.1709547043,-38.0302886963
903,CHEMBL2051769,CHEMBL2051769,chembl,-6.88126564026,-100.173355103
904,CHEMBL205550,CHEMBL205550,chembl,17.9002876282,21.7318172455
905,CHEMBL206130,CHEMBL206130,chembl,-14.3497228622,-34.0195884705
906,CHEMBL206644,CHEMBL206644,chembl,-13.5618867874,-36.4769668579
907,CHEMBL2068762,CHEMBL2068762,chembl,0.180381342769,81.5218048096
908,CHEMBL207087,CHEMBL207087,chembl,48.1462936401,49.5709457397
909,CHEMBL207220,CHEMBL207220,chembl,23.2841701508,18.1709423065
910,CHEMBL207438,CHEMBL207438,chembl,50.2058486938,44.1839637756
911,CHEMBL207478,CHEMBL207478,chembl,23.4555587769,18.6799621582
912,CHEMBL207493,CHEMBL207493,chembl,50.7344856262,44.8019866943
913,CHEMBL207553,CHEMBL207553,chembl,18.0493984222,21.7930183411
914,CHEMBL207799,CHEMBL207799,chembl,47.5447807312,45.6044273376
915,CHEMBL2079256,CHEMBL2079256,chembl,13.3055849075,14.1549739838
916,CHEMBL208735,CHEMBL208735,chembl,47.74792099,41.7335891724
917,CHEMBL208773,CHEMBL208773,chembl,-29.1989479065,-71.326713562
918,CHEMBL208773,CHEMBL208773,chembl,-29.2687721252,-71.362739563
919,CHEMBL208773,CHEMBL208773,chembl,-29.342546463,-71.4338226318
920,CHEMBL208905,CHEMBL208905,chembl,51.0352478027,47.1047286987
921,CHEMBL2089155,CHEMBL2089155,chembl,32.0016136169,-19.1428833008
922,CHEMBL2089156,CHEMBL2089156,chembl,32.0041160583,-19.1324157715
923,CHEMBL209007,CHEMBL209007,chembl,47.7520713806,46.5632705688
924,CHEMBL209060,CHEMBL209060,chembl,47.5520095825,46.7315940857
925,CHEMBL209176,CHEMBL209176,chembl,16.7637271881,21.4990730286
926,CHEMBL209262,CHEMBL209262,chembl,-35.4383811951,-59.8438720703
927,CHEMBL209324,CHEMBL209324,chembl,15.9854106903,21.7371959686
928,CHEMBL209459,CHEMBL209459,chembl,20.0357017517,18.2644176483
929,CHEMBL209784,CHEMBL209784,chembl,-39.7687110901,-65.2648086548
930,CHEMBL209784,CHEMBL209784,chembl,-39.775718689,-65.2651596069
931,CHEMBL209802,CHEMBL209802,chembl,-27.9390068054,-72.1057815552
932,CHEMBL209802,CHEMBL209802,chembl,-27.9383049011,-72.1057052612
933,CHEMBL209821,CHEMBL209821,chembl,22.2866001129,18.2883872986
934,CHEMBL209876,CHEMBL209876,chembl,-12.6174488068,28.8780384064
935,CHEMBL209985,CHEMBL209985,chembl,22.9064311981,19.7625484467
936,CHEMBL210107,CHEMBL210107,chembl,51.0475120544,47.1307296753
937,CHEMBL210157,CHEMBL210157,chembl,49.1832466125,45.908203125
938,CHEMBL210296,CHEMBL210296,chembl,51.0279998779,47.0919342041
939,CHEMBL210348,CHEMBL210348,chembl,-37.7852210999,-65.5594711304
940,CHEMBL210348,CHEMBL210348,chembl,-37.7744979858,-65.5668716431
941,CHEMBL2104993,CHEMBL2104993,chembl,24.1481819153,-2.32487893105
942,CHEMBL2104993,CHEMBL2104993,chembl,24.1224250793,-2.32081270218
943,CHEMBL210537,CHEMBL210537,chembl,19.7819137573,19.6298294067
944,CHEMBL210567,CHEMBL210567,chembl,-12.4296121597,28.9341621399
945,CHEMBL210567,CHEMBL210567,chembl,-12.4250907898,28.9195079803
946,CHEMBL210578,CHEMBL210578,chembl,4.35956430435,-8.62368583679
947,CHEMBL210656,CHEMBL210656,chembl,-35.218132019,-59.9628677368
948,CHEMBL210795,CHEMBL210795,chembl,20.0569152832,19.7807025909
949,CHEMBL210874,CHEMBL210874,chembl,20.8586769104,20.3002815247
950,CHEMBL210978,CHEMBL210978,chembl,-27.5543556213,-72.1706314087
951,CHEMBL211012,CHEMBL211012,chembl,23.2443962097,17.8539142609
952,CHEMBL2111058,CHEMBL2111058,chembl,17.420381546,58.1739273071
953,CHEMBL211215,CHEMBL211215,chembl,-27.5535411835,-73.2219238281
954,CHEMBL211231,CHEMBL211231,chembl,50.7314186096,44.7956008911
955,CHEMBL2112350,CHEMBL2112350,chembl,-92.0673751831,-5.42252397537
956,CHEMBL2112352,CHEMBL2112352,chembl,-92.7908401489,-7.19983625412
957,CHEMBL2112353,CHEMBL2112353,chembl,-92.0686187744,-5.42973947525
958,CHEMBL2112354,CHEMBL2112354,chembl,-92.3112411499,-7.14067602158
959,CHEMBL2112355,CHEMBL2112355,chembl,-92.6585388184,-2.99877762794
960,CHEMBL2112356,CHEMBL2112356,chembl,-92.7372131348,-2.99972558022
961,CHEMBL2112357,CHEMBL2112357,chembl,-94.2476348877,-4.55937385559
962,CHEMBL2112358,CHEMBL2112358,chembl,-93.9739379883,-3.94001555443
963,CHEMBL2112644,CHEMBL2112644,chembl,-22.5169906616,-31.159488678
964,CHEMBL2112645,CHEMBL2112645,chembl,-22.5556697845,-30.0303020477
965,CHEMBL2112660,CHEMBL2112660,chembl,24.583234787,-29.8372592926
966,CHEMBL2112662,CHEMBL2112662,chembl,21.5365409851,-25.6849308014
967,CHEMBL2112711,CHEMBL2112711,chembl,-49.5342941284,-35.4837608337
968,CHEMBL2112711,CHEMBL2112711,chembl,-49.5341758728,-35.4839859009
969,CHEMBL2112713,CHEMBL2112713,chembl,-49.6361274719,-35.1803970337
970,CHEMBL2112713,CHEMBL2112713,chembl,-49.6350212097,-35.1916122437
971,CHEMBL2112774,CHEMBL2112774,chembl,-36.4731254578,8.17443847656
972,CHEMBL2112778,CHEMBL2112778,chembl,-22.1776275635,52.1448364258
973,CHEMBL2112779,CHEMBL2112779,chembl,13.9622192383,26.7442741394
974,CHEMBL2112882,CHEMBL2112882,chembl,6.66223955154,-30.4087276459
975,CHEMBL2113021,CHEMBL2113021,chembl,51.9787445068,-9.96980571747
976,CHEMBL2113030,CHEMBL2113030,chembl,-12.5605335236,-18.751953125
977,CHEMBL211332,CHEMBL211332,chembl,45.9164848328,41.3749427795
978,CHEMBL211363,CHEMBL211363,chembl,-26.4183235168,-68.3280181885
979,CHEMBL211363,CHEMBL211363,chembl,-26.4178161621,-68.345916748
980,CHEMBL211363,CHEMBL211363,chembl,-26.4192371368,-68.2969436646
981,CHEMBL211393,CHEMBL211393,chembl,-27.895740509,-73.5718536377
982,CHEMBL211393,CHEMBL211393,chembl,-27.7879981995,-73.3396835327
983,CHEMBL211480,CHEMBL211480,chembl,-35.7934837341,-59.9789581299
984,CHEMBL212309,CHEMBL212309,chembl,48.4425506592,41.5093154907
985,CHEMBL21343,CHEMBL21343,chembl,6.87966823578,-32.8141021729
986,CHEMBL213639,CHEMBL213639,chembl,-38.671497345,-65.2983703613
987,CHEMBL213639,CHEMBL213639,chembl,-38.6732368469,-65.2982788086
988,CHEMBL213652,CHEMBL213652,chembl,-40.2802810669,-65.4582977295
989,CHEMBL213673,CHEMBL213673,chembl,-41.4013061523,-68.9854812622
990,CHEMBL213673,CHEMBL213673,chembl,-41.4158706665,-68.9884262085
991,CHEMBL214009,CHEMBL214009,chembl,-28.7741222382,-73.2120056152
992,CHEMBL2159461,CHEMBL2159461,chembl,-17.7996234894,25.4600524902
993,CHEMBL2159467,CHEMBL2159467,chembl,3.69864559174,9.11297798157
994,CHEMBL2159468,CHEMBL2159468,chembl,3.67832612991,8.12628269196
995,CHEMBL2159469,CHEMBL2159469,chembl,5.33268880844,8.44754695892
996,CHEMBL2159470,CHEMBL2159470,chembl,3.12594056129,0.243894159794
997,CHEMBL2159471,CHEMBL2159471,chembl,3.26016354561,0.495931208134
998,CHEMBL2159472,CHEMBL2159472,chembl,3.27915525436,0.298015654087
999,CHEMBL2159474,CHEMBL2159474,chembl,5.50339269638,0.594433009624
1000,CHEMBL2159476,CHEMBL2159476,chembl,5.55687046051,0.688236355782
1001,CHEMBL2159477,CHEMBL2159477,chembl,1.4152097702,0.841025590897
1002,CHEMBL2159478,CHEMBL2159478,chembl,0.360542953014,2.34134531021
1003,CHEMBL2159479,CHEMBL2159479,chembl,-0.286121338606,1.95437681675
1004,CHEMBL2159480,CHEMBL2159480,chembl,-0.374253243208,1.82742452621
1005,CHEMBL2159481,CHEMBL2159481,chembl,-0.547693967819,3.46336317062
1006,CHEMBL2159483,CHEMBL2159483,chembl,-1.32642865181,3.14479255676
1007,CHEMBL2159484,CHEMBL2159484,chembl,-1.66574287415,2.96399211884
1008,CHEMBL2159485,CHEMBL2159485,chembl,1.3061851263,1.31132531166
1009,CHEMBL2159486,CHEMBL2159486,chembl,0.999866366386,2.38276219368
1010,CHEMBL2159487,CHEMBL2159487,chembl,7.05618619919,1.42682480812
1011,CHEMBL2159488,CHEMBL2159488,chembl,7.0629825592,1.70488476753
1012,CHEMBL2159489,CHEMBL2159489,chembl,8.28943729401,4.55749464035
1013,CHEMBL2159490,CHEMBL2159490,chembl,6.88937807083,1.50048470497
1014,CHEMBL2159492,CHEMBL2159492,chembl,6.11074542999,4.69974136353
1015,CHEMBL2164330,CHEMBL2164330,chembl,19.3179206848,1.03082430363
1016,CHEMBL2164331,CHEMBL2164331,chembl,18.980796814,1.59494662285
1017,CHEMBL2164333,CHEMBL2164333,chembl,18.4638671875,1.084882617
1018,CHEMBL2164339,CHEMBL2164339,chembl,18.2102355957,0.89895182848
1019,CHEMBL2164341,CHEMBL2164341,chembl,19.9358673096,0.863006353378
1020,CHEMBL2164345,CHEMBL2164345,chembl,-9.77727031708,-13.3932952881
1021,CHEMBL2164346,CHEMBL2164346,chembl,-10.703546524,-12.5909090042
1022,CHEMBL2164347,CHEMBL2164347,chembl,66.4477996826,52.8937911987
1023,CHEMBL2164348,CHEMBL2164348,chembl,66.4297714233,52.5760650635
1024,CHEMBL2164349,CHEMBL2164349,chembl,3.96442222595,20.1491699219
1025,CHEMBL2164350,CHEMBL2164350,chembl,61.5555534363,46.2387619019
1026,CHEMBL2164350,CHEMBL2164350,chembl,61.2886886597,47.6785621643
1027,CHEMBL2164351,CHEMBL2164351,chembl,66.0834503174,52.9734039307
1028,CHEMBL2164352,CHEMBL2164352,chembl,66.0271682739,52.6450424194
1029,CHEMBL2164353,CHEMBL2164353,chembl,63.3814125061,52.5739555359
1030,CHEMBL2164354,CHEMBL2164354,chembl,61.985458374,40.9150772095
1031,CHEMBL2164354,CHEMBL2164354,chembl,62.0375709534,40.9202041626
1032,CHEMBL2164355,CHEMBL2164355,chembl,-9.71413898468,-13.4229869843
1033,CHEMBL2165126,CHEMBL2165126,chembl,-22.1370925903,18.6658535004
1034,CHEMBL2165137,CHEMBL2165137,chembl,12.2575235367,49.8427696228
1035,CHEMBL217964,CHEMBL217964,chembl,-4.64365768433,27.1555461884
1036,CHEMBL218166,CHEMBL218166,chembl,17.3172550201,-15.5483560562
1037,CHEMBL220808,CHEMBL220808,chembl,14.5230531693,-18.1246643066
1038,CHEMBL221692,CHEMBL221692,chembl,14.7758665085,-17.2699375153
1039,CHEMBL2219979,CHEMBL2219979,chembl,26.4032096863,-3.47411990166
1040,CHEMBL2219980,CHEMBL2219980,chembl,25.5263385773,-0.378905147314
