,,extra_tooltip,which,x,y
341,CHEMBL1258763,CHEMBL1258763,chembl,-0.608004570007,53.8220863342
342,CHEMBL1258879,CHEMBL1258879,chembl,1.99010586739,56.3746986389
343,CHEMBL1258879,CHEMBL1258879,chembl,1.98811745644,56.372428894
344,CHEMBL1258880,CHEMBL1258880,chembl,0.567451894283,55.0333442688
345,CHEMBL1258881,CHEMBL1258881,chembl,-1.42790663242,54.6525115967
346,CHEMBL1258882,CHEMBL1258882,chembl,3.10919737816,51.8213653564
347,CHEMBL125902,CHEMBL125902,chembl,2.60218501091,-44.2818336487
348,CHEMBL125989,CHEMBL125989,chembl,-3.75185608864,39.1413192749
349,CHEMBL126253,CHEMBL126253,chembl,1.91681230068,-41.6722755432
350,CHEMBL126396,CHEMBL126396,chembl,46.7030448914,-64.3860015869
351,CHEMBL126407,CHEMBL126407,chembl,2.05995464325,-47.7704277039
352,CHEMBL126424,CHEMBL126424,chembl,-0.532624959946,-40.2316093445
353,CHEMBL126484,CHEMBL126484,chembl,0.788776636124,-43.230594635
354,CHEMBL126536,CHEMBL126536,chembl,0.0481967478991,-40.9012756348
355,CHEMBL1269289,CHEMBL1269289,chembl,-16.4400444031,19.2562561035
356,CHEMBL1271151,CHEMBL1271151,chembl,-18.6964683533,18.6809272766
357,CHEMBL12713,CHEMBL12713,chembl,24.6852779388,25.5428676605
358,CHEMBL127171,CHEMBL127171,chembl,0.307275593281,-43.9310951233
359,CHEMBL1276140,CHEMBL1276140,chembl,18.0188312531,-7.45228052139
360,CHEMBL1276218,CHEMBL1276218,chembl,16.4939594269,-10.187795639
361,CHEMBL1276220,CHEMBL1276220,chembl,18.2110843658,-7.16100263596
362,CHEMBL1276832,CHEMBL1276832,chembl,-70.1783447266,-11.0936794281
363,CHEMBL1276833,CHEMBL1276833,chembl,-70.2789611816,-10.6255779266
364,CHEMBL1276834,CHEMBL1276834,chembl,-64.941947937,-6.29755783081
365,CHEMBL1276835,CHEMBL1276835,chembl,-65.2215270996,-6.92685651779
366,CHEMBL1276919,CHEMBL1276919,chembl,-71.0853042603,-11.3911895752
367,CHEMBL1276920,CHEMBL1276920,chembl,-71.5167617798,-10.2750797272
368,CHEMBL1276921,CHEMBL1276921,chembl,-65.2038116455,-8.45077133179
369,CHEMBL1276922,CHEMBL1276922,chembl,-67.7968215942,-10.0542039871
370,CHEMBL1277005,CHEMBL1277005,chembl,-70.6875457764,-9.93024921417
371,CHEMBL1277006,CHEMBL1277006,chembl,-63.0025253296,-6.89893198013
372,CHEMBL1277007,CHEMBL1277007,chembl,-66.5657806396,-6.30377006531
373,CHEMBL1277098,CHEMBL1277098,chembl,-70.6253738403,-10.2327823639
374,CHEMBL1277099,CHEMBL1277099,chembl,-69.4406509399,-11.717212677
375,CHEMBL1277100,CHEMBL1277100,chembl,-66.9708709717,-5.08922195435
376,CHEMBL1277101,CHEMBL1277101,chembl,-66.7370147705,-4.91689300537
377,CHEMBL1277186,CHEMBL1277186,chembl,-70.0886535645,-12.7871084213
378,CHEMBL1277187,CHEMBL1277187,chembl,-69.9040908813,-12.8114004135
379,CHEMBL1277188,CHEMBL1277188,chembl,-66.3378372192,-4.46056032181
380,CHEMBL1277189,CHEMBL1277189,chembl,-66.4599914551,-4.65241956711
381,CHEMBL1277280,CHEMBL1277280,chembl,-67.4755859375,-12.2492733002
382,CHEMBL1277281,CHEMBL1277281,chembl,-66.7935562134,-8.56984806061
383,CHEMBL1277282,CHEMBL1277282,chembl,-65.5727539062,-5.28747749329
384,CHEMBL1277283,CHEMBL1277283,chembl,-66.0358352661,-7.37801837921
385,CHEMBL1277371,CHEMBL1277371,chembl,-67.3076248169,-12.3251399994
386,CHEMBL1277372,CHEMBL1277372,chembl,-67.6524047852,-12.4259576797
387,CHEMBL1277373,CHEMBL1277373,chembl,-66.2856826782,-7.37845802307
388,CHEMBL1277374,CHEMBL1277374,chembl,-63.9703674316,-5.95926141739
389,CHEMBL1277462,CHEMBL1277462,chembl,-67.9598693848,-11.8624992371
390,CHEMBL1277463,CHEMBL1277463,chembl,-69.1920166016,-11.2850437164
391,CHEMBL1277464,CHEMBL1277464,chembl,-64.3111038208,-6.82349061966
392,CHEMBL1277465,CHEMBL1277465,chembl,-65.0247421265,-7.6698474884
393,CHEMBL1277558,CHEMBL1277558,chembl,-68.2920074463,-10.3064689636
394,CHEMBL1277559,CHEMBL1277559,chembl,-65.7453689575,-10.603061676
395,CHEMBL1277560,CHEMBL1277560,chembl,-65.2258071899,-6.93591880798
396,CHEMBL1277651,CHEMBL1277651,chembl,-64.1101150513,-10.9870567322
397,CHEMBL1277652,CHEMBL1277652,chembl,-64.699432373,-11.0465984344
398,CHEMBL1277745,CHEMBL1277745,chembl,-64.094039917,-11.2545719147
399,CHEMBL1277746,CHEMBL1277746,chembl,-64.010848999,-11.7189645767
400,CHEMBL1277832,CHEMBL1277832,chembl,-63.628868103,-10.6194496155
401,CHEMBL1277833,CHEMBL1277833,chembl,-62.9990730286,-11.4023780823
402,CHEMBL1277913,CHEMBL1277913,chembl,-62.9873428345,-11.4050579071
403,CHEMBL1277914,CHEMBL1277914,chembl,-63.1667671204,-10.1837043762
404,CHEMBL1277995,CHEMBL1277995,chembl,-64.8275756836,-11.8532714844
405,CHEMBL1277996,CHEMBL1277996,chembl,-64.430229187,-10.9684495926
406,CHEMBL1278,CHEMBL1278,chembl,28.0538063049,21.9755306244
407,CHEMBL1278087,CHEMBL1278087,chembl,-64.3511199951,-10.2586288452
408,CHEMBL1278088,CHEMBL1278088,chembl,-64.8407669067,-7.18764638901
409,CHEMBL1278088,CHEMBL1278088,chembl,-65.1941833496,-7.36078023911
410,CHEMBL1278088,CHEMBL1278088,chembl,-64.8418197632,-7.20091724396
411,CHEMBL1278174,CHEMBL1278174,chembl,-70.8940658569,-11.2942094803
412,CHEMBL1278175,CHEMBL1278175,chembl,-64.0676879883,-7.91735553741
413,CHEMBL1278176,CHEMBL1278176,chembl,-63.8197288513,-7.95119333267
414,CHEMBL1279,CHEMBL1279,chembl,20.6007919312,-63.692615509
415,CHEMBL1287827,CHEMBL1287827,chembl,39.2276916504,49.4694442749
416,CHEMBL128866,CHEMBL128866,chembl,45.6475791931,-63.8305969238
417,CHEMBL1289047,CHEMBL1289047,chembl,40.7171974182,45.4241676331
418,CHEMBL1289048,CHEMBL1289048,chembl,39.3713684082,48.1438484192
419,CHEMBL1289163,CHEMBL1289163,chembl,39.593837738,47.9667167664
420,CHEMBL1289164,CHEMBL1289164,chembl,40.0815582275,48.1289710999
421,CHEMBL1289276,CHEMBL1289276,chembl,38.1797828674,48.5977668762
422,CHEMBL1289277,CHEMBL1289277,chembl,39.2152519226,49.1756248474
423,CHEMBL1289394,CHEMBL1289394,chembl,38.0318374634,49.6701812744
424,CHEMBL1289509,CHEMBL1289509,chembl,39.214302063,49.1693458557
425,CHEMBL1289510,CHEMBL1289510,chembl,38.0313224792,49.6888580322
426,CHEMBL1289617,CHEMBL1289617,chembl,38.0333061218,49.3897628784
427,CHEMBL1289618,CHEMBL1289618,chembl,40.1827316284,49.8030281067
428,CHEMBL1289721,CHEMBL1289721,chembl,38.6816864014,47.7481994629
429,CHEMBL1290486,CHEMBL1290486,chembl,42.0369262695,43.3308181763
430,CHEMBL1290487,CHEMBL1290487,chembl,43.2436180115,43.9009399414
431,CHEMBL129053,CHEMBL129053,chembl,46.7017669678,-64.3857650757
432,CHEMBL1290596,CHEMBL1290596,chembl,42.0389633179,43.3349266052
433,CHEMBL1290597,CHEMBL1290597,chembl,43.2289428711,43.8917732239
434,CHEMBL1290715,CHEMBL1290715,chembl,40.7317390442,45.4250106812
435,CHEMBL129082,CHEMBL129082,chembl,47.0741195679,-65.3402557373
436,CHEMBL129233,CHEMBL129233,chembl,56.2127189636,-64.4124069214
437,CHEMBL129238,CHEMBL129238,chembl,46.389667511,-65.5823135376
438,CHEMBL129433,CHEMBL129433,chembl,54.2941246033,-66.9465026855
439,CHEMBL129453,CHEMBL129453,chembl,56.2201576233,-64.4127120972
440,CHEMBL129477,CHEMBL129477,chembl,45.5709495544,-68.1745147705
441,CHEMBL129650,CHEMBL129650,chembl,52.3916397095,-70.2551193237
442,CHEMBL129661,CHEMBL129661,chembl,-1.49308121204,-8.05171585083
443,CHEMBL129682,CHEMBL129682,chembl,55.4049224854,-65.3994216919
444,CHEMBL129813,CHEMBL129813,chembl,-30.2704658508,-34.089717865
445,CHEMBL130238,CHEMBL130238,chembl,54.2935028076,-66.9463348389
446,CHEMBL130327,CHEMBL130327,chembl,-19.8577022552,-10.3658504486
447,CHEMBL131370,CHEMBL131370,chembl,46.9750709534,-62.8670272827
448,CHEMBL131495,CHEMBL131495,chembl,-18.9498100281,-13.2219057083
449,CHEMBL132378,CHEMBL132378,chembl,32.5092010498,-33.7327880859
450,CHEMBL132541,CHEMBL132541,chembl,-11.6314754486,11.7230367661
451,CHEMBL132764,CHEMBL132764,chembl,-15.3866815567,12.5894298553
452,CHEMBL132916,CHEMBL132916,chembl,-14.9987611771,11.6188631058
453,CHEMBL132916,CHEMBL132916,chembl,-14.9985580444,11.623090744
454,CHEMBL133207,CHEMBL133207,chembl,-9.19254779816,16.2824077606
455,CHEMBL133335,CHEMBL133335,chembl,9.82155227661,21.7679767609
456,CHEMBL133814,CHEMBL133814,chembl,9.60842418671,21.7641353607
457,CHEMBL133939,CHEMBL133939,chembl,57.0921363831,-26.4453353882
458,CHEMBL134428,CHEMBL134428,chembl,32.5085296631,-33.7378807068
459,CHEMBL134519,CHEMBL134519,chembl,56.3900718689,-21.6167850494
460,CHEMBL134519,CHEMBL134519,chembl,56.4010238647,-21.6199703217
461,CHEMBL134595,CHEMBL134595,chembl,-13.2525272369,16.4696903229
462,CHEMBL134676,CHEMBL134676,chembl,-13.390370369,10.1749200821
463,CHEMBL135023,CHEMBL135023,chembl,-46.8643264771,-10.0093307495
464,CHEMBL135293,CHEMBL135293,chembl,-13.1299190521,18.5277843475
465,CHEMBL135295,CHEMBL135295,chembl,-15.1882247925,11.4778680801
466,CHEMBL135669,CHEMBL135669,chembl,-16.0678157806,17.8165149689
467,CHEMBL135730,CHEMBL135730,chembl,-13.5317420959,16.560546875
468,CHEMBL135878,CHEMBL135878,chembl,-14.7683706284,9.89740848541
469,CHEMBL135887,CHEMBL135887,chembl,-12.9566707611,16.5228805542
470,CHEMBL135890,CHEMBL135890,chembl,9.0574798584,21.4821453094
471,CHEMBL135939,CHEMBL135939,chembl,-10.9100294113,17.5663757324
472,CHEMBL135961,CHEMBL135961,chembl,-13.1632070541,18.5961341858
473,CHEMBL135973,CHEMBL135973,chembl,32.508972168,-33.7367286682
474,CHEMBL135974,CHEMBL135974,chembl,32.5090370178,-33.7498550415
475,CHEMBL13647,CHEMBL13647,chembl,-45.3200416565,11.7117376328
476,CHEMBL13647,CHEMBL13647,chembl,-45.8451576233,11.3061914444
477,CHEMBL13647,CHEMBL13647,chembl,-45.2740898132,11.2259063721
478,CHEMBL13647,CHEMBL13647,chembl,-45.8758850098,11.2906141281
479,CHEMBL13647,CHEMBL13647,chembl,-45.1667556763,11.4633798599
480,CHEMBL13647,CHEMBL13647,chembl,-45.5340805054,11.1044025421
481,CHEMBL13647,CHEMBL13647,chembl,-45.5810050964,11.7166185379
482,CHEMBL136936,CHEMBL136936,chembl,9.33071136475,21.3534030914
483,CHEMBL137485,CHEMBL137485,chembl,57.0863990784,-26.4478225708
484,CHEMBL137591,CHEMBL137591,chembl,-13.6960515976,11.8033676147
485,CHEMBL137781,CHEMBL137781,chembl,-22.9004573822,-36.2101860046
486,CHEMBL138109,CHEMBL138109,chembl,16.9022789001,-21.2095165253
487,CHEMBL13852,CHEMBL13852,chembl,18.9870891571,-10.1737794876
488,CHEMBL138989,CHEMBL138989,chembl,-22.8988227844,-36.2120132446
489,CHEMBL13917,CHEMBL13917,chembl,19.0933628082,-9.96409797668
490,CHEMBL139505,CHEMBL139505,chembl,-47.8992195129,-10.9086751938
491,CHEMBL139505,CHEMBL139505,chembl,-47.9019432068,-10.9085283279
492,CHEMBL140406,CHEMBL140406,chembl,-48.0727233887,-11.9622392654
493,CHEMBL140872,CHEMBL140872,chembl,-32.5901947021,4.51562547684
494,CHEMBL14107,CHEMBL14107,chembl,18.720993042,-9.51671028137
495,CHEMBL141419,CHEMBL141419,chembl,-23.2722530365,18.7975101471
496,CHEMBL142020,CHEMBL142020,chembl,-6.78472900391,34.1569671631
497,CHEMBL142862,CHEMBL142862,chembl,-27.4035606384,-51.8581161499
498,CHEMBL142936,CHEMBL142936,chembl,-19.1234645844,-47.2446899414
499,CHEMBL143202,CHEMBL143202,chembl,-19.0178432465,-47.2390937805
500,CHEMBL143352,CHEMBL143352,chembl,-6.05538702011,34.6724700928
501,CHEMBL14349,CHEMBL14349,chembl,33.020980835,0.348589360714
502,CHEMBL143510,CHEMBL143510,chembl,-26.8235740662,-56.1435699463
503,CHEMBL143512,CHEMBL143512,chembl,-27.071805954,-55.9199752808
504,CHEMBL143767,CHEMBL143767,chembl,-27.0053596497,-55.9132385254
505,CHEMBL143967,CHEMBL143967,chembl,-27.0109596252,-55.987575531
506,CHEMBL144030,CHEMBL144030,chembl,-27.6379756927,-44.1050071716
507,CHEMBL144128,CHEMBL144128,chembl,-27.5796871185,-42.7414016724
508,CHEMBL144397,CHEMBL144397,chembl,-29.1891593933,-42.0236320496
509,CHEMBL146720,CHEMBL146720,chembl,-28.2980079651,-41.6675682068
510,CHEMBL146751,CHEMBL146751,chembl,30.5070705414,-41.1522903442
511,CHEMBL146751,CHEMBL146751,chembl,30.507068634,-41.1522903442
512,CHEMBL146751,CHEMBL146751,chembl,30.507068634,-41.1522903442
513,CHEMBL146942,CHEMBL146942,chembl,72.7825241089,-1.18845009804
514,CHEMBL147477,CHEMBL147477,chembl,29.7770557404,-42.127155304
515,CHEMBL147677,CHEMBL147677,chembl,-29.2234458923,-42.95287323
516,CHEMBL147851,CHEMBL147851,chembl,-27.9507884979,-42.244758606
517,CHEMBL147901,CHEMBL147901,chembl,-28.8940677643,-42.6764526367
518,CHEMBL148022,CHEMBL148022,chembl,-27.5949878693,-44.138759613
519,CHEMBL148314,CHEMBL148314,chembl,-27.6243209839,-44.1110992432
520,CHEMBL14867,CHEMBL14867,chembl,10.7760419846,-38.7446670532
521,CHEMBL148860,CHEMBL148860,chembl,32.0326538086,-43.6581039429
522,CHEMBL148860,CHEMBL148860,chembl,32.0326080322,-43.6582641602
523,CHEMBL148860,CHEMBL148860,chembl,32.0294342041,-43.6589241028
524,CHEMBL149888,CHEMBL149888,chembl,29.6166534424,-43.1260223389
525,CHEMBL151266,CHEMBL151266,chembl,30.4777851105,-42.2386474609
526,CHEMBL151266,CHEMBL151266,chembl,30.4777851105,-42.2386474609
527,CHEMBL151266,CHEMBL151266,chembl,30.4777851105,-42.2386474609
528,CHEMBL151786,CHEMBL151786,chembl,29.8679885864,-41.1936225891
529,CHEMBL153174,CHEMBL153174,chembl,-36.6635437012,31.3351459503
530,CHEMBL153174,CHEMBL153174,chembl,-36.664932251,31.3350543976
531,CHEMBL153174,CHEMBL153174,chembl,-36.6638412476,31.3350296021
532,CHEMBL153174,CHEMBL153174,chembl,-36.6646385193,31.3351020813
533,CHEMBL155615,CHEMBL155615,chembl,-38.5735321045,28.9866390228
534,CHEMBL155615,CHEMBL155615,chembl,-38.5734786987,28.9866924286
535,CHEMBL155615,CHEMBL155615,chembl,-38.5728187561,28.9853591919
536,CHEMBL155615,CHEMBL155615,chembl,-38.5734863281,28.9866981506
537,CHEMBL157138,CHEMBL157138,chembl,-19.7017345428,-38.9652786255
538,CHEMBL158210,CHEMBL158210,chembl,78.7158050537,-33.9219169617
539,CHEMBL158283,CHEMBL158283,chembl,79.7220077515,-32.3224220276
540,CHEMBL158285,CHEMBL158285,chembl,-41.1566200256,-26.995256424
541,CHEMBL158402,CHEMBL158402,chembl,-41.0415458679,-26.8427124023
542,CHEMBL158482,CHEMBL158482,chembl,76.6171722412,-32.5102424622
543,CHEMBL158508,CHEMBL158508,chembl,80.1562652588,-32.5767021179
544,CHEMBL158582,CHEMBL158582,chembl,75.512298584,-33.6631164551
545,CHEMBL158623,CHEMBL158623,chembl,78.6148910522,-33.8436508179
546,CHEMBL158749,CHEMBL158749,chembl,78.6119766235,-33.8424491882
547,CHEMBL158791,CHEMBL158791,chembl,80.1550140381,-32.5757598877
548,CHEMBL158941,CHEMBL158941,chembl,-21.1262969971,-50.3989944458
549,CHEMBL158973,CHEMBL158973,chembl,-40.2179870605,-28.1245212555
550,CHEMBL159143,CHEMBL159143,chembl,-40.88331604,-26.5066146851
551,CHEMBL159160,CHEMBL159160,chembl,79.4385986328,-28.9700622559
552,CHEMBL15928,CHEMBL15928,chembl,2.43666505814,21.9929351807
553,CHEMBL15928,CHEMBL15928,chembl,2.43959307671,22.014673233
554,CHEMBL15928,CHEMBL15928,chembl,2.43693399429,21.9979457855
555,CHEMBL159483,CHEMBL159483,chembl,-18.6939315796,-55.3362083435
556,CHEMBL159561,CHEMBL159561,chembl,77.0671768188,-34.0766716003
557,CHEMBL159566,CHEMBL159566,chembl,77.9580535889,-29.5226821899
558,CHEMBL160070,CHEMBL160070,chembl,-18.5485572815,-55.3267478943
559,CHEMBL160096,CHEMBL160096,chembl,80.0620193481,-33.406829834
560,CHEMBL160581,CHEMBL160581,chembl,-31.2047100067,-37.8331565857
561,CHEMBL161095,CHEMBL161095,chembl,74.8889083862,-33.6526222229
562,CHEMBL161153,CHEMBL161153,chembl,77.4566726685,-30.1777744293
563,CHEMBL161561,CHEMBL161561,chembl,77.2401580811,-30.4415988922
564,CHEMBL161617,CHEMBL161617,chembl,75.0118331909,-33.6491928101
565,CHEMBL161765,CHEMBL161765,chembl,-41.0054550171,-26.8694915771
566,CHEMBL161780,CHEMBL161780,chembl,-19.8696136475,-50.8799552917
567,CHEMBL1617980,CHEMBL1617980,chembl,-50.1434516907,-43.1530990601
568,CHEMBL1617997,CHEMBL1617997,chembl,-3.45586705208,34.4325904846
569,CHEMBL162189,CHEMBL162189,chembl,76.6383361816,-32.5032653809
570,CHEMBL1627321,CHEMBL1627321,chembl,3.62818050385,34.5208740234
571,CHEMBL1631532,CHEMBL1631532,chembl,36.2036933899,45.1983032227
572,CHEMBL1631533,CHEMBL1631533,chembl,34.9223365784,42.9801445007
573,CHEMBL1631534,CHEMBL1631534,chembl,39.9166755676,44.1704826355
574,CHEMBL1631535,CHEMBL1631535,chembl,38.7501373291,44.916469574
575,CHEMBL1631536,CHEMBL1631536,chembl,34.9330329895,42.5978240967
576,CHEMBL1631537,CHEMBL1631537,chembl,34.9305839539,42.5962371826
577,CHEMBL1631538,CHEMBL1631538,chembl,36.1559257507,45.2533035278
578,CHEMBL1631539,CHEMBL1631539,chembl,41.6723060608,41.2475166321
579,CHEMBL1631540,CHEMBL1631540,chembl,40.0657920837,39.4121704102
580,CHEMBL1631541,CHEMBL1631541,chembl,40.0501403809,39.4090538025
581,CHEMBL1631542,CHEMBL1631542,chembl,35.1064186096,46.4810295105
582,CHEMBL1631543,CHEMBL1631543,chembl,35.1085739136,46.4903564453
583,CHEMBL1631544,CHEMBL1631544,chembl,39.9723892212,42.7664642334
584,CHEMBL1631545,CHEMBL1631545,chembl,41.8806343079,46.3275413513
585,CHEMBL1631548,CHEMBL1631548,chembl,38.742931366,44.9172096252
586,CHEMBL1632206,CHEMBL1632206,chembl,39.598575592,42.1149635315
587,CHEMBL1632207,CHEMBL1632207,chembl,40.2550392151,41.7619743347
588,CHEMBL1632208,CHEMBL1632208,chembl,39.3328933716,41.6273002625
589,CHEMBL1632209,CHEMBL1632209,chembl,39.1723594666,42.213848114
590,CHEMBL1632210,CHEMBL1632210,chembl,36.8198776245,39.5859718323
591,CHEMBL1632211,CHEMBL1632211,chembl,37.2026672363,38.6720314026
592,CHEMBL1632212,CHEMBL1632212,chembl,36.7372093201,39.3356704712
593,CHEMBL1632213,CHEMBL1632213,chembl,36.7719955444,39.3160209656
594,CHEMBL1632214,CHEMBL1632214,chembl,37.0658950806,40.1798362732
595,CHEMBL1632215,CHEMBL1632215,chembl,37.5079307556,39.6631965637
596,CHEMBL1632216,CHEMBL1632216,chembl,37.1432266235,39.692150116
597,CHEMBL1632217,CHEMBL1632217,chembl,35.8774719238,40.2242088318
598,CHEMBL1632218,CHEMBL1632218,chembl,35.4597930908,39.3282585144
599,CHEMBL1632219,CHEMBL1632219,chembl,35.5081176758,38.7236213684
600,CHEMBL1632220,CHEMBL1632220,chembl,37.4502639771,42.7106361389
601,CHEMBL1632221,CHEMBL1632221,chembl,37.4667282104,42.7070159912
602,CHEMBL1632222,CHEMBL1632222,chembl,37.017250061,42.883102417
603,CHEMBL1632223,CHEMBL1632223,chembl,34.9287414551,42.6203575134
604,CHEMBL163884,CHEMBL163884,chembl,3.87162423134,-0.189140319824
605,CHEMBL164330,CHEMBL164330,chembl,2.58849143982,4.31722640991
606,CHEMBL1645596,CHEMBL1645596,chembl,7.00496816635,-30.9849758148
607,CHEMBL1645597,CHEMBL1645597,chembl,7.23062467575,-30.4875774384
608,CHEMBL1645598,CHEMBL1645598,chembl,7.13019323349,-29.8381271362
609,CHEMBL1645599,CHEMBL1645599,chembl,5.96942329407,-29.7084465027
610,CHEMBL1645600,CHEMBL1645600,chembl,5.85167360306,-28.9027805328
611,CHEMBL1645601,CHEMBL1645601,chembl,6.82669830322,-29.2256469727
612,CHEMBL1645602,CHEMBL1645602,chembl,6.78514909744,-29.3599090576
613,CHEMBL1645603,CHEMBL1645603,chembl,5.32599067688,-29.5567951202
614,CHEMBL1645604,CHEMBL1645604,chembl,5.83596563339,-29.6000900269
615,CHEMBL1645605,CHEMBL1645605,chembl,5.88916778564,-30.2234077454
616,CHEMBL1645607,CHEMBL1645607,chembl,8.53217506409,-26.5462665558
617,CHEMBL1645608,CHEMBL1645608,chembl,8.16429615021,-26.3395404816
618,CHEMBL1645609,CHEMBL1645609,chembl,8.47564315796,-26.5542316437
619,CHEMBL1645610,CHEMBL1645610,chembl,8.53862953186,-28.4642467499
620,CHEMBL1645612,CHEMBL1645612,chembl,8.47305202484,-28.3342189789
621,CHEMBL1645613,CHEMBL1645613,chembl,7.56754350662,-27.9130077362
622,CHEMBL1645614,CHEMBL1645614,chembl,8.15358543396,-27.8278408051
623,CHEMBL1645615,CHEMBL1645615,chembl,7.37968015671,-27.6162948608
624,CHEMBL1645616,CHEMBL1645616,chembl,5.83291387558,-26.3813781738
625,CHEMBL1645617,CHEMBL1645617,chembl,5.83327054977,-26.3820877075
626,CHEMBL1645619,CHEMBL1645619,chembl,4.82968616486,-28.5215988159
627,CHEMBL165364,CHEMBL165364,chembl,4.02257347107,-0.353653013706
628,CHEMBL165718,CHEMBL165718,chembl,-33.1580238342,1.25570678711
629,CHEMBL1684028,CHEMBL1684028,chembl,-27.4008483887,-1.08279013634
630,CHEMBL1684125,CHEMBL1684125,chembl,-27.3996677399,-1.16909563541
631,CHEMBL1684128,CHEMBL1684128,chembl,-27.4289493561,-1.93212306499
632,CHEMBL1688990,CHEMBL1688990,chembl,-6.30248069763,30.1298446655
633,CHEMBL1688991,CHEMBL1688991,chembl,-4.90209817886,30.8042564392
634,CHEMBL1744035,CHEMBL1744035,chembl,58.4425697327,-28.7028541565
635,CHEMBL1744036,CHEMBL1744036,chembl,57.8379974365,-31.4656600952
636,CHEMBL1744037,CHEMBL1744037,chembl,56.98985672,-31.8916873932
637,CHEMBL1744038,CHEMBL1744038,chembl,57.8241691589,-31.2377986908
638,CHEMBL1744088,CHEMBL1744088,chembl,-42.9040603638,0.476153850555
639,CHEMBL1744089,CHEMBL1744089,chembl,58.3981018066,-32.0594367981
640,CHEMBL177064,CHEMBL177064,chembl,3.69632315636,7.09255218506
641,CHEMBL1774062,CHEMBL1774062,chembl,13.955915451,39.5273857117
642,CHEMBL1774063,CHEMBL1774063,chembl,14.751955986,40.2339439392
643,CHEMBL1774064,CHEMBL1774064,chembl,8.63426589966,36.3812637329
644,CHEMBL1774065,CHEMBL1774065,chembl,8.63500785828,36.3875617981
645,CHEMBL1774066,CHEMBL1774066,chembl,8.33949184418,36.0384788513
646,CHEMBL1774067,CHEMBL1774067,chembl,14.9186630249,40.8466529846
647,CHEMBL1774068,CHEMBL1774068,chembl,15.4030227661,40.8840522766
648,CHEMBL1774069,CHEMBL1774069,chembl,15.7098331451,40.4258079529
649,CHEMBL1774070,CHEMBL1774070,chembl,16.6022911072,41.201625824
650,CHEMBL1774071,CHEMBL1774071,chembl,16.585729599,41.4220962524
651,CHEMBL1774072,CHEMBL1774072,chembl,17.3313827515,40.7574081421
652,CHEMBL1774073,CHEMBL1774073,chembl,15.9496774673,41.3291320801
653,CHEMBL1774074,CHEMBL1774074,chembl,16.0254688263,39.9148101807
654,CHEMBL1774075,CHEMBL1774075,chembl,17.0888977051,40.1507644653
655,CHEMBL1774076,CHEMBL1774076,chembl,17.4833087921,41.7001075745
656,CHEMBL1774077,CHEMBL1774077,chembl,16.9737453461,41.8399238586
657,CHEMBL1774078,CHEMBL1774078,chembl,17.5106658936,42.5831832886
658,CHEMBL1774079,CHEMBL1774079,chembl,17.0712108612,42.739315033
659,CHEMBL1774080,CHEMBL1774080,chembl,16.0710601807,42.3055305481
660,CHEMBL1774081,CHEMBL1774081,chembl,16.1445636749,43.2612419128
661,CHEMBL1774082,CHEMBL1774082,chembl,15.2142877579,42.888343811
662,CHEMBL1774083,CHEMBL1774083,chembl,15.0446958542,42.0363006592
663,CHEMBL1774084,CHEMBL1774084,chembl,15.0446958542,42.0363044739
664,CHEMBL1774085,CHEMBL1774085,chembl,15.741402626,42.6617622375
665,CHEMBL1774086,CHEMBL1774086,chembl,15.6070289612,42.6704101562
666,CHEMBL1774087,CHEMBL1774087,chembl,15.718667984,41.965927124
667,CHEMBL1774383,CHEMBL1774383,chembl,-3.83903574944,32.0578613281
668,CHEMBL1774385,CHEMBL1774385,chembl,-16.0580062866,31.9673156738
669,CHEMBL1774532,CHEMBL1774532,chembl,-16.0461883545,31.9008255005
670,CHEMBL1774990,CHEMBL1774990,chembl,-25.2966079712,77.3910293579
671,CHEMBL1774990,CHEMBL1774990,chembl,-25.2957191467,77.3935089111
672,CHEMBL1774991,CHEMBL1774991,chembl,-19.0742263794,80.5336151123
673,CHEMBL1774991,CHEMBL1774991,chembl,-19.0740909576,80.5364837646
674,CHEMBL1774991,CHEMBL1774991,chembl,-19.0743846893,80.5357208252
675,CHEMBL1774992,CHEMBL1774992,chembl,-26.0866775513,79.5449981689
676,CHEMBL1774992,CHEMBL1774992,chembl,-26.0862541199,79.5466995239
677,CHEMBL1774993,CHEMBL1774993,chembl,-25.7440986633,78.6778182983
678,CHEMBL1774993,CHEMBL1774993,chembl,-25.7445068359,78.6797027588
679,CHEMBL1774994,CHEMBL1774994,chembl,-22.5230083466,78.5962142944
680,CHEMBL1774994,CHEMBL1774994,chembl,-22.5225734711,78.5968399048
681,CHEMBL1774995,CHEMBL1774995,chembl,-19.9817504883,80.2139358521
682,CHEMBL1774995,CHEMBL1774995,chembl,-19.9802856445,80.2135162354
683,CHEMBL1774995,CHEMBL1774995,chembl,-19.9834308624,80.2157287598
684,CHEMBL1774996,CHEMBL1774996,chembl,-24.9315013885,79.9025878906
685,CHEMBL1774996,CHEMBL1774996,chembl,-24.9314174652,79.9080963135
686,CHEMBL1774997,CHEMBL1774997,chembl,-24.6203727722,79.1965942383
687,CHEMBL1774997,CHEMBL1774997,chembl,-24.6198558807,79.1973648071
688,CHEMBL178267,CHEMBL178267,chembl,-11.320394516,-31.5694007874
689,CHEMBL1782804,CHEMBL1782804,chembl,-14.9783620834,9.35518360138
