,,extra_tooltip,which,x,y
438,CHEMBL129433,,chembl,-76.131072998,3.42104911804
439,CHEMBL129453,,chembl,-78.4725723267,5.01767015457
440,CHEMBL129477,,chembl,-81.5364532471,-0.500474214554
441,CHEMBL129650,,chembl,-82.0182723999,3.74863195419
442,CHEMBL129661,,chembl,8.27534866333,-0.000799687346444
443,CHEMBL129682,,chembl,-77.1846237183,4.86147737503
444,CHEMBL129813,,chembl,-6.5658364296,14.8751468658
445,CHEMBL130238,,chembl,-76.131072998,3.42104434967
446,CHEMBL130327,,chembl,-28.0632095337,-32.1656303406
447,CHEMBL131370,,chembl,-77.5944290161,1.70644450188
448,CHEMBL131495,,chembl,-30.8338394165,-30.1026535034
449,CHEMBL132378,,chembl,-50.7301254272,-3.89237308502
450,CHEMBL132541,,chembl,15.3333311081,-21.767824173
451,CHEMBL132764,,chembl,17.451461792,-17.6466598511
452,CHEMBL132916,,chembl,16.8675041199,-18.5267333984
453,CHEMBL132916,,chembl,16.867805481,-18.5262413025
454,CHEMBL133207,,chembl,12.573179245,-17.0996932983
455,CHEMBL133335,,chembl,10.0957641602,-13.0126867294
456,CHEMBL133814,,chembl,10.226644516,-13.0943660736
457,CHEMBL133939,,chembl,-34.1385688782,46.1865577698
458,CHEMBL134428,,chembl,-50.7302818298,-3.89196896553
459,CHEMBL134519,,chembl,-38.4036560059,42.2478294373
460,CHEMBL134519,,chembl,-38.4043693542,42.2478675842
461,CHEMBL134595,,chembl,14.8246736526,-13.1518936157
462,CHEMBL134676,,chembl,16.0218105316,-20.137752533
463,CHEMBL135023,,chembl,18.63073349,-46.2022094727
464,CHEMBL135293,,chembl,16.1049823761,-14.6849594116
465,CHEMBL135295,,chembl,16.8017368317,-18.4528980255
466,CHEMBL135669,,chembl,18.4517745972,-15.9756755829
467,CHEMBL135730,,chembl,15.0693836212,-13.0688695908
468,CHEMBL135878,,chembl,15.4105024338,-19.0053443909
469,CHEMBL135887,,chembl,14.6459846497,-13.3576507568
470,CHEMBL135890,,chembl,10.4021883011,-13.5956411362
471,CHEMBL135939,,chembl,14.0755796432,-15.4919643402
472,CHEMBL135961,,chembl,16.1559848785,-14.7243728638
473,CHEMBL135973,,chembl,-50.730091095,-3.89194083214
474,CHEMBL135974,,chembl,-50.7304954529,-3.89196896553
475,CHEMBL13647,,chembl,-7.52252721786,-30.1264629364
476,CHEMBL13647,,chembl,-7.69782066345,-30.1503067017
477,CHEMBL13647,,chembl,-7.75130033493,-29.695848465
478,CHEMBL13647,,chembl,-7.75142002106,-29.6959247589
479,CHEMBL13647,,chembl,-7.75142002106,-29.6959247589
480,CHEMBL13647,,chembl,-7.33122110367,-29.9523162842
481,CHEMBL13647,,chembl,-7.3309803009,-29.9512023926
482,CHEMBL136936,,chembl,10.248667717,-13.5450296402
483,CHEMBL137485,,chembl,-34.1379928589,46.1865310669
484,CHEMBL137591,,chembl,17.2328147888,-19.70794487
485,CHEMBL137781,,chembl,-18.1196956635,11.3333339691
486,CHEMBL138109,,chembl,-38.4029045105,-0.870226204395
487,CHEMBL13852,,chembl,-1.63019275665,31.3516693115
488,CHEMBL138989,,chembl,-18.1196937561,11.3333339691
489,CHEMBL13917,,chembl,-1.50941884518,31.2481632233
490,CHEMBL139505,,chembl,18.0270271301,-47.3851356506
491,CHEMBL139505,,chembl,18.0270824432,-47.3850402832
492,CHEMBL140406,,chembl,17.2353286743,-48.2970428467
493,CHEMBL140872,,chembl,-4.82028532028,-16.3079624176
494,CHEMBL14107,,chembl,-1.58629536629,30.7750225067
495,CHEMBL141419,,chembl,21.1643676758,-15.7506942749
496,CHEMBL142020,,chembl,30.8781147003,-18.1214332581
497,CHEMBL142862,,chembl,-19.2285270691,26.0996704102
498,CHEMBL142936,,chembl,-22.3890514374,26.1843662262
499,CHEMBL143202,,chembl,-22.4537639618,26.2316474915
500,CHEMBL143352,,chembl,31.6858406067,-18.0478305817
501,CHEMBL14349,,chembl,-48.9664802551,-34.1258239746
502,CHEMBL143510,,chembl,-21.8791332245,29.5181598663
503,CHEMBL143512,,chembl,-21.7231655121,29.6192646027
504,CHEMBL143767,,chembl,-21.703956604,29.6108989716
505,CHEMBL143967,,chembl,-21.7502059937,29.6205310822
506,CHEMBL144030,,chembl,-14.0082960129,21.1726512909
507,CHEMBL144128,,chembl,-14.3388929367,18.9365139008
508,CHEMBL144397,,chembl,-12.9383535385,19.7103443146
509,CHEMBL146720,,chembl,-13.1410102844,18.7457332611
510,CHEMBL146751,,chembl,-51.4486579895,2.31331849098
511,CHEMBL146751,,chembl,-51.4477500916,2.31405735016
512,CHEMBL146751,,chembl,-51.4484367371,2.3134458065
513,CHEMBL146942,,chembl,-37.972984314,58.9156341553
514,CHEMBL147477,,chembl,-52.1181983948,3.16938185692
515,CHEMBL147677,,chembl,-13.712644577,20.1117153168
516,CHEMBL147851,,chembl,-13.7451257706,18.8485145569
517,CHEMBL147901,,chembl,-13.6064157486,19.8015384674
518,CHEMBL148022,,chembl,-13.994427681,21.2221412659
519,CHEMBL148314,,chembl,-14.0043802261,21.187412262
520,CHEMBL14867,,chembl,-40.2296028137,2.70239233971
521,CHEMBL148860,,chembl,-54.3230133057,3.24238491058
522,CHEMBL148860,,chembl,-54.3249855042,3.2390191555
523,CHEMBL148860,,chembl,-54.3243598938,3.23738193512
524,CHEMBL149888,,chembl,-52.6261138916,1.54735255241
525,CHEMBL151266,,chembl,-52.3221740723,2.69204902649
526,CHEMBL151266,,chembl,-52.3215942383,2.69214963913
527,CHEMBL151266,,chembl,-52.321598053,2.69215011597
528,CHEMBL151786,,chembl,-51.3347511292,2.82873797417
529,CHEMBL153174,,chembl,34.9686203003,1.02541387081
530,CHEMBL153174,,chembl,34.9686164856,1.02541363239
531,CHEMBL153174,,chembl,34.9686355591,1.02539968491
532,CHEMBL153174,,chembl,34.9686355591,1.02541172504
533,CHEMBL155615,,chembl,32.3541641235,2.86980438232
534,CHEMBL155615,,chembl,32.3540916443,2.86989712715
535,CHEMBL155615,,chembl,32.3541526794,2.86980485916
536,CHEMBL155615,,chembl,32.3541526794,2.86980485916
537,CHEMBL157138,,chembl,-21.8300819397,11.8583402634
538,CHEMBL158210,,chembl,-59.8610191345,41.8644180298
539,CHEMBL158283,,chembl,-58.7234802246,40.4798355103
540,CHEMBL158285,,chembl,0.467932939529,19.9207401276
541,CHEMBL158402,,chembl,0.471312552691,19.7786140442
542,CHEMBL158482,,chembl,-58.2428474426,43.4140586853
543,CHEMBL158508,,chembl,-59.0012359619,40.2489700317
544,CHEMBL158582,,chembl,-58.5693588257,44.7855300903
545,CHEMBL158623,,chembl,-59.7922668457,41.915977478
546,CHEMBL158749,,chembl,-59.7924613953,41.9146614075
547,CHEMBL158791,,chembl,-58.996723175,40.2485618591
548,CHEMBL158941,,chembl,-16.4665718079,29.3404502869
549,CHEMBL158973,,chembl,-0.829199850559,20.2756481171
550,CHEMBL159143,,chembl,0.560443580151,19.4820346832
551,CHEMBL159160,,chembl,-55.7351722717,40.2444190979
552,CHEMBL15928,,chembl,24.1498832703,6.00709486008
553,CHEMBL15928,,chembl,24.1500682831,6.00708341599
554,CHEMBL15928,,chembl,24.1500453949,6.00708580017
555,CHEMBL159483,,chembl,-16.5044326782,33.9190635681
556,CHEMBL159561,,chembl,-59.6936340332,43.4699134827
557,CHEMBL159566,,chembl,-55.8803672791,41.7615356445
558,CHEMBL160070,,chembl,-16.625667572,34.0032653809
559,CHEMBL160096,,chembl,-59.6881866455,40.5336532593
560,CHEMBL160581,,chembl,-9.97524166107,16.1906299591
561,CHEMBL161095,,chembl,-58.2640113831,45.2699890137
562,CHEMBL161153,,chembl,-56.2669868469,42.3786506653
563,CHEMBL161561,,chembl,-56.4192008972,42.6018218994
564,CHEMBL161617,,chembl,-58.3010177612,45.1603927612
565,CHEMBL161765,,chembl,0.433093518019,19.7592258453
566,CHEMBL161780,,chembl,-17.0428676605,30.2434482574
567,CHEMBL1617980,,chembl,33.7968101501,-6.63888883591
568,CHEMBL1617997,,chembl,33.9261894226,-7.07863998413
569,CHEMBL162189,,chembl,-58.2428588867,43.4139938354
570,CHEMBL1627321,,chembl,39.983417511,-18.6501541138
571,CHEMBL1631532,,chembl,49.0254631042,15.6183204651
572,CHEMBL1631533,,chembl,42.5665817261,16.3876876831
573,CHEMBL1631534,,chembl,47.7427825928,18.7083492279
574,CHEMBL1631535,,chembl,47.9747848511,17.5500144958
575,CHEMBL1631536,,chembl,42.7861289978,16.211315155
576,CHEMBL1631537,,chembl,42.7812538147,16.2118701935
577,CHEMBL1631538,,chembl,49.0640983582,15.5620365143
578,CHEMBL1631539,,chembl,45.7772712708,21.035320282
579,CHEMBL1631540,,chembl,43.3696670532,19.8921718597
580,CHEMBL1631541,,chembl,43.3749656677,19.875837326
581,CHEMBL1631542,,chembl,49.9782981873,14.3255987167
582,CHEMBL1631543,,chembl,49.9815063477,14.3182811737
583,CHEMBL1631544,,chembl,46.5478897095,19.1727218628
584,CHEMBL1631545,,chembl,50.0247688293,20.0296802521
585,CHEMBL1631548,,chembl,47.9738235474,17.5383529663
586,CHEMBL1632206,,chembl,45.899269104,18.9787273407
587,CHEMBL1632207,,chembl,45.7360687256,19.6596031189
588,CHEMBL1632208,,chembl,45.5192871094,18.9056167603
589,CHEMBL1632209,,chembl,45.891368866,18.4967288971
590,CHEMBL1632210,,chembl,45.7138328552,14.6871757507
591,CHEMBL1632211,,chembl,45.0268592834,14.2616415024
592,CHEMBL1632212,,chembl,45.7362747192,14.325258255
593,CHEMBL1632213,,chembl,45.6864013672,14.4025115967
594,CHEMBL1632214,,chembl,45.253528595,15.1121368408
595,CHEMBL1632215,,chembl,45.6058769226,15.1985759735
596,CHEMBL1632216,,chembl,45.645198822,14.9369335175
597,CHEMBL1632217,,chembl,46.5329971313,15.4875631332
598,CHEMBL1632218,,chembl,46.895160675,14.5587806702
599,CHEMBL1632219,,chembl,46.8732910156,14.0235738754
600,CHEMBL1632220,,chembl,44.3606185913,17.7325763702
601,CHEMBL1632221,,chembl,44.3656311035,17.7269020081
602,CHEMBL1632222,,chembl,44.0047836304,17.6257705688
603,CHEMBL1632223,,chembl,42.7901649475,16.2272815704
604,CHEMBL163884,,chembl,8.91793060303,18.8665103912
605,CHEMBL164330,,chembl,12.4345760345,20.5347766876
606,CHEMBL1645596,,chembl,-10.6555948257,41.1486320496
607,CHEMBL1645597,,chembl,-10.1750831604,41.1295127869
608,CHEMBL1645598,,chembl,-9.61016464233,41.4222106934
609,CHEMBL1645599,,chembl,-9.7788028717,42.4667129517
610,CHEMBL1645600,,chembl,-9.11136817932,42.7596893311
611,CHEMBL1645601,,chembl,-9.172290802,41.8267745972
612,CHEMBL1645602,,chembl,-9.28329372406,41.8471946716
613,CHEMBL1645603,,chembl,-9.80578994751,43.0370979309
614,CHEMBL1645604,,chembl,-9.76421356201,42.6167945862
615,CHEMBL1645605,,chembl,-10.2233448029,42.3926200867
616,CHEMBL1645607,,chembl,-6.45615386963,40.6397399902
617,CHEMBL1645608,,chembl,-6.28630924225,40.914932251
618,CHEMBL1645609,,chembl,-6.43429136276,40.7109146118
619,CHEMBL1645610,,chembl,-8.0277261734,40.668712616
620,CHEMBL1645612,,chembl,-7.92278242111,40.7487449646
621,CHEMBL1645613,,chembl,-7.68057584763,41.6736030579
622,CHEMBL1645614,,chembl,-7.59195756912,41.1503181458
623,CHEMBL1645615,,chembl,-7.47076845169,41.8078918457
624,CHEMBL1645616,,chembl,-6.47696828842,43.3530693054
625,CHEMBL1645617,,chembl,-6.47722434998,43.3530845642
626,CHEMBL1645619,,chembl,-8.97107696533,43.7406044006
627,CHEMBL165364,,chembl,8.90082740784,18.7571926117
628,CHEMBL165718,,chembl,-2.69810223579,-18.197883606
629,CHEMBL1684028,,chembl,28.2323551178,9.29288768768
630,CHEMBL1684125,,chembl,28.201915741,9.34393024445
631,CHEMBL1684128,,chembl,27.7625408173,9.91762256622
632,CHEMBL1688990,,chembl,29.762676239,-14.2896671295
633,CHEMBL1688991,,chembl,34.2801055908,-13.8359937668
634,CHEMBL1744035,,chembl,-33.3730888367,48.8828582764
635,CHEMBL1744036,,chembl,-32.733215332,51.7875175476
636,CHEMBL1744037,,chembl,-32.2854309082,51.013507843
637,CHEMBL1744038,,chembl,-32.8266983032,51.813949585
638,CHEMBL1744088,,chembl,-32.1238059998,49.1068954468
639,CHEMBL1744089,,chembl,-32.4823379517,52.5349769592
640,CHEMBL177064,,chembl,15.0484027863,19.2217674255
641,CHEMBL1774062,,chembl,53.2185287476,-18.8699512482
642,CHEMBL1774063,,chembl,54.218914032,-18.9293994904
643,CHEMBL1774064,,chembl,47.0262985229,-19.4482860565
644,CHEMBL1774065,,chembl,47.0103225708,-19.4597034454
645,CHEMBL1774066,,chembl,46.723903656,-19.3115100861
646,CHEMBL1774067,,chembl,54.7660751343,-18.8392295837
647,CHEMBL1774068,,chembl,55.0600318909,-18.9304924011
648,CHEMBL1774069,,chembl,54.9524040222,-19.486076355
649,CHEMBL1774070,,chembl,56.1531295776,-19.4640274048
650,CHEMBL1774071,,chembl,56.1166229248,-19.3977966309
651,CHEMBL1774072,,chembl,56.1787910461,-20.262140274
652,CHEMBL1774073,,chembl,55.7539329529,-19.015630722
653,CHEMBL1774074,,chembl,54.86328125,-20.0055274963
654,CHEMBL1774075,,chembl,55.7515830994,-20.5238952637
655,CHEMBL1774076,,chembl,56.9360275269,-19.7826919556
656,CHEMBL1774077,,chembl,56.6928291321,-19.3790493011
657,CHEMBL1774078,,chembl,57.5118293762,-19.1980304718
658,CHEMBL1774079,,chembl,57.3391571045,-18.9004249573
659,CHEMBL1774080,,chembl,56.4414672852,-18.4291706085
660,CHEMBL1774081,,chembl,57.0844802856,-17.9056911469
661,CHEMBL1774082,,chembl,56.2553482056,-17.5843067169
662,CHEMBL1774083,,chembl,55.6055259705,-18.0083274841
663,CHEMBL1774084,,chembl,55.6055259705,-18.0083274841
664,CHEMBL1774085,,chembl,56.3862609863,-17.9587612152
665,CHEMBL1774086,,chembl,56.3869552612,-17.959274292
666,CHEMBL1774087,,chembl,56.015007019,-18.4550857544
667,CHEMBL1774383,,chembl,33.9537315369,-15.4037237167
668,CHEMBL1774385,,chembl,29.0443992615,-21.2236042023
669,CHEMBL1774532,,chembl,29.0377979279,-21.1683292389
670,CHEMBL1774990,,chembl,-17.3815040588,-56.1344490051
671,CHEMBL1774990,,chembl,-17.381526947,-56.1344490051
672,CHEMBL1774991,,chembl,-23.7984905243,-57.2210273743
673,CHEMBL1774991,,chembl,-23.798456192,-57.2208976746
674,CHEMBL1774991,,chembl,-23.7984523773,-57.2210235596
675,CHEMBL1774992,,chembl,-19.5810585022,-56.3993606567
676,CHEMBL1774992,,chembl,-19.5810585022,-56.3993606567
677,CHEMBL1774993,,chembl,-18.727766037,-56.2803573608
678,CHEMBL1774993,,chembl,-18.7279720306,-56.2803878784
679,CHEMBL1774994,,chembl,-16.1651134491,-58.092918396
680,CHEMBL1774994,,chembl,-16.1652069092,-58.0928611755
681,CHEMBL1774995,,chembl,-22.9652690887,-57.1480522156
682,CHEMBL1774995,,chembl,-22.96525383,-57.1480522156
683,CHEMBL1774995,,chembl,-22.9652748108,-57.1481819153
684,CHEMBL1774996,,chembl,-19.4711170197,-57.4263839722
685,CHEMBL1774996,,chembl,-19.4707260132,-57.4270858765
686,CHEMBL1774997,,chembl,-18.7410831451,-57.32421875
687,CHEMBL1774997,,chembl,-18.7401752472,-57.3242149353
688,CHEMBL178267,,chembl,-24.0625019073,-2.20660233498
689,CHEMBL1782804,,chembl,14.9013147354,-18.905134201
690,CHEMBL1784930,,chembl,24.2077083588,-19.3061981201
691,CHEMBL1784931,,chembl,24.0282840729,-19.909280777
692,CHEMBL1784931,,chembl,24.0283298492,-19.9091320038
693,CHEMBL1784932,,chembl,24.2271595001,-19.3292636871
694,CHEMBL1784933,,chembl,24.0441169739,-19.9105243683
695,CHEMBL1784934,,chembl,23.9155197144,-18.8637180328
696,CHEMBL1784935,,chembl,23.9903926849,-19.0043563843
697,CHEMBL1784938,,chembl,21.4274082184,-27.7200546265
698,CHEMBL1784939,,chembl,21.4276599884,-27.718963623
699,CHEMBL178650,,chembl,22.8023433685,30.6975479126
700,CHEMBL178680,,chembl,23.4487380981,28.2445774078
701,CHEMBL178700,,chembl,22.7849712372,30.6595039368
702,CHEMBL1788190,,chembl,-32.7335777283,51.7881851196
703,CHEMBL1788192,,chembl,-32.8266067505,51.8139038086
704,CHEMBL1788324,,chembl,-32.123790741,49.1071968079
705,CHEMBL179371,,chembl,23.444940567,28.2663764954
706,CHEMBL179648,,chembl,23.2782287598,31.8432216644
707,CHEMBL180010,,chembl,40.4547843933,-14.1969013214
708,CHEMBL180182,,chembl,30.0099925995,34.5109634399
709,CHEMBL180405,,chembl,35.1941719055,28.2394428253
710,CHEMBL180445,,chembl,34.9156990051,29.042640686
711,CHEMBL180557,,chembl,35.6777687073,33.8827323914
712,CHEMBL1806814,,chembl,21.6388816833,61.7319755554
713,CHEMBL1806864,,chembl,21.6596164703,61.678817749
714,CHEMBL1806866,,chembl,21.6391201019,61.7298851013
715,CHEMBL1806868,,chembl,21.114112854,61.8671989441
716,CHEMBL1806871,,chembl,21.5050792694,62.0034179688
717,CHEMBL1806874,,chembl,24.1191501617,61.0957489014
718,CHEMBL1806875,,chembl,24.2461795807,61.0089035034
719,CHEMBL1806876,,chembl,24.246181488,61.0094566345
720,CHEMBL180700,,chembl,21.9763774872,35.246635437
721,CHEMBL180874,,chembl,21.1555614471,-16.464969635
722,CHEMBL181066,,chembl,-23.6527805328,-28.4988746643
723,CHEMBL181186,,chembl,34.9951629639,29.080324173
724,CHEMBL181373,,chembl,26.2525501251,-34.4269485474
725,CHEMBL181506,,chembl,-25.8704662323,-2.76433396339
726,CHEMBL181898,,chembl,33.1175727844,0.0817342326045
727,CHEMBL182150,,chembl,46.1454353333,12.1052894592
728,CHEMBL182379,,chembl,28.7735919952,-22.3803005219
729,CHEMBL182652,,chembl,41.4403457642,-23.1489562988
730,CHEMBL183034,,chembl,34.6257247925,31.4865055084
731,CHEMBL183332,,chembl,34.6033210754,29.4267139435
732,CHEMBL183460,,chembl,36.5648880005,35.0053672791
733,CHEMBL183460,,chembl,36.5644264221,35.004196167
734,CHEMBL183551,,chembl,34.7602958679,29.4360179901
735,CHEMBL1836857,,chembl,28.441526413,-33.9619369507
736,CHEMBL183776,,chembl,33.9855079651,10.323723793
737,CHEMBL183871,,chembl,45.351436615,-13.9870033264
738,CHEMBL183901,,chembl,34.6263999939,31.4861907959
739,CHEMBL183921,,chembl,-58.6780471802,-8.66184139252
740,CHEMBL183921,,chembl,-58.6781959534,-8.66173458099
741,CHEMBL183921,,chembl,-58.6780509949,-8.66184139252
742,CHEMBL183921,,chembl,-58.6783447266,-8.6615896225
743,CHEMBL183921,,chembl,-58.6780586243,-8.66183853149
744,CHEMBL184770,,chembl,34.0282669067,10.348657608
745,CHEMBL184993,,chembl,45.3813896179,-13.7437858582
746,CHEMBL1852341,,chembl,43.5071907043,-21.2669315338
747,CHEMBL1852516,,chembl,43.5123977661,-21.2790031433
748,CHEMBL18710,,chembl,-27.9829025269,-24.9073295593
749,CHEMBL18840,,chembl,-18.2024307251,17.3404216766
750,CHEMBL18840,,chembl,-18.2019195557,17.3404083252
751,CHEMBL18840,,chembl,-18.2017650604,17.3403129578
752,CHEMBL18928,,chembl,8.6086473465,33.8648796082
753,CHEMBL1908879,,chembl,34.5229759216,-17.1226959229
754,CHEMBL1908985,,chembl,25.2252159119,-14.7484436035
755,CHEMBL1910138,,chembl,-17.4565410614,-61.4156455994
756,CHEMBL1910138,,chembl,-17.4565372467,-61.4156303406
757,CHEMBL1910139,,chembl,-23.0733890533,-59.6555595398
758,CHEMBL1910139,,chembl,-23.073469162,-59.655620575
759,CHEMBL1910139,,chembl,-23.0734577179,-59.6555404663
760,CHEMBL1910140,,chembl,-19.6043758392,-60.4207267761
761,CHEMBL1910140,,chembl,-19.6034984589,-60.4183540344
762,CHEMBL1910140,,chembl,-19.603597641,-60.4200286865
763,CHEMBL1910141,,chembl,-18.8530521393,-61.0601844788
764,CHEMBL1910141,,chembl,-18.8530426025,-61.0601501465
765,CHEMBL1910141,,chembl,-18.8527870178,-61.0593719482
766,CHEMBL1910142,,chembl,-17.1190795898,-60.7446708679
767,CHEMBL1910142,,chembl,-17.1192626953,-60.7446212769
768,CHEMBL1910143,,chembl,-22.491312027,-59.3073310852
769,CHEMBL1910143,,chembl,-22.4912090302,-59.307308197
770,CHEMBL1910144,,chembl,-18.8781681061,-59.5954551697
771,CHEMBL1910144,,chembl,-18.8778324127,-59.5959892273
772,CHEMBL1910145,,chembl,-18.2053508759,-60.0657234192
773,CHEMBL1910145,,chembl,-18.2053527832,-60.0657958984
774,CHEMBL19114,,chembl,-27.9820537567,-24.896944046
775,CHEMBL191605,,chembl,25.8475017548,35.4985847473
776,CHEMBL1916744,,chembl,20.7694988251,-23.7428340912
777,CHEMBL1916745,,chembl,20.5681190491,-23.6990242004
778,CHEMBL191971,,chembl,3.07966542244,-8.80985832214
779,CHEMBL191971,,chembl,3.07970070839,-8.80985450745
780,CHEMBL192020,,chembl,-26.8853359222,-47.0353965759
781,CHEMBL192092,,chembl,-27.9005832672,-48.8452835083
782,CHEMBL192099,,chembl,-6.42368221283,-27.6814689636
783,CHEMBL19215,,chembl,-52.4293022156,52.1163749695
784,CHEMBL19215,,chembl,-52.4288063049,52.1159172058
785,CHEMBL19215,,chembl,-52.4283714294,52.1152076721
786,CHEMBL192176,,chembl,25.8519229889,37.3134346008
787,CHEMBL193206,,chembl,-26.0435428619,-48.8680496216
788,CHEMBL193206,,chembl,-26.0429496765,-48.8688430786
789,CHEMBL193206,,chembl,-26.0429592133,-48.8686981201
790,CHEMBL1940411,,chembl,11.0971460342,-7.61999511719
791,CHEMBL1940412,,chembl,13.0447368622,-6.93633842468
792,CHEMBL1940414,,chembl,13.1495199203,-6.91342306137
793,CHEMBL1940415,,chembl,-5.47480201721,-16.8229293823
794,CHEMBL1940416,,chembl,-5.96996545792,-16.6208896637
795,CHEMBL1940417,,chembl,-5.46484661102,-16.8542919159
796,CHEMBL1940418,,chembl,19.1849498749,-47.951499939
797,CHEMBL1940419,,chembl,19.9493217468,-48.4284324646
798,CHEMBL1940420,,chembl,19.3894577026,-47.8624191284
799,CHEMBL1945686,,chembl,10.2501049042,-58.2153167725
800,CHEMBL1946126,,chembl,10.9736719131,-7.65755748749
801,CHEMBL1946253,,chembl,10.4768829346,-7.83821058273
802,CHEMBL194647,,chembl,-18.2524242401,-16.0695304871
803,CHEMBL194701,,chembl,-17.4342842102,-17.8680934906
804,CHEMBL194727,,chembl,33.7411689758,-13.6016731262
805,CHEMBL194755,,chembl,22.1969985962,-6.92098331451
806,CHEMBL194809,,chembl,-17.3628826141,-17.6526870728
807,CHEMBL195114,,chembl,36.7297439575,18.1352291107
808,CHEMBL195425,,chembl,-26.0422477722,-48.8696022034
809,CHEMBL195432,,chembl,3.85130572319,-8.49555397034
810,CHEMBL1956195,,chembl,-3.76116323471,30.1689109802
811,CHEMBL1956197,,chembl,-3.75622606277,30.6949520111
812,CHEMBL195927,,chembl,5.85885334015,-8.02900695801
813,CHEMBL196140,,chembl,-18.6259155273,-18.1438159943
814,CHEMBL1962753,,chembl,-39.2886543274,-14.7041635513
815,CHEMBL1962754,,chembl,-37.7843780518,-12.2450199127
816,CHEMBL1962755,,chembl,-37.2113990784,-12.4762296677
817,CHEMBL1962756,,chembl,-35.331287384,-9.41534519196
818,CHEMBL1962757,,chembl,-10.2923412323,-4.71737384796
819,CHEMBL1962769,,chembl,-39.2821998596,-14.6866636276
820,CHEMBL1962770,,chembl,-10.2923936844,-4.71749305725
821,CHEMBL1962870,,chembl,-38.8732337952,-14.9224777222
822,CHEMBL1962871,,chembl,-37.7464675903,-12.2634496689
823,CHEMBL1962872,,chembl,-35.2929191589,-9.42757511139
824,CHEMBL1962965,,chembl,-35.2928352356,-9.42760372162
825,CHEMBL1963046,,chembl,-38.7844772339,-19.6979179382
826,CHEMBL196514,,chembl,-4.38376760483,24.1606998444
827,CHEMBL196744,,chembl,40.5329589844,-17.4672775269
828,CHEMBL196817,,chembl,-42.3176765442,-6.58970212936
829,CHEMBL196862,,chembl,55.6412734985,-37.3707008362
830,CHEMBL196907,,chembl,54.4583358765,-41.2181015015
831,CHEMBL196914,,chembl,53.594455719,-39.8211936951
832,CHEMBL196958,,chembl,54.0833320618,-37.9253463745
833,CHEMBL196962,,chembl,53.148765564,-39.4500541687
834,CHEMBL197007,,chembl,55.0767021179,-39.5785827637
835,CHEMBL197011,,chembl,53.4711303711,-38.721660614
836,CHEMBL197064,,chembl,54.0013809204,-39.0118675232
837,CHEMBL197078,,chembl,55.2946014404,-38.793636322
838,CHEMBL197162,,chembl,36.0992927551,-17.9185943604
839,CHEMBL197169,,chembl,-18.2750434875,-17.3471450806
840,CHEMBL197195,,chembl,36.2415885925,-20.0540103912
841,CHEMBL197214,,chembl,36.0697593689,-20.1089000702
842,CHEMBL197240,,chembl,55.4664649963,-40.3682823181
843,CHEMBL197338,,chembl,52.6488456726,-38.8561172485
844,CHEMBL197344,,chembl,56.4183311462,-38.043712616
845,CHEMBL197442,,chembl,-42.3213729858,-6.57036113739
846,CHEMBL197445,,chembl,52.3670806885,-39.9793052673
847,CHEMBL197947,,chembl,-19.9431362152,-15.7389135361
848,CHEMBL198045,,chembl,-18.370174408,4.92056417465
849,CHEMBL198072,,chembl,-61.2980270386,-7.80651712418
850,CHEMBL198431,,chembl,-43.0613975525,-8.2434463501
851,CHEMBL198462,,chembl,52.7144889832,-39.5067062378
852,CHEMBL198463,,chembl,55.8398094177,-40.9414405823
853,CHEMBL198463,,chembl,55.8398132324,-40.9414367676
854,CHEMBL198488,,chembl,-19.2501621246,-15.2972202301
855,CHEMBL198696,,chembl,53.8433113098,-40.4983711243
856,CHEMBL198792,,chembl,54.7373580933,-37.7250518799
857,CHEMBL198836,,chembl,55.0748672485,-39.5854110718
858,CHEMBL198860,,chembl,-41.227191925,-8.96985054016
859,CHEMBL198975,,chembl,-19.0030403137,-17.2374763489
860,CHEMBL198993,,chembl,35.6210746765,-17.528629303
861,CHEMBL198999,,chembl,54.4129142761,-38.7713813782
862,CHEMBL199049,,chembl,54.1187667847,-39.0069503784
863,CHEMBL199080,,chembl,-42.4343452454,-7.59437847137
864,CHEMBL199088,,chembl,-18.1249847412,-18.4358692169
865,CHEMBL199144,,chembl,-20.1818981171,-15.229683876
866,CHEMBL199175,,chembl,-16.8950309753,-17.0479564667
867,CHEMBL199269,,chembl,56.4523658752,-39.636089325
868,CHEMBL199443,,chembl,55.5621261597,-39.8025131226
869,CHEMBL200136,,chembl,-43.1415710449,-6.84263658524
870,CHEMBL200315,,chembl,54.9684562683,-38.427154541
871,CHEMBL200366,,chembl,-42.0020713806,-7.91818237305
872,CHEMBL200446,,chembl,-41.1550178528,-9.08231258392
873,CHEMBL200580,,chembl,-42.5541763306,-8.30423259735
874,CHEMBL200839,,chembl,-41.9968948364,-9.22267723083
875,CHEMBL200950,,chembl,54.4567108154,-39.7661743164
876,CHEMBL200951,,chembl,55.7163467407,-41.736541748
877,CHEMBL2022272,,chembl,24.8225421906,-32.2101821899
878,CHEMBL2029916,,chembl,38.271446228,10.5611209869
879,CHEMBL2029923,,chembl,39.4759788513,9.6587934494
880,CHEMBL2029924,,chembl,38.289226532,10.564040184
881,CHEMBL2029925,,chembl,39.6492500305,10.0664567947
882,CHEMBL2029926,,chembl,39.6091270447,9.92181777954
883,CHEMBL2029927,,chembl,40.9163742065,14.0664405823
884,CHEMBL2029928,,chembl,40.6318473816,13.9316139221
